# batch_id=B-PARTNER_BETA-LMS-20240115,partner_code=PARTNER_BETA,business_date=2024-01-15,declared_count=195,declared_amount_paise=102337188
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000232,572285,SUCCESS,2024-01-15T12:16Z,UTR-LOAN-000232-244,LMS_BOOKING,CORR-LOAN-000232,EVT-LOAN-000232
LOAN-000235,448188,SUCCESS,2024-01-15T10:21Z,UTR-LOAN-000235-15,LMS_BOOKING,CORR-LOAN-000235,EVT-LOAN-000235
LOAN-000237,453558,SUCCESS,2024-01-15T16:06Z,UTR-LOAN-000237-257,LMS_BOOKING,CORR-LOAN-000237,EVT-LOAN-000237
LOAN-000254,280009,SUCCESS,2024-01-15T14:53Z,UTR-LOAN-000254-717,LMS_BOOKING,CORR-LOAN-000254,EVT-LOAN-000254
LOAN-000266,481827,SUCCESS,2024-01-15T16:11Z,UTR-LOAN-000266-603,LMS_BOOKING,CORR-LOAN-000266,EVT-LOAN-000266
LOAN-000274,861190,SUCCESS,2024-01-15T14:25Z,UTR-LOAN-000274-700,LMS_BOOKING,CORR-LOAN-000274,EVT-LOAN-000274
LOAN-000278,283656,SUCCESS,2024-01-15T15:35Z,UTR-LOAN-000278-629,LMS_BOOKING,CORR-LOAN-000278,EVT-LOAN-000278
LOAN-000288,631643,SUCCESS,2024-01-15T10:39Z,UTR-LOAN-000288-979,LMS_BOOKING,CORR-LOAN-000288,EVT-LOAN-000288
LOAN-000294,943477,SUCCESS,2024-01-15T16:57Z,UTR-LOAN-000294-430,LMS_BOOKING,CORR-LOAN-000294,EVT-LOAN-000294
LOAN-000309,752568,SUCCESS,2024-01-15T15:02Z,UTR-LOAN-000309-732,LMS_BOOKING,CORR-LOAN-000309,EVT-LOAN-000309
LOAN-000349,588396,SUCCESS,2024-01-15T14:43Z,UTR-LOAN-000349-213,LMS_BOOKING,CORR-LOAN-000349,EVT-LOAN-000349
LOAN-000359,269507,SUCCESS,2024-01-15T17:10Z,UTR-LOAN-000359-523,LMS_BOOKING,CORR-LOAN-000359,EVT-LOAN-000359
LOAN-000372,768665,SUCCESS,2024-01-15T10:59Z,UTR-LOAN-000372-60,LMS_BOOKING,CORR-LOAN-000372,EVT-LOAN-000372
LOAN-000386,724062,SUCCESS,2024-01-15T16:52Z,UTR-LOAN-000386-798,LMS_BOOKING,CORR-LOAN-000386,EVT-LOAN-000386
LOAN-000391,659865,SUCCESS,2024-01-15T11:36Z,UTR-LOAN-000391-138,LMS_BOOKING,CORR-LOAN-000391,EVT-LOAN-000391
LOAN-000394,142906,SUCCESS,2024-01-15T11:23Z,UTR-LOAN-000394-42,LMS_BOOKING,CORR-LOAN-000394,EVT-LOAN-000394
LOAN-000400,436264,SUCCESS,2024-01-15T12:43Z,UTR-LOAN-000400-330,LMS_BOOKING,CORR-LOAN-000400,EVT-LOAN-000400
LOAN-000404,238374,SUCCESS,2024-01-15T11:08Z,UTR-LOAN-000404-831,LMS_BOOKING,CORR-LOAN-000404,EVT-LOAN-000404
LOAN-000413,419656,SUCCESS,2024-01-15T12:10Z,UTR-LOAN-000413-591,LMS_BOOKING,CORR-LOAN-000413,EVT-LOAN-000413
LOAN-000439,402565,SUCCESS,2024-01-15T16:57Z,UTR-LOAN-000439-224,LMS_BOOKING,CORR-LOAN-000439,EVT-LOAN-000439
LOAN-000443,527990,SUCCESS,2024-01-15T16:07Z,UTR-LOAN-000443-408,LMS_BOOKING,CORR-LOAN-000443,EVT-LOAN-000443
LOAN-000448,239528,SUCCESS,2024-01-15T18:32Z,UTR-LOAN-000448-884,LMS_BOOKING,CORR-LOAN-000448,EVT-LOAN-000448
LOAN-000450,541349,SUCCESS,2024-01-15T16:06Z,UTR-LOAN-000450-649,LMS_BOOKING,CORR-LOAN-000450,EVT-LOAN-000450
LOAN-000453,875607,SUCCESS,2024-01-15T12:46Z,UTR-LOAN-000453-292,LMS_BOOKING,CORR-LOAN-000453,EVT-LOAN-000453
LOAN-000486,158623,SUCCESS,2024-01-15T16:42Z,UTR-LOAN-000486-421,LMS_BOOKING,CORR-LOAN-000486,EVT-LOAN-000486
LOAN-000492,407693,SUCCESS,2024-01-15T10:56Z,UTR-LOAN-000492-8,LMS_BOOKING,CORR-LOAN-000492,EVT-LOAN-000492
LOAN-000495,702899,SUCCESS,2024-01-15T15:27Z,UTR-LOAN-000495-327,LMS_BOOKING,CORR-LOAN-000495,EVT-LOAN-000495
LOAN-000505,272419,SUCCESS,2024-01-15T12:57Z,UTR-LOAN-000505-538,LMS_BOOKING,CORR-LOAN-000505,EVT-LOAN-000505
LOAN-000542,485403,SUCCESS,2024-01-15T18:19Z,UTR-LOAN-000542-217,LMS_BOOKING,CORR-LOAN-000542,EVT-LOAN-000542
LOAN-000560,785304,SUCCESS,2024-01-15T12:17Z,UTR-LOAN-000560-50,LMS_BOOKING,CORR-LOAN-000560,EVT-LOAN-000560
LOAN-000562,384003,SUCCESS,2024-01-15T13:09Z,UTR-LOAN-000562-47,LMS_BOOKING,CORR-LOAN-000562,EVT-LOAN-000562
LOAN-000603,297976,SUCCESS,2024-01-15T16:42Z,UTR-LOAN-000603-884,LMS_BOOKING,CORR-LOAN-000603,EVT-LOAN-000603
LOAN-000604,161503,SUCCESS,2024-01-15T11:12Z,UTR-LOAN-000604-681,LMS_BOOKING,CORR-LOAN-000604,EVT-LOAN-000604
LOAN-000610,730808,SUCCESS,2024-01-15T15:51Z,UTR-LOAN-000610-678,LMS_BOOKING,CORR-LOAN-000610,EVT-LOAN-000610
LOAN-000615,119976,SUCCESS,2024-01-15T14:07Z,UTR-LOAN-000615-590,LMS_BOOKING,CORR-LOAN-000615,EVT-LOAN-000615
LOAN-000619,157190,SUCCESS,2024-01-15T13:08Z,UTR-LOAN-000619-613,LMS_BOOKING,CORR-LOAN-000619,EVT-LOAN-000619
LOAN-000621,973506,SUCCESS,2024-01-15T12:32Z,UTR-LOAN-000621-475,LMS_BOOKING,CORR-LOAN-000621,EVT-LOAN-000621
LOAN-000630,227941,SUCCESS,2024-01-15T14:35Z,UTR-LOAN-000630-704,LMS_BOOKING,CORR-LOAN-000630,EVT-LOAN-000630
LOAN-000640,523891,SUCCESS,2024-01-15T10:25Z,UTR-LOAN-000640-838,LMS_BOOKING,CORR-LOAN-000640,EVT-LOAN-000640
LOAN-000656,978042,SUCCESS,2024-01-15T11:44Z,UTR-LOAN-000656-415,LMS_BOOKING,CORR-LOAN-000656,EVT-LOAN-000656
LOAN-000672,257889,SUCCESS,2024-01-15T13:48Z,UTR-LOAN-000672-815,LMS_BOOKING,CORR-LOAN-000672,EVT-LOAN-000672
LOAN-000673,217492,SUCCESS,2024-01-15T14:05Z,UTR-LOAN-000673-984,LMS_BOOKING,CORR-LOAN-000673,EVT-LOAN-000673
LOAN-000687,617477,SUCCESS,2024-01-15T17:43Z,UTR-LOAN-000687-521,LMS_BOOKING,CORR-LOAN-000687,EVT-LOAN-000687
LOAN-000694,160074,SUCCESS,2024-01-15T17:34Z,UTR-LOAN-000694-799,LMS_BOOKING,CORR-LOAN-000694,EVT-LOAN-000694
LOAN-000697,686073,SUCCESS,2024-01-15T15:47Z,UTR-LOAN-000697-921,LMS_BOOKING,CORR-LOAN-000697,EVT-LOAN-000697
LOAN-000705,238573,SUCCESS,2024-01-15T10:07Z,UTR-LOAN-000705-987,LMS_BOOKING,CORR-LOAN-000705,EVT-LOAN-000705
LOAN-000712,433317,SUCCESS,2024-01-15T16:37Z,UTR-LOAN-000712-483,LMS_BOOKING,CORR-LOAN-000712,EVT-LOAN-000712
LOAN-000719,385216,SUCCESS,2024-01-15T16:06Z,UTR-LOAN-000719-626,LMS_BOOKING,CORR-LOAN-000719,EVT-LOAN-000719
LOAN-000721,784739,SUCCESS,2024-01-15T15:36Z,UTR-LOAN-000721-467,LMS_BOOKING,CORR-LOAN-000721,EVT-LOAN-000721
LOAN-000738,612549,SUCCESS,2024-01-15T13:18Z,UTR-LOAN-000738-803,LMS_BOOKING,CORR-LOAN-000738,EVT-LOAN-000738
LOAN-000741,351167,SUCCESS,2024-01-15T09:43Z,UTR-LOAN-000741-542,LMS_BOOKING,CORR-LOAN-000741,EVT-LOAN-000741
LOAN-000752,432877,SUCCESS,2024-01-15T11:36Z,UTR-LOAN-000752-902,LMS_BOOKING,CORR-LOAN-000752,EVT-LOAN-000752
LOAN-000761,121392,SUCCESS,2024-01-15T10:00Z,UTR-LOAN-000761-97,LMS_BOOKING,CORR-LOAN-000761,EVT-LOAN-000761
LOAN-000774,948852,SUCCESS,2024-01-15T18:21Z,UTR-LOAN-000774-778,LMS_BOOKING,CORR-LOAN-000774,EVT-LOAN-000774
LOAN-000793,443167,SUCCESS,2024-01-15T15:50Z,UTR-LOAN-000793-164,LMS_BOOKING,CORR-LOAN-000793,EVT-LOAN-000793
LOAN-000794,651133,SUCCESS,2024-01-15T17:26Z,UTR-LOAN-000794-881,LMS_BOOKING,CORR-LOAN-000794,EVT-LOAN-000794
LOAN-000801,865669,SUCCESS,2024-01-15T10:46Z,UTR-LOAN-000801-386,LMS_BOOKING,CORR-LOAN-000801,EVT-LOAN-000801
LOAN-000808,798659,SUCCESS,2024-01-15T16:13Z,UTR-LOAN-000808-642,LMS_BOOKING,CORR-LOAN-000808,EVT-LOAN-000808
LOAN-000813,988276,SUCCESS,2024-01-15T18:01Z,UTR-LOAN-000813-32,LMS_BOOKING,CORR-LOAN-000813,EVT-LOAN-000813
LOAN-000825,371344,SUCCESS,2024-01-15T16:56Z,UTR-LOAN-000825-681,LMS_BOOKING,CORR-LOAN-000825,EVT-LOAN-000825
LOAN-000827,958076,SUCCESS,2024-01-15T14:01Z,UTR-LOAN-000827-874,LMS_BOOKING,CORR-LOAN-000827,EVT-LOAN-000827
LOAN-000838,824235,SUCCESS,2024-01-15T12:52Z,UTR-LOAN-000838-427,LMS_BOOKING,CORR-LOAN-000838,EVT-LOAN-000838
LOAN-000851,378302,SUCCESS,2024-01-15T13:44Z,UTR-LOAN-000851-962,LMS_BOOKING,CORR-LOAN-000851,EVT-LOAN-000851
LOAN-000872,495607,SUCCESS,2024-01-15T13:22Z,UTR-LOAN-000872-366,LMS_BOOKING,CORR-LOAN-000872,EVT-LOAN-000872
LOAN-000874,836054,SUCCESS,2024-01-15T16:00Z,UTR-LOAN-000874-365,LMS_BOOKING,CORR-LOAN-000874,EVT-LOAN-000874
LOAN-000878,522173,SUCCESS,2024-01-15T17:10Z,UTR-LOAN-000878-371,LMS_BOOKING,CORR-LOAN-000878,EVT-LOAN-000878
LOAN-000887,556367,SUCCESS,2024-01-15T15:51Z,UTR-LOAN-000887-220,LMS_BOOKING,CORR-LOAN-000887,EVT-LOAN-000887
LOAN-000894,862798,SUCCESS,2024-01-15T11:27Z,UTR-LOAN-000894-572,LMS_BOOKING,CORR-LOAN-000894,EVT-LOAN-000894
LOAN-000898,426163,SUCCESS,2024-01-15T12:19Z,UTR-LOAN-000898-762,LMS_BOOKING,CORR-LOAN-000898,EVT-LOAN-000898
LOAN-000930,626517,SUCCESS,2024-01-15T17:07Z,UTR-LOAN-000930-934,LMS_BOOKING,CORR-LOAN-000930,EVT-LOAN-000930
LOAN-000955,108563,SUCCESS,2024-01-15T16:04Z,UTR-LOAN-000955-992,LMS_BOOKING,CORR-LOAN-000955,EVT-LOAN-000955
LOAN-000960,422970,SUCCESS,2024-01-15T10:59Z,UTR-LOAN-000960-390,LMS_BOOKING,CORR-LOAN-000960,EVT-LOAN-000960
LOAN-000973,895130,SUCCESS,2024-01-15T13:19Z,UTR-LOAN-000973-546,LMS_BOOKING,CORR-LOAN-000973,EVT-LOAN-000973
LOAN-000994,679712,SUCCESS,2024-01-15T15:46Z,UTR-LOAN-000994-869,LMS_BOOKING,CORR-LOAN-000994,EVT-LOAN-000994
LOAN-000996,946215,SUCCESS,2024-01-15T11:03Z,UTR-LOAN-000996-706,LMS_BOOKING,CORR-LOAN-000996,EVT-LOAN-000996
LOAN-001016,857576,SUCCESS,2024-01-15T11:56Z,UTR-LOAN-001016-414,LMS_BOOKING,CORR-LOAN-001016,EVT-LOAN-001016
LOAN-001028,141787,SUCCESS,2024-01-15T17:11Z,UTR-LOAN-001028-280,LMS_BOOKING,CORR-LOAN-001028,EVT-LOAN-001028
LOAN-001038,610519,SUCCESS,2024-01-15T12:47Z,UTR-LOAN-001038-47,LMS_BOOKING,CORR-LOAN-001038,EVT-LOAN-001038
LOAN-001039,745651,SUCCESS,2024-01-15T12:23Z,UTR-LOAN-001039-712,LMS_BOOKING,CORR-LOAN-001039,EVT-LOAN-001039
LOAN-001062,425803,SUCCESS,2024-01-15T13:48Z,UTR-LOAN-001062-609,LMS_BOOKING,CORR-LOAN-001062,EVT-LOAN-001062
LOAN-001080,373621,SUCCESS,2024-01-15T11:57Z,UTR-LOAN-001080-580,LMS_BOOKING,CORR-LOAN-001080,EVT-LOAN-001080
LOAN-001082,288191,SUCCESS,2024-01-15T15:54Z,UTR-LOAN-001082-390,LMS_BOOKING,CORR-LOAN-001082,EVT-LOAN-001082
LOAN-001083,492107,SUCCESS,2024-01-15T12:45Z,UTR-LOAN-001083-862,LMS_BOOKING,CORR-LOAN-001083,EVT-LOAN-001083
LOAN-001084,595380,SUCCESS,2024-01-15T18:12Z,UTR-LOAN-001084-665,LMS_BOOKING,CORR-LOAN-001084,EVT-LOAN-001084
LOAN-001102,712367,SUCCESS,2024-01-15T09:36Z,UTR-LOAN-001102-733,LMS_BOOKING,CORR-LOAN-001102,EVT-LOAN-001102
LOAN-001115,779958,SUCCESS,2024-01-15T15:28Z,UTR-LOAN-001115-77,LMS_BOOKING,CORR-LOAN-001115,EVT-LOAN-001115
LOAN-001118,914182,SUCCESS,2024-01-15T14:48Z,UTR-LOAN-001118-497,LMS_BOOKING,CORR-LOAN-001118,EVT-LOAN-001118
LOAN-001140,632643,SUCCESS,2024-01-15T15:32Z,UTR-LOAN-001140-745,LMS_BOOKING,CORR-LOAN-001140,EVT-LOAN-001140
LOAN-001144,870634,SUCCESS,2024-01-15T16:27Z,UTR-LOAN-001144-475,LMS_BOOKING,CORR-LOAN-001144,EVT-LOAN-001144
LOAN-001145,583429,SUCCESS,2024-01-15T16:51Z,UTR-LOAN-001145-64,LMS_BOOKING,CORR-LOAN-001145,EVT-LOAN-001145
LOAN-001146,137693,SUCCESS,2024-01-15T11:42Z,UTR-LOAN-001146-900,LMS_BOOKING,CORR-LOAN-001146,EVT-LOAN-001146
LOAN-001147,721347,SUCCESS,2024-01-15T11:57Z,UTR-LOAN-001147-686,LMS_BOOKING,CORR-LOAN-001147,EVT-LOAN-001147
LOAN-001163,216642,SUCCESS,2024-01-15T13:02Z,UTR-LOAN-001163-708,LMS_BOOKING,CORR-LOAN-001163,EVT-LOAN-001163
LOAN-001167,388991,SUCCESS,2024-01-15T16:46Z,UTR-LOAN-001167-207,LMS_BOOKING,CORR-LOAN-001167,EVT-LOAN-001167
LOAN-001194,456184,SUCCESS,2024-01-15T14:28Z,UTR-LOAN-001194-270,LMS_BOOKING,CORR-LOAN-001194,EVT-LOAN-001194
LOAN-001212,177288,SUCCESS,2024-01-15T10:25Z,UTR-LOAN-001212-91,LMS_BOOKING,CORR-LOAN-001212,EVT-LOAN-001212
LOAN-001214,671388,SUCCESS,2024-01-15T18:11Z,UTR-LOAN-001214-320,LMS_BOOKING,CORR-LOAN-001214,EVT-LOAN-001214
LOAN-001228,793256,SUCCESS,2024-01-15T16:00Z,UTR-LOAN-001228-958,LMS_BOOKING,CORR-LOAN-001228,EVT-LOAN-001228
LOAN-001242,330360,SUCCESS,2024-01-15T11:58Z,UTR-LOAN-001242-235,LMS_BOOKING,CORR-LOAN-001242,EVT-LOAN-001242
LOAN-001244,898378,SUCCESS,2024-01-15T13:48Z,UTR-LOAN-001244-176,LMS_BOOKING,CORR-LOAN-001244,EVT-LOAN-001244
LOAN-001245,124811,SUCCESS,2024-01-15T17:43Z,UTR-LOAN-001245-654,LMS_BOOKING,CORR-LOAN-001245,EVT-LOAN-001245
LOAN-001247,783063,SUCCESS,2024-01-15T13:16Z,UTR-LOAN-001247-49,LMS_BOOKING,CORR-LOAN-001247,EVT-LOAN-001247
LOAN-001250,477786,SUCCESS,2024-01-15T11:09Z,UTR-LOAN-001250-535,LMS_BOOKING,CORR-LOAN-001250,EVT-LOAN-001250
LOAN-001253,369575,SUCCESS,2024-01-15T14:17Z,UTR-LOAN-001253-800,LMS_BOOKING,CORR-LOAN-001253,EVT-LOAN-001253
LOAN-001266,185046,SUCCESS,2024-01-15T18:09Z,UTR-LOAN-001266-764,LMS_BOOKING,CORR-LOAN-001266,EVT-LOAN-001266
LOAN-001272,262349,SUCCESS,2024-01-15T14:46Z,UTR-LOAN-001272-343,LMS_BOOKING,CORR-LOAN-001272,EVT-LOAN-001272
LOAN-001279,433268,SUCCESS,2024-01-15T16:32Z,UTR-LOAN-001279-513,LMS_BOOKING,CORR-LOAN-001279,EVT-LOAN-001279
LOAN-001292,511696,SUCCESS,2024-01-15T15:06Z,UTR-LOAN-001292-501,LMS_BOOKING,CORR-LOAN-001292,EVT-LOAN-001292
LOAN-001293,847420,SUCCESS,2024-01-15T11:32Z,UTR-LOAN-001293-756,LMS_BOOKING,CORR-LOAN-001293,EVT-LOAN-001293
LOAN-001294,101351,SUCCESS,2024-01-15T13:15Z,UTR-LOAN-001294-79,LMS_BOOKING,CORR-LOAN-001294,EVT-LOAN-001294
LOAN-001321,984059,SUCCESS,2024-01-15T10:02Z,UTR-LOAN-001321-210,LMS_BOOKING,CORR-LOAN-001321,EVT-LOAN-001321
LOAN-001328,562652,SUCCESS,2024-01-15T15:06Z,UTR-LOAN-001328-161,LMS_BOOKING,CORR-LOAN-001328,EVT-LOAN-001328
LOAN-001342,122816,SUCCESS,2024-01-15T14:26Z,UTR-LOAN-001342-448,LMS_BOOKING,CORR-LOAN-001342,EVT-LOAN-001342
LOAN-001343,764436,SUCCESS,2024-01-15T15:16Z,UTR-LOAN-001343-926,LMS_BOOKING,CORR-LOAN-001343,EVT-LOAN-001343
LOAN-001344,176729,SUCCESS,2024-01-15T12:23Z,UTR-LOAN-001344-553,LMS_BOOKING,CORR-LOAN-001344,EVT-LOAN-001344
LOAN-001370,362179,SUCCESS,2024-01-15T13:58Z,UTR-LOAN-001370-702,LMS_BOOKING,CORR-LOAN-001370,EVT-LOAN-001370
LOAN-001388,935915,SUCCESS,2024-01-15T15:10Z,UTR-LOAN-001388-742,LMS_BOOKING,CORR-LOAN-001388,EVT-LOAN-001388
LOAN-001391,943922,SUCCESS,2024-01-15T14:53Z,UTR-LOAN-001391-601,LMS_BOOKING,CORR-LOAN-001391,EVT-LOAN-001391
LOAN-001410,515431,SUCCESS,2024-01-15T11:50Z,UTR-LOAN-001410-614,LMS_BOOKING,CORR-LOAN-001410,EVT-LOAN-001410
LOAN-001413,305190,SUCCESS,2024-01-15T16:45Z,UTR-LOAN-001413-302,LMS_BOOKING,CORR-LOAN-001413,EVT-LOAN-001413
LOAN-001425,687518,SUCCESS,2024-01-15T10:16Z,UTR-LOAN-001425-878,LMS_BOOKING,CORR-LOAN-001425,EVT-LOAN-001425
LOAN-001432,581677,SUCCESS,2024-01-15T11:21Z,UTR-LOAN-001432-766,LMS_BOOKING,CORR-LOAN-001432,EVT-LOAN-001432
LOAN-001439,978436,SUCCESS,2024-01-15T16:16Z,UTR-LOAN-001439-790,LMS_BOOKING,CORR-LOAN-001439,EVT-LOAN-001439
LOAN-001459,529375,SUCCESS,2024-01-15T15:35Z,UTR-LOAN-001459-54,LMS_BOOKING,CORR-LOAN-001459,EVT-LOAN-001459
LOAN-001492,911444,SUCCESS,2024-01-15T13:15Z,UTR-LOAN-001492-782,LMS_BOOKING,CORR-LOAN-001492,EVT-LOAN-001492
LOAN-001493,196064,SUCCESS,2024-01-15T15:51Z,UTR-LOAN-001493-444,LMS_BOOKING,CORR-LOAN-001493,EVT-LOAN-001493
LOAN-001497,347837,SUCCESS,2024-01-15T16:38Z,UTR-LOAN-001497-926,LMS_BOOKING,CORR-LOAN-001497,EVT-LOAN-001497
LOAN-001505,832398,SUCCESS,2024-01-15T15:55Z,UTR-LOAN-001505-363,LMS_BOOKING,CORR-LOAN-001505,EVT-LOAN-001505
LOAN-001506,227476,SUCCESS,2024-01-15T12:33Z,UTR-LOAN-001506-520,LMS_BOOKING,CORR-LOAN-001506,EVT-LOAN-001506
LOAN-001527,920560,SUCCESS,2024-01-15T13:29Z,UTR-LOAN-001527-394,LMS_BOOKING,CORR-LOAN-001527,EVT-LOAN-001527
LOAN-001530,682806,SUCCESS,2024-01-15T14:18Z,UTR-LOAN-001530-813,LMS_BOOKING,CORR-LOAN-001530,EVT-LOAN-001530
LOAN-001542,628249,SUCCESS,2024-01-15T12:08Z,UTR-LOAN-001542-749,LMS_BOOKING,CORR-LOAN-001542,EVT-LOAN-001542
LOAN-001557,966507,SUCCESS,2024-01-15T16:19Z,UTR-LOAN-001557-529,LMS_BOOKING,CORR-LOAN-001557,EVT-LOAN-001557
LOAN-001560,369624,SUCCESS,2024-01-15T16:36Z,UTR-LOAN-001560-274,LMS_BOOKING,CORR-LOAN-001560,EVT-LOAN-001560
LOAN-001583,229045,SUCCESS,2024-01-15T15:29Z,UTR-LOAN-001583-676,LMS_BOOKING,CORR-LOAN-001583,EVT-LOAN-001583
LOAN-001600,835586,SUCCESS,2024-01-15T11:29Z,UTR-LOAN-001600-974,LMS_BOOKING,CORR-LOAN-001600,EVT-LOAN-001600
LOAN-001624,356041,SUCCESS,2024-01-15T11:21Z,UTR-LOAN-001624-132,LMS_BOOKING,CORR-LOAN-001624,EVT-LOAN-001624
LOAN-001636,172924,SUCCESS,2024-01-15T17:27Z,UTR-LOAN-001636-603,LMS_BOOKING,CORR-LOAN-001636,EVT-LOAN-001636
LOAN-001645,423330,SUCCESS,2024-01-15T12:23Z,UTR-LOAN-001645-529,LMS_BOOKING,CORR-LOAN-001645,EVT-LOAN-001645
LOAN-001646,463390,SUCCESS,2024-01-15T12:36Z,UTR-LOAN-001646-827,LMS_BOOKING,CORR-LOAN-001646,EVT-LOAN-001646
LOAN-001655,341494,SUCCESS,2024-01-15T12:58Z,UTR-LOAN-001655-515,LMS_BOOKING,CORR-LOAN-001655,EVT-LOAN-001655
LOAN-001660,796793,SUCCESS,2024-01-15T12:42Z,UTR-LOAN-001660-348,LMS_BOOKING,CORR-LOAN-001660,EVT-LOAN-001660
LOAN-001679,818481,SUCCESS,2024-01-15T12:48Z,UTR-LOAN-001679-340,LMS_BOOKING,CORR-LOAN-001679,EVT-LOAN-001679
LOAN-001685,410201,SUCCESS,2024-01-15T15:19Z,UTR-LOAN-001685-204,LMS_BOOKING,CORR-LOAN-001685,EVT-LOAN-001685
LOAN-001686,651752,SUCCESS,2024-01-15T13:58Z,UTR-LOAN-001686-598,LMS_BOOKING,CORR-LOAN-001686,EVT-LOAN-001686
LOAN-001696,101382,SUCCESS,2024-01-15T13:26Z,UTR-LOAN-001696-986,LMS_BOOKING,CORR-LOAN-001696,EVT-LOAN-001696
LOAN-001720,625746,SUCCESS,2024-01-15T14:48Z,UTR-LOAN-001720-506,LMS_BOOKING,CORR-LOAN-001720,EVT-LOAN-001720
LOAN-001755,223859,SUCCESS,2024-01-15T09:15Z,UTR-LOAN-001755-212,LMS_BOOKING,CORR-LOAN-001755,EVT-LOAN-001755
LOAN-001757,499531,SUCCESS,2024-01-15T17:20Z,UTR-LOAN-001757-224,LMS_BOOKING,CORR-LOAN-001757,EVT-LOAN-001757
LOAN-001758,798947,SUCCESS,2024-01-15T14:57Z,UTR-LOAN-001758-97,LMS_BOOKING,CORR-LOAN-001758,EVT-LOAN-001758
LOAN-001761,162384,SUCCESS,2024-01-15T11:34Z,UTR-LOAN-001761-630,LMS_BOOKING,CORR-LOAN-001761,EVT-LOAN-001761
LOAN-001768,825870,SUCCESS,2024-01-15T15:50Z,UTR-LOAN-001768-601,LMS_BOOKING,CORR-LOAN-001768,EVT-LOAN-001768
LOAN-001780,796587,SUCCESS,2024-01-15T11:48Z,UTR-LOAN-001780-206,LMS_BOOKING,CORR-LOAN-001780,EVT-LOAN-001780
LOAN-001781,310865,SUCCESS,2024-01-15T14:46Z,UTR-LOAN-001781-603,LMS_BOOKING,CORR-LOAN-001781,EVT-LOAN-001781
LOAN-001784,856568,SUCCESS,2024-01-15T09:53Z,UTR-LOAN-001784-249,LMS_BOOKING,CORR-LOAN-001784,EVT-LOAN-001784
LOAN-001806,111240,SUCCESS,2024-01-15T12:54Z,UTR-LOAN-001806-575,LMS_BOOKING,CORR-LOAN-001806,EVT-LOAN-001806
