#HDR|B-PARTNER_GAMMA-ORIGINATOR-20240115|PARTNER_GAMMA|2024-01-15|213|111415680
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000223|561012|2024-01-15T10:44Z|SUCCESS|UTR-LOAN-000223-632|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000223|EVT-LOAN-000223
LOAN-000231|864257|2024-01-15T11:22Z|SUCCESS|UTR-LOAN-000231-286|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000231|EVT-LOAN-000231
LOAN-000260|641593|2024-01-15T16:39Z|SUCCESS|UTR-LOAN-000260-51|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000260|EVT-LOAN-000260
LOAN-000262|615035|2024-01-15T09:56Z|SUCCESS|UTR-LOAN-000262-418|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000262|EVT-LOAN-000262
LOAN-000264|873970|2024-01-15T13:31Z|SUCCESS|UTR-LOAN-000264-201|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000264|EVT-LOAN-000264
LOAN-000265|100916|2024-01-15T11:58Z|SUCCESS|UTR-LOAN-000265-165|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000265|EVT-LOAN-000265
LOAN-000271|846856|2024-01-15T15:35Z|SUCCESS|UTR-LOAN-000271-245|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000271|EVT-LOAN-000271
LOAN-000290|860643|2024-01-15T13:58Z|SUCCESS|UTR-LOAN-000290-182|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000290|EVT-LOAN-000290
LOAN-000305|471434|2024-01-15T10:10Z|SUCCESS|UTR-LOAN-000305-322|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000305|EVT-LOAN-000305
LOAN-000310|931523|2024-01-15T11:11Z|SUCCESS|UTR-LOAN-000310-13|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000310|EVT-LOAN-000310
LOAN-000317|263297|2024-01-15T16:19Z|SUCCESS|UTR-LOAN-000317-23|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000317|EVT-LOAN-000317
LOAN-000321|658595|2024-01-15T14:04Z|SUCCESS|UTR-LOAN-000321-783|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000321|EVT-LOAN-000321
LOAN-000323|179883|2024-01-15T14:05Z|SUCCESS|UTR-LOAN-000323-974|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000323|EVT-LOAN-000323
LOAN-000328|772225|2024-01-15T14:05Z|SUCCESS|UTR-LOAN-000328-162|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000328|EVT-LOAN-000328
LOAN-000335|905162|2024-01-15T09:07Z|SUCCESS|UTR-LOAN-000335-221|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000335|EVT-LOAN-000335
LOAN-000354|398238|2024-01-15T11:04Z|SUCCESS|UTR-LOAN-000354-892|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000354|EVT-LOAN-000354
LOAN-000355|386134|2024-01-15T15:59Z|SUCCESS|UTR-LOAN-000355-939|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000355|EVT-LOAN-000355
LOAN-000356|637843|2024-01-15T10:11Z|SUCCESS|UTR-LOAN-000356-105|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000356|EVT-LOAN-000356
LOAN-000361|938889|2024-01-15T11:07Z|SUCCESS|UTR-LOAN-000361-930|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000361|EVT-LOAN-000361
LOAN-000362|260026|2024-01-15T12:08Z|SUCCESS|UTR-LOAN-000362-313|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000362|EVT-LOAN-000362
LOAN-000364|715405|2024-01-15T13:41Z|SUCCESS|UTR-LOAN-000364-243|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000364|EVT-LOAN-000364
LOAN-000376|-501146|2024-01-15T15:20Z|SUCCESS|UTR-LOAN-000376-144|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000376|EVT-LOAN-000376
LOAN-000381|978009|2024-01-15T10:54Z|SUCCESS|UTR-LOAN-000381-229|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000381|EVT-LOAN-000381
LOAN-000392|321369|2024-01-15T10:38Z|SUCCESS|UTR-LOAN-000392-194|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000392|EVT-LOAN-000392
LOAN-000470|464939|2024-01-15T14:02Z|SUCCESS|UTR-LOAN-000470-462|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000470|EVT-LOAN-000470
LOAN-000471|277791|2024-01-15T11:17Z|SUCCESS|UTR-LOAN-000471-375|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000471|EVT-LOAN-000471
LOAN-000477|626700|2024-01-15T15:00Z|SUCCESS|UTR-LOAN-000477-394|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000477|EVT-LOAN-000477
LOAN-000480|805098|2024-01-15T10:04Z|SUCCESS|UTR-LOAN-000480-881|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000480|EVT-LOAN-000480
LOAN-000481|984583|2024-01-15T09:36Z|SUCCESS|UTR-LOAN-000481-542|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000481|EVT-LOAN-000481
LOAN-000498|304655|2024-01-15T12:54Z|SUCCESS|UTR-LOAN-000498-943|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000498|EVT-LOAN-000498
LOAN-000521|505450|2024-01-15T10:28Z|SUCCESS|UTR-LOAN-000521-188|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000521|EVT-LOAN-000521
LOAN-000526|813110|2024-01-15T12:29Z|SUCCESS|UTR-LOAN-000526-680|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000526|EVT-LOAN-000526
LOAN-000527|268129|2024-01-15T13:33Z|SUCCESS|UTR-LOAN-000527-3|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000527|EVT-LOAN-000527
LOAN-000537|535521|2024-01-15T15:22Z|SUCCESS|UTR-LOAN-000537-357|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000537|EVT-LOAN-000537
LOAN-000539|290084|2024-01-15T09:59Z|SUCCESS|UTR-LOAN-000539-737|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000539|EVT-LOAN-000539
LOAN-000540|211277|2024-01-15T11:43Z|SUCCESS|UTR-LOAN-000540-56|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000540|EVT-LOAN-000540
LOAN-000556|928377|2024-01-15T11:39Z|SUCCESS|UTR-LOAN-000556-843|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000556|EVT-LOAN-000556
LOAN-000561|331156|2024-01-15T16:05Z|SUCCESS|UTR-LOAN-000561-637|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000561|EVT-LOAN-000561
LOAN-000566|513544|2024-01-15T09:16Z|SUCCESS|UTR-LOAN-000566-105|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000566|EVT-LOAN-000566
LOAN-000574|222663|2024-01-15T15:20Z|SUCCESS|UTR-LOAN-000574-256|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000574|EVT-LOAN-000574
LOAN-000577|266709|2024-01-15T09:26Z|SUCCESS|UTR-LOAN-000577-82|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000577|EVT-LOAN-000577
LOAN-000583|304036|2024-01-15T13:40Z|SUCCESS|UTR-LOAN-000583-753|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000583|EVT-LOAN-000583
LOAN-000585|217835|2024-01-15T15:25Z|SUCCESS|UTR-LOAN-000585-966|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000585|EVT-LOAN-000585
LOAN-000594|354353|2024-01-15T12:40Z|SUCCESS|UTR-LOAN-000594-27|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000594|EVT-LOAN-000594
LOAN-000597|729903|2024-01-15T11:05Z|SUCCESS|UTR-LOAN-000597-633|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000597|EVT-LOAN-000597
LOAN-000598|256373|2024-01-15T15:00Z|SUCCESS|UTR-LOAN-000598-812|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000598|EVT-LOAN-000598
LOAN-000624|-152044|2024-01-15T15:29Z|SUCCESS|UTR-LOAN-000624-75|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000624|EVT-LOAN-000624
LOAN-000635|591077|2024-01-15T15:15Z|SUCCESS|UTR-LOAN-000635-565|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000635|EVT-LOAN-000635
LOAN-000641|468445|2024-01-15T11:18Z|SUCCESS|UTR-LOAN-000641-743|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000641|EVT-LOAN-000641
LOAN-000650|639177|2024-01-15T16:52Z|SUCCESS|UTR-LOAN-000650-64|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000650|EVT-LOAN-000650
LOAN-000655|946125|2024-01-15T16:19Z|SUCCESS|UTR-LOAN-000655-971|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000655|EVT-LOAN-000655
LOAN-000663|546249|2024-01-15T15:26Z|SUCCESS|UTR-LOAN-000663-789|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000663|EVT-LOAN-000663
LOAN-000675|456502|2024-01-15T09:53Z|SUCCESS|UTR-LOAN-000675-107|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000675|EVT-LOAN-000675
LOAN-000688|345033|2024-01-15T11:55Z|SUCCESS|UTR-LOAN-000688-517|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000688|EVT-LOAN-000688
LOAN-000693|542650|2024-01-15T16:43Z|SUCCESS|UTR-LOAN-000693-604|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000693|EVT-LOAN-000693
LOAN-000716|218826|2024-01-15T12:57Z|SUCCESS|UTR-LOAN-000716-713|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000716|EVT-LOAN-000716
LOAN-000733|934636|2024-01-15T12:04Z|SUCCESS|UTR-LOAN-000733-603|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000733|EVT-LOAN-000733
LOAN-000735|367829|2024-01-15T11:39Z|SUCCESS|UTR-LOAN-000735-412|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000735|EVT-LOAN-000735
LOAN-000742|764731|2024-01-15T11:15Z|SUCCESS|UTR-LOAN-000742-681|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000742|EVT-LOAN-000742
LOAN-000744|724120|2024-01-15T12:43Z|SUCCESS|UTR-LOAN-000744-158|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000744|EVT-LOAN-000744
LOAN-000747|973065|2024-01-15T15:17Z|SUCCESS|UTR-LOAN-000747-839|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000747|EVT-LOAN-000747
LOAN-000769|586502|2024-01-15T10:25Z|SUCCESS|UTR-LOAN-000769-464|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000769|EVT-LOAN-000769
LOAN-000784|531778|2024-01-15T10:58Z|SUCCESS|UTR-LOAN-000784-721|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000784|EVT-LOAN-000784
LOAN-000791|489496|2024-01-15T16:23Z|SUCCESS|UTR-LOAN-000791-22|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000791|EVT-LOAN-000791
LOAN-000795|499587|2024-01-15T10:46Z|SUCCESS|UTR-LOAN-000795-390|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000795|EVT-LOAN-000795
LOAN-000796|721349|2024-01-15T09:51Z|SUCCESS|UTR-LOAN-000796-955|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000796|EVT-LOAN-000796
LOAN-000804|465687|2024-01-15T11:50Z|SUCCESS|UTR-LOAN-000804-785|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000804|EVT-LOAN-000804
LOAN-000814|229665|2024-01-15T16:59Z|SUCCESS|UTR-LOAN-000814-441|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000814|EVT-LOAN-000814
LOAN-000829|674721|2024-01-15T12:44Z|SUCCESS|UTR-LOAN-000829-426|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000829|EVT-LOAN-000829
LOAN-000833|588806|2024-01-15T10:53Z|SUCCESS|UTR-LOAN-000833-909|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000833|EVT-LOAN-000833
LOAN-000839|520665|2024-01-15T16:33Z|SUCCESS|UTR-LOAN-000839-836|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000839|EVT-LOAN-000839
LOAN-000850|328963|2024-01-15T10:55Z|SUCCESS|UTR-LOAN-000850-884|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000850|EVT-LOAN-000850
LOAN-000867|428668|2024-01-15T11:18Z|SUCCESS|UTR-LOAN-000867-715|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000867|EVT-LOAN-000867
LOAN-000876|982476|2024-01-15T13:57Z|SUCCESS|UTR-LOAN-000876-752|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000876|EVT-LOAN-000876
LOAN-000907|681611|2024-01-15T12:31Z|SUCCESS|UTR-LOAN-000907-927|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000907|EVT-LOAN-000907
LOAN-000918|191499|2024-01-15T15:50Z|SUCCESS|UTR-LOAN-000918-626|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000918|EVT-LOAN-000918
LOAN-000936|343698|2024-01-15T10:52Z|SUCCESS|UTR-LOAN-000936-723|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000936|EVT-LOAN-000936
LOAN-000957|733977|2024-01-15T10:42Z|SUCCESS|UTR-LOAN-000957-318|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000957|EVT-LOAN-000957
LOAN-000970|546207|2024-01-15T10:59Z|SUCCESS|UTR-LOAN-000970-957|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000970|EVT-LOAN-000970
LOAN-000975|778104|2024-01-15T15:24Z|SUCCESS|UTR-LOAN-000975-273|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000975|EVT-LOAN-000975
LOAN-000981|158601|2024-01-15T16:53Z|SUCCESS|UTR-LOAN-000981-505|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000981|EVT-LOAN-000981
LOAN-000982|232084|2024-01-15T14:56Z|SUCCESS|UTR-LOAN-000982-693|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000982|EVT-LOAN-000982
LOAN-000983|374009|2024-01-15T15:16Z|SUCCESS|UTR-LOAN-000983-604|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000983|EVT-LOAN-000983
LOAN-000986|140674|2024-01-15T14:16Z|SUCCESS|UTR-LOAN-000986-933|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000986|EVT-LOAN-000986
LOAN-001003|886160|2024-01-15T15:32Z|SUCCESS|UTR-LOAN-001003-540|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001003|EVT-LOAN-001003
LOAN-001027|672691|2024-01-15T16:34Z|SUCCESS|UTR-LOAN-001027-771|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001027|EVT-LOAN-001027
LOAN-001030|227968|2024-01-15T15:35Z|SUCCESS|UTR-LOAN-001030-318|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001030|EVT-LOAN-001030
LOAN-001040|508948|2024-01-15T13:52Z|SUCCESS|UTR-LOAN-001040-590|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001040|EVT-LOAN-001040
LOAN-001043|934022|2024-01-15T16:05Z|SUCCESS|UTR-LOAN-001043-292|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001043|EVT-LOAN-001043
LOAN-001049|207549|2024-01-15T14:27Z|SUCCESS|UTR-LOAN-001049-539|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001049|EVT-LOAN-001049
LOAN-001071|480131|2024-01-15T10:48Z|SUCCESS|UTR-LOAN-001071-463|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001071|EVT-LOAN-001071
LOAN-001090|132094|2024-01-15T09:19Z|SUCCESS|UTR-LOAN-001090-969|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001090|EVT-LOAN-001090
LOAN-001093|453049|2024-01-15T15:46Z|SUCCESS|UTR-LOAN-001093-589|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001093|EVT-LOAN-001093
LOAN-001105|606682|2024-01-15T09:21Z|SUCCESS|UTR-LOAN-001105-684|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001105|EVT-LOAN-001105
LOAN-001107|458361|2024-01-15T14:25Z|SUCCESS|UTR-LOAN-001107-250|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001107|EVT-LOAN-001107
LOAN-001119|961015|2024-01-15T13:31Z|SUCCESS|UTR-LOAN-001119-166|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001119|EVT-LOAN-001119
LOAN-001124|560677|2024-01-15T13:11Z|SUCCESS|UTR-LOAN-001124-989|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001124|EVT-LOAN-001124
LOAN-001128|217076|2024-01-15T11:40Z|SUCCESS|UTR-LOAN-001128-759|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001128|EVT-LOAN-001128
LOAN-001143|439484|2024-01-15T14:58Z|SUCCESS|UTR-LOAN-001143-286|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001143|EVT-LOAN-001143
LOAN-001154|670461|2024-01-15T16:10Z|SUCCESS|UTR-LOAN-001154-708|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001154|EVT-LOAN-001154
LOAN-001155|572764|2024-01-15T16:26Z|SUCCESS|UTR-LOAN-001155-587|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001155|EVT-LOAN-001155
LOAN-001156|793505|2024-01-15T14:53Z|SUCCESS|UTR-LOAN-001156-859|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001156|EVT-LOAN-001156
LOAN-001157|177618|2024-01-15T09:42Z|SUCCESS|UTR-LOAN-001157-272|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001157|EVT-LOAN-001157
LOAN-001161|251360|2024-01-15T12:58Z|SUCCESS|UTR-LOAN-001161-438|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001161|EVT-LOAN-001161
LOAN-001169|231844|2024-01-15T15:03Z|SUCCESS|UTR-LOAN-001169-91|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001169|EVT-LOAN-001169
LOAN-001181|496711|2024-01-15T10:06Z|SUCCESS|UTR-LOAN-001181-531|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001181|EVT-LOAN-001181
LOAN-001206|230323|2024-01-15T10:33Z|SUCCESS|UTR-LOAN-001206-871|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001206|EVT-LOAN-001206
LOAN-001207|876588|2024-01-15T12:58Z|SUCCESS|UTR-LOAN-001207-583|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001207|EVT-LOAN-001207
LOAN-001230|835063|2024-01-15T14:04Z|SUCCESS|UTR-LOAN-001230-505|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001230|EVT-LOAN-001230
LOAN-001237|150629|2024-01-15T16:38Z|SUCCESS|UTR-LOAN-001237-407|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001237|EVT-LOAN-001237
LOAN-001238|483304|2024-01-15T10:57Z|SUCCESS|UTR-LOAN-001238-497|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001238|EVT-LOAN-001238
LOAN-001252|841890|2024-01-15T16:33Z|SUCCESS|UTR-LOAN-001252-665|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001252|EVT-LOAN-001252
LOAN-001256|677075|2024-01-15T13:15Z|SUCCESS|UTR-LOAN-001256-872|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001256|EVT-LOAN-001256
LOAN-001260|837995|2024-01-15T11:49Z|SUCCESS|UTR-LOAN-001260-113|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001260|EVT-LOAN-001260
LOAN-001270|436800|2024-01-15T16:26Z|SUCCESS|UTR-LOAN-001270-558|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001270|EVT-LOAN-001270
LOAN-001271|647299|2024-01-15T12:31Z|SUCCESS|UTR-LOAN-001271-607|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001271|EVT-LOAN-001271
LOAN-001284|517031|2024-01-15T14:15Z|SUCCESS|UTR-LOAN-001284-766|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001284|EVT-LOAN-001284
LOAN-001303|833361|2024-01-15T16:22Z|SUCCESS|UTR-LOAN-001303-419|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001303|EVT-LOAN-001303
LOAN-001309|719319|2024-01-15T12:12Z|SUCCESS|UTR-LOAN-001309-536|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001309|EVT-LOAN-001309
LOAN-001339|672698|2024-01-15T16:01Z|SUCCESS|UTR-LOAN-001339-19|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001339|EVT-LOAN-001339
LOAN-001352|105399|2024-01-15T10:57Z|SUCCESS|UTR-LOAN-001352-925|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001352|EVT-LOAN-001352
LOAN-001363|904948|2024-01-15T12:56Z|SUCCESS|UTR-LOAN-001363-138|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001363|EVT-LOAN-001363
LOAN-001367|289141|2024-01-15T16:34Z|SUCCESS|UTR-LOAN-001367-295|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001367|EVT-LOAN-001367
LOAN-001369|149822|2024-01-15T14:29Z|SUCCESS|UTR-LOAN-001369-862|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001369|EVT-LOAN-001369
LOAN-001380|913088|2024-01-15T10:51Z|SUCCESS|UTR-LOAN-001380-580|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001380|EVT-LOAN-001380
LOAN-001405|211992|2024-01-15T15:20Z|SUCCESS|UTR-LOAN-001405-355|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001405|EVT-LOAN-001405
LOAN-001417|836086|2024-01-15T10:33Z|SUCCESS|UTR-LOAN-001417-342|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001417|EVT-LOAN-001417
LOAN-001418|262804|2024-01-15T12:09Z|SUCCESS|UTR-LOAN-001418-985|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001418|EVT-LOAN-001418
LOAN-001422|880191|2024-01-15T13:41Z|SUCCESS|UTR-LOAN-001422-555|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001422|EVT-LOAN-001422
LOAN-001429|732413|2024-01-15T11:44Z|SUCCESS|UTR-LOAN-001429-487|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001429|EVT-LOAN-001429
LOAN-001437|251719|2024-01-15T10:19Z|SUCCESS|UTR-LOAN-001437-509|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001437|EVT-LOAN-001437
LOAN-001438|223200|2024-01-15T16:17Z|SUCCESS|UTR-LOAN-001438-441|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001438|EVT-LOAN-001438
LOAN-001445|945829|2024-01-15T13:06Z|SUCCESS|UTR-LOAN-001445-910|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001445|EVT-LOAN-001445
LOAN-001448|328013|2024-01-15T15:12Z|SUCCESS|UTR-LOAN-001448-956|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001448|EVT-LOAN-001448
LOAN-001450|734423|2024-01-15T10:08Z|SUCCESS|UTR-LOAN-001450-940|DISBURSEMENT_INSTRUCTION|CORR-LOAN-001450|EVT-LOAN-001450
