#HDR|B-PARTNER_GAMMA-BANK-20240117|PARTNER_GAMMA|2024-01-17|227|127165231
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000292|814208|2024-01-17T17:10Z|SUCCESS|UTR-LOAN-000292-491|SETTLEMENT_DEBIT|CORR-LOAN-000292|EVT-LOAN-000292
LOAN-000304|300727|2024-01-17T14:52Z|SUCCESS|UTR-LOAN-000304-237|SETTLEMENT_DEBIT|CORR-LOAN-000304|EVT-LOAN-000304
LOAN-000306|258337|2024-01-17T15:23Z|SUCCESS|UTR-LOAN-000306-246|SETTLEMENT_DEBIT|CORR-LOAN-000306|EVT-LOAN-000306
LOAN-000307|328254|2024-01-17T09:49Z|SUCCESS|UTR-LOAN-000307-729|SETTLEMENT_DEBIT|CORR-LOAN-000307|EVT-LOAN-000307
LOAN-000313|986484|2024-01-17T18:30Z|SUCCESS|UTR-LOAN-000313-122|SETTLEMENT_DEBIT|CORR-LOAN-000313|EVT-LOAN-000313
LOAN-000315|254622|2024-01-17T12:32Z|SUCCESS|UTR-LOAN-000315-289|SETTLEMENT_DEBIT|CORR-LOAN-000315|EVT-LOAN-000315
LOAN-000319|550481|2024-01-17T17:28Z|SUCCESS|UTR-LOAN-000319-93|SETTLEMENT_DEBIT|CORR-LOAN-000319|EVT-LOAN-000319
LOAN-000334|291517|2024-01-17T11:18Z|SUCCESS|UTR-LOAN-000334-766|SETTLEMENT_DEBIT|CORR-LOAN-000334|EVT-LOAN-000334
LOAN-000336|175920|2024-01-17T09:27Z|SUCCESS|UTR-LOAN-000336-725|SETTLEMENT_DEBIT|CORR-LOAN-000336|EVT-LOAN-000336
LOAN-000360|997596|2024-01-17T16:29Z|SUCCESS|UTR-LOAN-000360-125|SETTLEMENT_DEBIT|CORR-LOAN-000360|EVT-LOAN-000360
LOAN-000365|702522|2024-01-17T13:52Z|SUCCESS|UTR-LOAN-000365-330|SETTLEMENT_DEBIT|CORR-LOAN-000365|EVT-LOAN-000365
LOAN-000377|705404|2024-01-17T14:34Z|SUCCESS|UTR-LOAN-000377-938|SETTLEMENT_DEBIT|CORR-LOAN-000377|EVT-LOAN-000377
LOAN-000379|643734|2024-01-17T11:55Z|SUCCESS|UTR-LOAN-000379-233|SETTLEMENT_DEBIT|CORR-LOAN-000379|EVT-LOAN-000379
LOAN-000382|836925|2024-01-17T16:52Z|SUCCESS|UTR-LOAN-000382-724|SETTLEMENT_DEBIT|CORR-LOAN-000382|EVT-LOAN-000382
LOAN-000407|981804|2024-01-17T10:56Z|SUCCESS|UTR-LOAN-000407-963|SETTLEMENT_DEBIT|CORR-LOAN-000407|EVT-LOAN-000407
LOAN-000416|844360|2024-01-17T18:30Z|SUCCESS|UTR-LOAN-000416-634|SETTLEMENT_DEBIT|CORR-LOAN-000416|EVT-LOAN-000416
LOAN-000417|540050|2024-01-17T09:42Z|SUCCESS|UTR-LOAN-000417-261|SETTLEMENT_DEBIT|CORR-LOAN-000417|EVT-LOAN-000417
LOAN-000418|579520|2024-01-17T13:50Z|SUCCESS|UTR-LOAN-000418-611|SETTLEMENT_DEBIT|CORR-LOAN-000418|EVT-LOAN-000418
LOAN-000425|784854|2024-01-17T12:45Z|SUCCESS|UTR-LOAN-000425-440|SETTLEMENT_DEBIT|CORR-LOAN-000425|EVT-LOAN-000425
LOAN-000429|893592|2024-01-17T13:39Z|SUCCESS|UTR-LOAN-000429-910|SETTLEMENT_DEBIT|CORR-LOAN-000429|EVT-LOAN-000429
LOAN-000445|703993|2024-01-17T12:15Z|SUCCESS|UTR-LOAN-000445-364|SETTLEMENT_DEBIT|CORR-LOAN-000445|EVT-LOAN-000445
LOAN-000449|397436|2024-01-17T10:55Z|SUCCESS|UTR-LOAN-000449-992|SETTLEMENT_DEBIT|CORR-LOAN-000449|EVT-LOAN-000449
LOAN-000461|163658|2024-01-17T18:30Z|SUCCESS|UTR-LOAN-000461-183|SETTLEMENT_DEBIT|CORR-LOAN-000461|EVT-LOAN-000461
LOAN-000466|584071|2024-01-17T13:00Z|SUCCESS|UTR-LOAN-000466-634|SETTLEMENT_DEBIT|CORR-LOAN-000466|EVT-LOAN-000466
LOAN-000467|748006|2024-01-17T15:13Z|SUCCESS|UTR-LOAN-000467-477|SETTLEMENT_DEBIT|CORR-LOAN-000467|EVT-LOAN-000467
LOAN-000475|776664|2024-01-17T11:43Z|SUCCESS|UTR-LOAN-000475-974|SETTLEMENT_DEBIT|CORR-LOAN-000475|EVT-LOAN-000475
LOAN-000478|660745|2024-01-17T16:02Z|SUCCESS|UTR-LOAN-000478-825|SETTLEMENT_DEBIT|CORR-LOAN-000478|EVT-LOAN-000478
LOAN-000483|800439|2024-01-17T11:28Z|SUCCESS|UTR-LOAN-000483-523|SETTLEMENT_DEBIT|CORR-LOAN-000483|EVT-LOAN-000483
LOAN-000493|444734|2024-01-17T13:01Z|SUCCESS|UTR-LOAN-000493-11|SETTLEMENT_DEBIT|CORR-LOAN-000493|EVT-LOAN-000493
LOAN-000494|341709|2024-01-17T13:30Z|SUCCESS|UTR-LOAN-000494-784|SETTLEMENT_DEBIT|CORR-LOAN-000494|EVT-LOAN-000494
LOAN-000501|298101|2024-01-17T14:35Z|SUCCESS|UTR-LOAN-000501-296|SETTLEMENT_DEBIT|CORR-LOAN-000501|EVT-LOAN-000501
LOAN-000504|10000|2024-01-17T13:31Z|SUCCESS|UTR-LOAN-000504-669|REVERSAL|CORR-REV-LOAN-000504|EVT-REV-LOAN-000504
LOAN-000507|786493|2024-01-17T14:24Z|SUCCESS|UTR-LOAN-000507-847|SETTLEMENT_DEBIT|CORR-LOAN-000507|EVT-LOAN-000507
LOAN-000510|788785|2024-01-17T14:39Z|SUCCESS|UTR-LOAN-000510-68|SETTLEMENT_DEBIT|CORR-LOAN-000510|EVT-LOAN-000510
LOAN-000516|891813|2024-01-17T10:44Z|SUCCESS|UTR-LOAN-000516-346|SETTLEMENT_DEBIT|CORR-LOAN-000516|EVT-LOAN-000516
LOAN-000531|319120|2024-01-17T12:42Z|SUCCESS|UTR-LOAN-000531-219|SETTLEMENT_DEBIT|CORR-LOAN-000531|EVT-LOAN-000531
LOAN-000538|672423|2024-01-17T10:18Z|SUCCESS|UTR-LOAN-000538-51|SETTLEMENT_DEBIT|CORR-LOAN-000538|EVT-LOAN-000538
LOAN-000553|134505|2024-01-17T14:31Z|SUCCESS|UTR-LOAN-000553-404|SETTLEMENT_DEBIT|CORR-LOAN-000553|EVT-LOAN-000553
LOAN-000558|692161|2024-01-17T10:47Z|SUCCESS|UTR-LOAN-000558-858|SETTLEMENT_DEBIT|CORR-LOAN-000558|EVT-LOAN-000558
LOAN-000575|717794|2024-01-17T10:58Z|SUCCESS|UTR-LOAN-000575-547|SETTLEMENT_DEBIT|CORR-LOAN-000575|EVT-LOAN-000575
LOAN-000581|536529|2024-01-17T09:50Z|SUCCESS|UTR-LOAN-000581-394|SETTLEMENT_DEBIT|CORR-LOAN-000581|EVT-LOAN-000581
LOAN-000584|445903|2024-01-17T14:24Z|SUCCESS|UTR-LOAN-000584-371|SETTLEMENT_DEBIT|CORR-LOAN-000584|EVT-LOAN-000584
LOAN-000602|486688|2024-01-17T09:29Z|SUCCESS|UTR-LOAN-000602-757|SETTLEMENT_DEBIT|CORR-LOAN-000602|EVT-LOAN-000602
LOAN-000605|581836|2024-01-17T17:24Z|SUCCESS|UTR-LOAN-000605-238|SETTLEMENT_DEBIT|CORR-LOAN-000605|EVT-LOAN-000605
LOAN-000608|970311|2024-01-17T11:58Z|SUCCESS|UTR-LOAN-000608-95|SETTLEMENT_DEBIT|CORR-LOAN-000608|EVT-LOAN-000608
LOAN-000612|294446|2024-01-17T11:08Z|SUCCESS|UTR-LOAN-000612-0|SETTLEMENT_DEBIT|CORR-LOAN-000612|EVT-LOAN-000612
LOAN-000636|450619|2024-01-17T14:35Z|SUCCESS|UTR-LOAN-000636-873|SETTLEMENT_DEBIT|CORR-LOAN-000636|EVT-LOAN-000636
LOAN-000647|333070|2024-01-17T13:15Z|SUCCESS|UTR-LOAN-000647-188|SETTLEMENT_DEBIT|CORR-LOAN-000647|EVT-LOAN-000647
LOAN-000658|176113|2024-01-17T15:50Z|SUCCESS|UTR-LOAN-000658-391|SETTLEMENT_DEBIT|CORR-LOAN-000658|EVT-LOAN-000658
LOAN-000662|284119|2024-01-17T13:40Z|SUCCESS|UTR-LOAN-000662-423|SETTLEMENT_DEBIT|CORR-LOAN-000662|EVT-LOAN-000662
LOAN-000667|688244|2024-01-17T13:59Z|SUCCESS|UTR-LOAN-000667-519|SETTLEMENT_DEBIT|CORR-LOAN-000667|EVT-LOAN-000667
LOAN-000676|438356|2024-01-17T17:33Z|SUCCESS|UTR-LOAN-000676-213-0|SETTLEMENT_DEBIT|CORR-LOAN-000676|EVT-LOAN-000676-S0
LOAN-000676|438357|2024-01-17T17:38Z|SUCCESS|UTR-LOAN-000676-213-1|SETTLEMENT_DEBIT|CORR-LOAN-000676|EVT-LOAN-000676-S1
LOAN-000677|983130|2024-01-17T10:34Z|SUCCESS|UTR-LOAN-000677-822|SETTLEMENT_DEBIT|CORR-LOAN-000677|EVT-LOAN-000677
LOAN-000678|751664|2024-01-17T14:48Z|SUCCESS|UTR-LOAN-000678-580|SETTLEMENT_DEBIT|CORR-LOAN-000678|EVT-LOAN-000678
LOAN-000680|384949|2024-01-17T12:47Z|SUCCESS|UTR-LOAN-000680-194|SETTLEMENT_DEBIT|CORR-LOAN-000680|EVT-LOAN-000680
LOAN-000692|974233|2024-01-17T16:42Z|SUCCESS|UTR-LOAN-000692-651|SETTLEMENT_DEBIT|CORR-LOAN-000692|EVT-LOAN-000692
LOAN-000709|434635|2024-01-17T14:03Z|SUCCESS|UTR-LOAN-000709-953|SETTLEMENT_DEBIT|CORR-LOAN-000709|EVT-LOAN-000709
LOAN-000720|222842|2024-01-17T12:15Z|SUCCESS|UTR-LOAN-000720-860|SETTLEMENT_DEBIT|CORR-LOAN-000720|EVT-LOAN-000720
LOAN-000722|704506|2024-01-17T12:31Z|SUCCESS|UTR-LOAN-000722-604|SETTLEMENT_DEBIT|CORR-LOAN-000722|EVT-LOAN-000722
LOAN-000723|827584|2024-01-17T14:39Z|SUCCESS|UTR-LOAN-000723-837|SETTLEMENT_DEBIT|CORR-LOAN-000723|EVT-LOAN-000723
LOAN-000729|381796|2024-01-17T10:11Z|SUCCESS|UTR-LOAN-000729-256|SETTLEMENT_DEBIT|CORR-LOAN-000729|EVT-LOAN-000729
LOAN-000732|391803|2024-01-17T16:07Z|SUCCESS|UTR-LOAN-000732-507|SETTLEMENT_DEBIT|CORR-LOAN-000732|EVT-LOAN-000732
LOAN-000760|757378|2024-01-17T14:42Z|SUCCESS|UTR-LOAN-000760-965|SETTLEMENT_DEBIT|CORR-LOAN-000760|EVT-LOAN-000760
LOAN-000777|533600|2024-01-17T15:37Z|SUCCESS|UTR-LOAN-000777-339|SETTLEMENT_DEBIT|CORR-LOAN-000777|EVT-LOAN-000777
LOAN-000806|521326|2024-01-17T18:30Z|SUCCESS|UTR-LOAN-000806-245|SETTLEMENT_DEBIT|CORR-LOAN-000806|EVT-LOAN-000806
LOAN-000820|270986|2024-01-17T11:55Z|SUCCESS|UTR-LOAN-000820-818|SETTLEMENT_DEBIT|CORR-LOAN-000820|EVT-LOAN-000820
LOAN-000824|992688|2024-01-17T15:13Z|SUCCESS|UTR-LOAN-000824-684|SETTLEMENT_DEBIT|CORR-LOAN-000824|EVT-LOAN-000824
LOAN-000836|969983|2024-01-17T17:14Z|SUCCESS|UTR-LOAN-000836-507|SETTLEMENT_DEBIT|CORR-LOAN-000836|EVT-LOAN-000836
LOAN-000852|726324|2024-01-17T12:52Z|SUCCESS|UTR-LOAN-000852-681|SETTLEMENT_DEBIT|CORR-LOAN-000852|EVT-LOAN-000852
LOAN-000855|325147|2024-01-17T11:26Z|SUCCESS|UTR-LOAN-000855-803|SETTLEMENT_DEBIT|CORR-LOAN-000855|EVT-LOAN-000855
LOAN-000868|311593|2024-01-17T12:50Z|SUCCESS|UTR-LOAN-000868-878|SETTLEMENT_DEBIT|CORR-LOAN-000868|EVT-LOAN-000868
LOAN-000893|206233|2024-01-17T15:58Z|SUCCESS|UTR-LOAN-000893-256|SETTLEMENT_DEBIT|CORR-LOAN-000893|EVT-LOAN-000893
LOAN-000926|937744|2024-01-17T17:32Z|SUCCESS|UTR-LOAN-000926-177|SETTLEMENT_DEBIT|CORR-LOAN-000926|EVT-LOAN-000926
LOAN-000928|701786|2024-01-17T17:22Z|SUCCESS|UTR-LOAN-000928-643|SETTLEMENT_DEBIT|CORR-LOAN-000928|EVT-LOAN-000928
LOAN-000929|118774|2024-01-17T14:12Z|SUCCESS|UTR-LOAN-000929-435|SETTLEMENT_DEBIT|CORR-LOAN-000929|EVT-LOAN-000929
LOAN-000932|955332|2024-01-17T13:34Z|SUCCESS|UTR-LOAN-000932-324|SETTLEMENT_DEBIT|CORR-LOAN-000932|EVT-LOAN-000932
LOAN-000956|844960|2024-01-17T09:47Z|SUCCESS|UTR-LOAN-000956-768|SETTLEMENT_DEBIT|CORR-LOAN-000956|EVT-LOAN-000956
LOAN-000968|176595|2024-01-17T15:28Z|SUCCESS|UTR-LOAN-000968-156|SETTLEMENT_DEBIT|CORR-LOAN-000968|EVT-LOAN-000968
LOAN-000971|159277|2024-01-17T16:40Z|SUCCESS|UTR-LOAN-000971-16|SETTLEMENT_DEBIT|CORR-LOAN-000971|EVT-LOAN-000971
LOAN-000979|629147|2024-01-17T14:18Z|SUCCESS|UTR-LOAN-000979-174|SETTLEMENT_DEBIT|CORR-LOAN-000979|EVT-LOAN-000979
LOAN-000987|770582|2024-01-17T12:32Z|SUCCESS|UTR-LOAN-000987-783|SETTLEMENT_DEBIT|CORR-LOAN-000987|EVT-LOAN-000987
LOAN-001009|433673|2024-01-17T10:58Z|SUCCESS|UTR-LOAN-001009-609|SETTLEMENT_DEBIT|CORR-LOAN-001009|EVT-LOAN-001009
LOAN-001010|140083|2024-01-17T13:57Z|SUCCESS|UTR-LOAN-001010-427|SETTLEMENT_DEBIT|CORR-LOAN-001010|EVT-LOAN-001010
LOAN-001014|844988|2024-01-17T12:54Z|SUCCESS|UTR-LOAN-001014-186|SETTLEMENT_DEBIT|CORR-LOAN-001014|EVT-LOAN-001014
LOAN-001024|428545|2024-01-17T13:35Z|SUCCESS|UTR-LOAN-001024-673|SETTLEMENT_DEBIT|CORR-LOAN-001024|EVT-LOAN-001024
LOAN-001029|920360|2024-01-17T13:28Z|SUCCESS|UTR-LOAN-001029-346|SETTLEMENT_DEBIT|CORR-LOAN-001029|EVT-LOAN-001029
LOAN-001031|752173|2024-01-17T17:29Z|SUCCESS|UTR-LOAN-001031-220|SETTLEMENT_DEBIT|CORR-LOAN-001031|EVT-LOAN-001031
LOAN-001037|706724|2024-01-17T11:49Z|SUCCESS|UTR-LOAN-001037-114|SETTLEMENT_DEBIT|CORR-LOAN-001037|EVT-LOAN-001037
LOAN-001048|733357|2024-01-17T10:02Z|SUCCESS|UTR-LOAN-001048-880|SETTLEMENT_DEBIT|CORR-LOAN-001048|EVT-LOAN-001048
LOAN-001057|793031|2024-01-17T15:02Z|SUCCESS|UTR-LOAN-001057-341|SETTLEMENT_DEBIT|CORR-LOAN-001057|EVT-LOAN-001057
LOAN-001061|484112|2024-01-17T11:12Z|SUCCESS|UTR-LOAN-001061-682|SETTLEMENT_DEBIT|CORR-LOAN-001061|EVT-LOAN-001061
LOAN-001069|408732|2024-01-17T15:57Z|SUCCESS|UTR-LOAN-001069-762|SETTLEMENT_DEBIT|CORR-LOAN-001069|EVT-LOAN-001069
LOAN-001079|273269|2024-01-17T12:19Z|FAILED|UTR-LOAN-001079-206|SETTLEMENT_DEBIT|CORR-LOAN-001079|EVT-LOAN-001079
LOAN-001088|164559|2024-01-17T14:57Z|SUCCESS|UTR-LOAN-001088-748|SETTLEMENT_DEBIT|CORR-LOAN-001088|EVT-LOAN-001088
LOAN-001103|269525|2024-01-17T15:09Z|SUCCESS|UTR-LOAN-001103-688|SETTLEMENT_DEBIT|CORR-LOAN-001103|EVT-LOAN-001103
LOAN-001113|815073|2024-01-17T14:14Z|SUCCESS|UTR-LOAN-001113-423|SETTLEMENT_DEBIT|CORR-LOAN-001113|EVT-LOAN-001113
LOAN-001120|194041|2024-01-17T10:42Z|SUCCESS|UTR-LOAN-001120-865|SETTLEMENT_DEBIT|CORR-LOAN-001120|EVT-LOAN-001120
LOAN-001121|367564|2024-01-17T17:07Z|SUCCESS|UTR-LOAN-001121-382|SETTLEMENT_DEBIT|CORR-LOAN-001121|EVT-LOAN-001121
LOAN-001134|181470|2024-01-17T18:30Z|SUCCESS|UTR-LOAN-001134-867|SETTLEMENT_DEBIT|CORR-LOAN-001134|EVT-LOAN-001134
LOAN-001135|435305|2024-01-17T15:24Z|SUCCESS|UTR-LOAN-001135-811|SETTLEMENT_DEBIT|CORR-LOAN-001135|EVT-LOAN-001135
LOAN-001162|651141|2024-01-17T10:47Z|SUCCESS|UTR-LOAN-001162-388|SETTLEMENT_DEBIT|CORR-LOAN-001162|EVT-LOAN-001162
LOAN-001176|661496|2024-01-17T10:21Z|SUCCESS|UTR-LOAN-001176-933|SETTLEMENT_DEBIT|CORR-LOAN-001176|EVT-LOAN-001176
LOAN-001177|379628|2024-01-17T15:42Z|SUCCESS|UTR-LOAN-001177-131|SETTLEMENT_DEBIT|CORR-LOAN-001177|EVT-LOAN-001177
LOAN-001197|972560|2024-01-17T13:17Z|SUCCESS|UTR-LOAN-001197-834|SETTLEMENT_DEBIT|CORR-LOAN-001197|EVT-LOAN-001197
LOAN-001200|497260|2024-01-17T15:24Z|SUCCESS|UTR-LOAN-001200-942|SETTLEMENT_DEBIT|CORR-LOAN-001200|EVT-LOAN-001200
LOAN-001201|215612|2024-01-17T11:30Z|SUCCESS|UTR-LOAN-001201-745|SETTLEMENT_DEBIT|CORR-LOAN-001201|EVT-LOAN-001201
LOAN-001203|928916|2024-01-17T11:43Z|SUCCESS|UTR-LOAN-001203-982|SETTLEMENT_DEBIT|CORR-LOAN-001203|EVT-LOAN-001203
LOAN-001209|169621|2024-01-17T10:19Z|SUCCESS|UTR-LOAN-001209-160|SETTLEMENT_DEBIT|CORR-LOAN-001209|EVT-LOAN-001209
LOAN-001215|612380|2024-01-17T12:03Z|SUCCESS|UTR-LOAN-001215-523|SETTLEMENT_DEBIT|CORR-LOAN-001215|EVT-LOAN-001215
LOAN-001232|634877|2024-01-17T13:23Z|SUCCESS|UTR-LOAN-001232-14|SETTLEMENT_DEBIT|CORR-LOAN-001232|EVT-LOAN-001232
LOAN-001255|165396|2024-01-17T09:48Z|SUCCESS|UTR-LOAN-001255-672|SETTLEMENT_DEBIT|CORR-LOAN-001255|EVT-LOAN-001255
LOAN-001261|143030|2024-01-17T17:03Z|SUCCESS|UTR-LOAN-001261-599|SETTLEMENT_DEBIT|CORR-LOAN-001261|EVT-LOAN-001261
LOAN-001280|931914|2024-01-17T16:10Z|SUCCESS|UTR-LOAN-001280-478|SETTLEMENT_DEBIT|CORR-LOAN-001280|EVT-LOAN-001280
LOAN-001283|753797|2024-01-17T12:25Z|SUCCESS|UTR-LOAN-001283-403|SETTLEMENT_DEBIT|CORR-LOAN-001283|EVT-LOAN-001283
LOAN-001307|461537|2024-01-17T15:01Z|SUCCESS|UTR-LOAN-001307-590|SETTLEMENT_DEBIT|CORR-LOAN-001307|EVT-LOAN-001307
LOAN-001315|795405|2024-01-17T16:26Z|SUCCESS|UTR-LOAN-001315-644|SETTLEMENT_DEBIT|CORR-LOAN-001315|EVT-LOAN-001315
LOAN-001336|738682|2024-01-17T13:54Z|SUCCESS|UTR-LOAN-001336-333|SETTLEMENT_DEBIT|CORR-LOAN-001336|EVT-LOAN-001336
LOAN-001345|121802|2024-01-17T11:16Z|SUCCESS|UTR-LOAN-001345-804|SETTLEMENT_DEBIT|CORR-LOAN-001345|EVT-LOAN-001345
LOAN-001346|410697|2024-01-17T09:39Z|SUCCESS|UTR-LOAN-001346-275|SETTLEMENT_DEBIT|CORR-LOAN-001346|EVT-LOAN-001346
LOAN-001371|777141|2024-01-17T10:40Z|SUCCESS|UTR-LOAN-001371-705|SETTLEMENT_DEBIT|CORR-LOAN-001371|EVT-LOAN-001371
LOAN-001375|917400|2024-01-17T13:04Z|SUCCESS|UTR-LOAN-001375-412|SETTLEMENT_DEBIT|CORR-LOAN-001375|EVT-LOAN-001375
LOAN-001379|489378|2024-01-17T14:30Z|SUCCESS|UTR-LOAN-001379-180|SETTLEMENT_DEBIT|CORR-LOAN-001379|EVT-LOAN-001379
LOAN-001382|876002|2024-01-17T14:20Z|SUCCESS|UTR-LOAN-001382-34|SETTLEMENT_DEBIT|CORR-LOAN-001382|EVT-LOAN-001382
LOAN-001385|763297|2024-01-17T17:17Z|SUCCESS|UTR-LOAN-001385-64|SETTLEMENT_DEBIT|CORR-LOAN-001385|EVT-LOAN-001385
LOAN-001387|384251|2024-01-17T12:32Z|SUCCESS|UTR-LOAN-001387-578|SETTLEMENT_DEBIT|CORR-LOAN-001387|EVT-LOAN-001387
LOAN-001392|721137|2024-01-17T17:37Z|SUCCESS|UTR-LOAN-001392-58|SETTLEMENT_DEBIT|CORR-LOAN-001392|EVT-LOAN-001392
LOAN-001393|262136|2024-01-17T13:17Z|SUCCESS|UTR-LOAN-001393-26|SETTLEMENT_DEBIT|CORR-LOAN-001393|EVT-LOAN-001393
