# batch_id=B-PARTNER_BETA-LMS-20240117,partner_code=PARTNER_BETA,business_date=2024-01-17,declared_count=233,declared_amount_paise=135058256
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000609,280936,SUCCESS,2024-01-17T12:26Z,UTR-LOAN-000609-191,LMS_BOOKING,CORR-LOAN-000609,EVT-LOAN-000609
LOAN-000614,724493,SUCCESS,2024-01-17T13:56Z,UTR-LOAN-000614-95,LMS_BOOKING,CORR-LOAN-000614,EVT-LOAN-000614
LOAN-000628,197884,SUCCESS,2024-01-17T17:16Z,UTR-LOAN-000628-659,LMS_BOOKING,CORR-LOAN-000628,EVT-LOAN-000628
LOAN-000637,686025,SUCCESS,2024-01-17T15:47Z,UTR-LOAN-000637-239,LMS_BOOKING,CORR-LOAN-000637,EVT-LOAN-000637
LOAN-000661,381546,SUCCESS,2024-01-17T17:36Z,UTR-LOAN-000661-671,LMS_BOOKING,CORR-LOAN-000661,EVT-LOAN-000661
LOAN-000668,840089,SUCCESS,2024-01-17T09:42Z,UTR-LOAN-000668-10,LMS_BOOKING,CORR-LOAN-000668,EVT-LOAN-000668
LOAN-000669,471048,SUCCESS,2024-01-17T13:20Z,UTR-LOAN-000669-745,LMS_BOOKING,CORR-LOAN-000669,EVT-LOAN-000669
LOAN-000670,525015,SUCCESS,2024-01-17T16:34Z,UTR-LOAN-000670-433,LMS_BOOKING,CORR-LOAN-000670,EVT-LOAN-000670
LOAN-000683,304772,SUCCESS,2024-01-17T14:47Z,UTR-LOAN-000683-378,LMS_BOOKING,CORR-LOAN-000683,EVT-LOAN-000683
LOAN-000685,843136,SUCCESS,2024-01-17T16:46Z,UTR-LOAN-000685-24,LMS_BOOKING,CORR-LOAN-000685,EVT-LOAN-000685
LOAN-000695,268274,SUCCESS,2024-01-17T15:09Z,UTR-LOAN-000695-154,LMS_BOOKING,CORR-LOAN-000695,EVT-LOAN-000695
LOAN-000699,645668,SUCCESS,2024-01-17T17:27Z,UTR-LOAN-000699-108,LMS_BOOKING,CORR-LOAN-000699,EVT-LOAN-000699
LOAN-000707,111575,SUCCESS,2024-01-17T13:52Z,UTR-LOAN-000707-854,LMS_BOOKING,CORR-LOAN-000707,EVT-LOAN-000707
LOAN-000711,985247,SUCCESS,2024-01-17T16:30Z,UTR-LOAN-000711-527,LMS_BOOKING,CORR-LOAN-000711,EVT-LOAN-000711
LOAN-000737,848073,SUCCESS,2024-01-17T16:39Z,UTR-LOAN-000737-945,LMS_BOOKING,CORR-LOAN-000737,EVT-LOAN-000737
LOAN-000748,844461,SUCCESS,2024-01-17T15:46Z,UTR-LOAN-000748-227,LMS_BOOKING,CORR-LOAN-000748,EVT-LOAN-000748
LOAN-000753,856735,SUCCESS,2024-01-17T14:36Z,UTR-LOAN-000753-285,LMS_BOOKING,CORR-LOAN-000753,EVT-LOAN-000753
LOAN-000754,682609,SUCCESS,2024-01-17T16:22Z,UTR-LOAN-000754-481,LMS_BOOKING,CORR-LOAN-000754,EVT-LOAN-000754
LOAN-000756,830238,SUCCESS,2024-01-17T17:01Z,UTR-LOAN-000756-235,LMS_BOOKING,CORR-LOAN-000756,EVT-LOAN-000756
LOAN-000759,751049,SUCCESS,2024-01-17T14:19Z,UTR-LOAN-000759-643,LMS_BOOKING,CORR-LOAN-000759,EVT-LOAN-000759
LOAN-000762,282883,SUCCESS,2024-01-17T11:07Z,UTR-LOAN-000762-251,LMS_BOOKING,CORR-LOAN-000762,EVT-LOAN-000762
LOAN-000799,850194,SUCCESS,2024-01-17T12:22Z,UTR-LOAN-000799-894,LMS_BOOKING,CORR-LOAN-000799,EVT-LOAN-000799
LOAN-000807,807752,SUCCESS,2024-01-17T18:13Z,UTR-LOAN-000807-449,LMS_BOOKING,CORR-LOAN-000807,EVT-LOAN-000807
LOAN-000812,963128,SUCCESS,2024-01-17T15:16Z,UTR-LOAN-000812-598,LMS_BOOKING,CORR-LOAN-000812,EVT-LOAN-000812
LOAN-000816,460473,SUCCESS,2024-01-17T18:30Z,UTR-LOAN-000816-727,LMS_BOOKING,CORR-LOAN-000816,EVT-LOAN-000816
LOAN-000844,304801,SUCCESS,2024-01-17T15:05Z,UTR-LOAN-000844-134,LMS_BOOKING,CORR-LOAN-000844,EVT-LOAN-000844
LOAN-000862,475822,SUCCESS,2024-01-17T13:05Z,UTR-LOAN-000862-593,LMS_BOOKING,CORR-LOAN-000862,EVT-LOAN-000862
LOAN-000869,571137,SUCCESS,2024-01-17T11:46Z,UTR-LOAN-000869-716,LMS_BOOKING,CORR-LOAN-000869,EVT-LOAN-000869
LOAN-000871,479949,SUCCESS,2024-01-17T15:27Z,UTR-LOAN-000871-512,LMS_BOOKING,CORR-LOAN-000871,EVT-LOAN-000871
LOAN-000880,863470,SUCCESS,2024-01-17T14:10Z,UTR-LOAN-000880-104,LMS_BOOKING,CORR-LOAN-000880,EVT-LOAN-000880
LOAN-000883,484554,SUCCESS,2024-01-17T15:49Z,UTR-LOAN-000883-388,LMS_BOOKING,CORR-LOAN-000883,EVT-LOAN-000883
LOAN-000888,982021,SUCCESS,2024-01-17T10:49Z,UTR-LOAN-000888-658,LMS_BOOKING,CORR-LOAN-000888,EVT-LOAN-000888
LOAN-000900,608182,SUCCESS,2024-01-17T13:11Z,UTR-LOAN-000900-980,LMS_BOOKING,CORR-LOAN-000900,EVT-LOAN-000900
LOAN-000901,439198,SUCCESS,2024-01-17T13:16Z,UTR-LOAN-000901-203,LMS_BOOKING,CORR-LOAN-000901,EVT-LOAN-000901
LOAN-000911,743846,SUCCESS,2024-01-17T12:46Z,UTR-LOAN-000911-561,LMS_BOOKING,CORR-LOAN-000911,EVT-LOAN-000911
LOAN-000924,539344,SUCCESS,2024-01-17T16:08Z,UTR-LOAN-000924-461,LMS_BOOKING,CORR-LOAN-000924,EVT-LOAN-000924
LOAN-000941,107208,SUCCESS,2024-01-17T14:09Z,UTR-LOAN-000941-313,LMS_BOOKING,CORR-LOAN-000941,EVT-LOAN-000941
LOAN-000945,787698,SUCCESS,2024-01-17T15:48Z,UTR-LOAN-000945-398,LMS_BOOKING,CORR-LOAN-000945,EVT-LOAN-000945
LOAN-000951,385631,SUCCESS,2024-01-17T11:58Z,UTR-LOAN-000951-733,LMS_BOOKING,CORR-LOAN-000951,EVT-LOAN-000951
LOAN-000964,461141,SUCCESS,2024-01-17T09:27Z,UTR-LOAN-000964-558,LMS_BOOKING,CORR-LOAN-000964,EVT-LOAN-000964
LOAN-000965,858991,SUCCESS,2024-01-17T17:00Z,UTR-LOAN-000965-438,LMS_BOOKING,CORR-LOAN-000965,EVT-LOAN-000965
LOAN-000985,887458,SUCCESS,2024-01-17T14:08Z,UTR-LOAN-000985-391,LMS_BOOKING,CORR-LOAN-000985,EVT-LOAN-000985
LOAN-000988,662034,SUCCESS,2024-01-17T14:18Z,UTR-LOAN-000988-813,LMS_BOOKING,CORR-LOAN-000988,EVT-LOAN-000988
LOAN-000998,368504,SUCCESS,2024-01-17T11:53Z,UTR-LOAN-000998-740,LMS_BOOKING,CORR-LOAN-000998,EVT-LOAN-000998
LOAN-001018,761578,SUCCESS,2024-01-17T16:15Z,UTR-LOAN-001018-561,LMS_BOOKING,CORR-LOAN-001018,EVT-LOAN-001018
LOAN-001019,787163,SUCCESS,2024-01-17T10:14Z,UTR-LOAN-001019-695,LMS_BOOKING,CORR-LOAN-001019,EVT-LOAN-001019
LOAN-001020,676198,SUCCESS,2024-01-17T13:38Z,UTR-LOAN-001020-101,LMS_BOOKING,CORR-LOAN-001020,EVT-LOAN-001020
LOAN-001022,746818,SUCCESS,2024-01-17T14:48Z,UTR-LOAN-001022-628,LMS_BOOKING,CORR-LOAN-001022,EVT-LOAN-001022
LOAN-001026,561000,SUCCESS,2024-01-17T12:14Z,UTR-LOAN-001026-175,LMS_BOOKING,CORR-LOAN-001026,EVT-LOAN-001026
LOAN-001032,865754,SUCCESS,2024-01-17T15:32Z,UTR-LOAN-001032-748,LMS_BOOKING,CORR-LOAN-001032,EVT-LOAN-001032
LOAN-001046,449077,SUCCESS,2024-01-17T13:10Z,UTR-LOAN-001046-488,LMS_BOOKING,CORR-LOAN-001046,EVT-LOAN-001046
LOAN-001058,935666,SUCCESS,2024-01-17T13:20Z,UTR-LOAN-001058-75,LMS_BOOKING,CORR-LOAN-001058,EVT-LOAN-001058
LOAN-001077,643836,SUCCESS,2024-01-17T15:42Z,UTR-LOAN-001077-116,LMS_BOOKING,CORR-LOAN-001077,EVT-LOAN-001077
LOAN-001095,887822,SUCCESS,2024-01-17T13:51Z,UTR-LOAN-001095-622,LMS_BOOKING,CORR-LOAN-001095,EVT-LOAN-001095
LOAN-001098,866694,SUCCESS,2024-01-17T14:42Z,UTR-LOAN-001098-324,LMS_BOOKING,CORR-LOAN-001098,EVT-LOAN-001098
LOAN-001099,357896,SUCCESS,2024-01-17T15:30Z,UTR-LOAN-001099-162,LMS_BOOKING,CORR-LOAN-001099,EVT-LOAN-001099
LOAN-001111,522456,SUCCESS,2024-01-17T11:38Z,UTR-LOAN-001111-205,LMS_BOOKING,CORR-LOAN-001111,EVT-LOAN-001111
LOAN-001129,524507,SUCCESS,2024-01-17T12:16Z,UTR-LOAN-001129-736,LMS_BOOKING,CORR-LOAN-001129,EVT-LOAN-001129
LOAN-001133,804882,SUCCESS,2024-01-17T11:05Z,UTR-LOAN-001133-134,LMS_BOOKING,CORR-LOAN-001133,EVT-LOAN-001133
LOAN-001148,228362,SUCCESS,2024-01-17T15:38Z,UTR-LOAN-001148-782,LMS_BOOKING,CORR-LOAN-001148,EVT-LOAN-001148
LOAN-001150,689238,SUCCESS,2024-01-17T11:07Z,UTR-LOAN-001150-468,LMS_BOOKING,CORR-LOAN-001150,EVT-LOAN-001150
LOAN-001158,698870,SUCCESS,2024-01-17T13:06Z,UTR-LOAN-001158-520,LMS_BOOKING,CORR-LOAN-001158,EVT-LOAN-001158
LOAN-001165,785488,SUCCESS,2024-01-17T14:41Z,UTR-LOAN-001165-859,LMS_BOOKING,CORR-LOAN-001165,EVT-LOAN-001165
LOAN-001170,723798,SUCCESS,2024-01-17T16:57Z,UTR-LOAN-001170-67,LMS_BOOKING,CORR-LOAN-001170,EVT-LOAN-001170
LOAN-001174,840511,SUCCESS,2024-01-17T18:03Z,UTR-LOAN-001174-678,LMS_BOOKING,CORR-LOAN-001174,EVT-LOAN-001174
LOAN-001178,127119,SUCCESS,2024-01-17T12:30Z,UTR-LOAN-001178-826,LMS_BOOKING,CORR-LOAN-001178,EVT-LOAN-001178
LOAN-001191,553727,SUCCESS,2024-01-17T16:10Z,UTR-LOAN-001191-273,LMS_BOOKING,CORR-LOAN-001191,EVT-LOAN-001191
LOAN-001204,857024,SUCCESS,2024-01-17T10:44Z,UTR-LOAN-001204-217,LMS_BOOKING,CORR-LOAN-001204,EVT-LOAN-001204
LOAN-001208,868712,SUCCESS,2024-01-17T11:04Z,UTR-LOAN-001208-153,LMS_BOOKING,CORR-LOAN-001208,EVT-LOAN-001208
LOAN-001211,140002,SUCCESS,2024-01-17T17:52Z,UTR-LOAN-001211-797,LMS_BOOKING,CORR-LOAN-001211,EVT-LOAN-001211
LOAN-001229,115442,SUCCESS,2024-01-17T16:10Z,UTR-LOAN-001229-571,LMS_BOOKING,CORR-LOAN-001229,EVT-LOAN-001229
LOAN-001233,540823,SUCCESS,2024-01-17T16:05Z,UTR-LOAN-001233-306,LMS_BOOKING,CORR-LOAN-001233,EVT-LOAN-001233
LOAN-001234,244831,SUCCESS,2024-01-17T11:47Z,UTR-LOAN-001234-479,LMS_BOOKING,CORR-LOAN-001234,EVT-LOAN-001234
LOAN-001236,970433,SUCCESS,2024-01-17T12:54Z,UTR-LOAN-001236-823,LMS_BOOKING,CORR-LOAN-001236,EVT-LOAN-001236
LOAN-001241,937983,SUCCESS,2024-01-17T16:42Z,UTR-LOAN-001241-839,LMS_BOOKING,CORR-LOAN-001241,EVT-LOAN-001241
LOAN-001258,938372,SUCCESS,2024-01-17T13:43Z,UTR-LOAN-001258-50,LMS_BOOKING,CORR-LOAN-001258,EVT-LOAN-001258
LOAN-001263,276717,SUCCESS,2024-01-17T14:41Z,UTR-LOAN-001263-106,LMS_BOOKING,CORR-LOAN-001263,EVT-LOAN-001263
LOAN-001265,183987,SUCCESS,2024-01-17T12:09Z,UTR-LOAN-001265-860,LMS_BOOKING,CORR-LOAN-001265,EVT-LOAN-001265
LOAN-001267,950907,SUCCESS,2024-01-17T14:16Z,UTR-LOAN-001267-80,LMS_BOOKING,CORR-LOAN-001267,EVT-LOAN-001267
LOAN-001269,794073,SUCCESS,2024-01-17T13:53Z,UTR-LOAN-001269-792,LMS_BOOKING,CORR-LOAN-001269,EVT-LOAN-001269
LOAN-001276,535054,SUCCESS,2024-01-17T13:51Z,UTR-LOAN-001276-144,LMS_BOOKING,CORR-LOAN-001276,EVT-LOAN-001276
LOAN-001301,146064,SUCCESS,2024-01-17T16:12Z,UTR-LOAN-001301-996,LMS_BOOKING,CORR-LOAN-001301,EVT-LOAN-001301
LOAN-001305,626779,SUCCESS,2024-01-17T17:16Z,UTR-LOAN-001305-163,LMS_BOOKING,CORR-LOAN-001305,EVT-LOAN-001305
LOAN-001323,429413,SUCCESS,2024-01-17T10:51Z,UTR-LOAN-001323-189,LMS_BOOKING,CORR-LOAN-001323,EVT-LOAN-001323
LOAN-001325,198372,SUCCESS,2024-01-17T16:38Z,UTR-LOAN-001325-603,LMS_BOOKING,CORR-LOAN-001325,EVT-LOAN-001325
LOAN-001330,794986,SUCCESS,2024-01-17T17:31Z,UTR-LOAN-001330-341,LMS_BOOKING,CORR-LOAN-001330,EVT-LOAN-001330
LOAN-001347,174102,SUCCESS,2024-01-17T16:22Z,UTR-LOAN-001347-199,LMS_BOOKING,CORR-LOAN-001347,EVT-LOAN-001347
LOAN-001353,355277,SUCCESS,2024-01-17T13:30Z,UTR-LOAN-001353-164,LMS_BOOKING,CORR-LOAN-001353,EVT-LOAN-001353
LOAN-001354,353428,SUCCESS,2024-01-17T15:29Z,UTR-LOAN-001354-866,LMS_BOOKING,CORR-LOAN-001354,EVT-LOAN-001354
LOAN-001355,874815,SUCCESS,2024-01-17T13:58Z,UTR-LOAN-001355-863,LMS_BOOKING,CORR-LOAN-001355,EVT-LOAN-001355
LOAN-001374,440894,SUCCESS,2024-01-17T14:44Z,UTR-LOAN-001374-537,LMS_BOOKING,CORR-LOAN-001374,EVT-LOAN-001374
LOAN-001381,603112,SUCCESS,2024-01-17T09:36Z,UTR-LOAN-001381-39,LMS_BOOKING,CORR-LOAN-001381,EVT-LOAN-001381
LOAN-001386,439363,SUCCESS,2024-01-17T13:00Z,UTR-LOAN-001386-417,LMS_BOOKING,CORR-LOAN-001386,EVT-LOAN-001386
LOAN-001389,920538,SUCCESS,2024-01-17T12:12Z,UTR-LOAN-001389-167,LMS_BOOKING,CORR-LOAN-001389,EVT-LOAN-001389
LOAN-001401,156307,SUCCESS,2024-01-17T16:23Z,UTR-LOAN-001401-231,LMS_BOOKING,CORR-LOAN-001401,EVT-LOAN-001401
LOAN-001403,567281,SUCCESS,2024-01-17T16:10Z,UTR-LOAN-001403-650,LMS_BOOKING,CORR-LOAN-001403,EVT-LOAN-001403
LOAN-001404,279185,SUCCESS,2024-01-17T14:48Z,UTR-LOAN-001404-881,LMS_BOOKING,CORR-LOAN-001404,EVT-LOAN-001404
LOAN-001407,226589,SUCCESS,2024-01-17T16:43Z,UTR-LOAN-001407-260,LMS_BOOKING,CORR-LOAN-001407,EVT-LOAN-001407
LOAN-001412,520621,SUCCESS,2024-01-17T16:06Z,UTR-LOAN-001412-370,LMS_BOOKING,CORR-LOAN-001412,EVT-LOAN-001412
LOAN-001415,713036,SUCCESS,2024-01-17T12:10Z,UTR-LOAN-001415-475,LMS_BOOKING,CORR-LOAN-001415,EVT-LOAN-001415
LOAN-001416,304590,SUCCESS,2024-01-17T17:00Z,UTR-LOAN-001416-589,LMS_BOOKING,CORR-LOAN-001416,EVT-LOAN-001416
LOAN-001423,709880,SUCCESS,2024-01-17T15:43Z,UTR-LOAN-001423-78,LMS_BOOKING,CORR-LOAN-001423,EVT-LOAN-001423
LOAN-001430,465972,SUCCESS,2024-01-17T09:59Z,UTR-LOAN-001430-146,LMS_BOOKING,CORR-LOAN-001430,EVT-LOAN-001430
LOAN-001443,700094,SUCCESS,2024-01-17T11:34Z,UTR-LOAN-001443-540,LMS_BOOKING,CORR-LOAN-001443,EVT-LOAN-001443
LOAN-001451,764824,SUCCESS,2024-01-17T16:02Z,UTR-LOAN-001451-735,LMS_BOOKING,CORR-LOAN-001451,EVT-LOAN-001451
LOAN-001453,891352,SUCCESS,2024-01-17T15:50Z,UTR-LOAN-001453-700,LMS_BOOKING,CORR-LOAN-001453,EVT-LOAN-001453
LOAN-001454,695714,SUCCESS,2024-01-17T11:22Z,UTR-LOAN-001454-125,LMS_BOOKING,CORR-LOAN-001454,EVT-LOAN-001454
LOAN-001468,861711,SUCCESS,2024-01-17T15:02Z,UTR-LOAN-001468-806,LMS_BOOKING,CORR-LOAN-001468,EVT-LOAN-001468
LOAN-001469,406392,SUCCESS,2024-01-17T13:32Z,UTR-LOAN-001469-841,LMS_BOOKING,CORR-LOAN-001469,EVT-LOAN-001469
LOAN-001478,940778,SUCCESS,2024-01-17T12:29Z,UTR-LOAN-001478-221,LMS_BOOKING,CORR-LOAN-001478,EVT-LOAN-001478
