# batch_id=B-PARTNER_BETA-BANK-20240115,partner_code=PARTNER_BETA,business_date=2024-01-15,declared_count=95,declared_amount_paise=49222725
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000694,160074,SUCCESS,2024-01-15T16:51Z,UTR-LOAN-000694-799,SETTLEMENT_DEBIT,CORR-LOAN-000694,EVT-LOAN-000694
LOAN-000697,686073,SUCCESS,2024-01-15T15:26Z,UTR-LOAN-000697-921,SETTLEMENT_DEBIT,CORR-LOAN-000697,EVT-LOAN-000697
LOAN-000705,238573,SUCCESS,2024-01-15T10:23Z,UTR-LOAN-000705-987,SETTLEMENT_DEBIT,CORR-LOAN-000705,EVT-LOAN-000705
LOAN-000712,433317,SUCCESS,2024-01-15T14:47Z,UTR-LOAN-000712-483,SETTLEMENT_DEBIT,CORR-LOAN-000712,EVT-LOAN-000712
LOAN-000719,385216,SUCCESS,2024-01-15T16:15Z,UTR-LOAN-000719-626,SETTLEMENT_DEBIT,CORR-LOAN-000719,EVT-LOAN-000719
LOAN-000721,784739,SUCCESS,2024-01-15T15:51Z,UTR-LOAN-000721-467,SETTLEMENT_DEBIT,CORR-LOAN-000721,EVT-LOAN-000721
LOAN-000738,612549,SUCCESS,2024-01-15T13:15Z,UTR-LOAN-000738-803,SETTLEMENT_DEBIT,CORR-LOAN-000738,EVT-LOAN-000738
LOAN-000741,351167,SUCCESS,2024-01-15T18:30Z,UTR-LOAN-000741-542,SETTLEMENT_DEBIT,CORR-LOAN-000741,EVT-LOAN-000741
LOAN-000752,432877,SUCCESS,2024-01-15T11:47Z,UTR-LOAN-000752-902,SETTLEMENT_DEBIT,CORR-LOAN-000752,EVT-LOAN-000752
LOAN-000761,121392,SUCCESS,2024-01-15T09:13Z,UTR-LOAN-000761-97,SETTLEMENT_DEBIT,CORR-LOAN-000761,EVT-LOAN-000761
LOAN-000774,948852,SUCCESS,2024-01-15T17:12Z,UTR-LOAN-000774-778,SETTLEMENT_DEBIT,CORR-LOAN-000774,EVT-LOAN-000774
LOAN-000793,221583,SUCCESS,2024-01-15T15:43Z,UTR-LOAN-000793-164-0,SETTLEMENT_DEBIT,CORR-LOAN-000793,EVT-LOAN-000793-S0
LOAN-000793,221584,SUCCESS,2024-01-15T15:48Z,UTR-LOAN-000793-164-1,SETTLEMENT_DEBIT,CORR-LOAN-000793,EVT-LOAN-000793-S1
LOAN-000794,651133,SUCCESS,2024-01-15T15:45Z,UTR-LOAN-000794-881,SETTLEMENT_DEBIT,CORR-LOAN-000794,EVT-LOAN-000794
LOAN-000801,865669,SUCCESS,2024-01-15T10:02Z,UTR-LOAN-000801-386,SETTLEMENT_DEBIT,CORR-LOAN-000801,EVT-LOAN-000801
LOAN-000808,798659,SUCCESS,2024-01-15T16:05Z,UTR-LOAN-000808-642,SETTLEMENT_DEBIT,CORR-LOAN-000808,EVT-LOAN-000808
LOAN-000808,798659,SUCCESS,2024-01-15T16:05Z,UTR-LOAN-000808-642,SETTLEMENT_DEBIT,CORR-LOAN-000808,EVT-LOAN-000808-DUP
LOAN-000813,988276,SUCCESS,2024-01-15T16:27Z,UTR-LOAN-000813-32,SETTLEMENT_DEBIT,CORR-LOAN-000813,EVT-LOAN-000813
LOAN-000825,371344,SUCCESS,2024-01-15T16:28Z,UTR-LOAN-000825-681,SETTLEMENT_DEBIT,CORR-LOAN-000825,EVT-LOAN-000825
LOAN-000827,958076,SUCCESS,2024-01-15T12:18Z,UTR-LOAN-000827-874,SETTLEMENT_DEBIT,CORR-LOAN-000827,EVT-LOAN-000827
LOAN-000838,824235,FAILED,2024-01-15T11:32Z,UTR-LOAN-000838-427,SETTLEMENT_DEBIT,CORR-LOAN-000838,EVT-LOAN-000838
LOAN-000851,378302,SUCCESS,2024-01-15T12:09Z,UTR-LOAN-000851-962,SETTLEMENT_DEBIT,CORR-LOAN-000851,EVT-LOAN-000851
LOAN-000872,495607,SUCCESS,2024-01-15T13:40Z,UTR-LOAN-000872-366,SETTLEMENT_DEBIT,CORR-LOAN-000872,EVT-LOAN-000872
LOAN-000874,836054,SUCCESS,2024-01-15T16:28Z,UTR-LOAN-000874-365,SETTLEMENT_DEBIT,CORR-LOAN-000874,EVT-LOAN-000874
LOAN-000878,522173,SUCCESS,2024-01-15T16:10Z,UTR-LOAN-000878-371,SETTLEMENT_DEBIT,CORR-LOAN-000878,EVT-LOAN-000878
LOAN-000887,556367,SUCCESS,2024-01-15T16:32Z,UTR-LOAN-000887-220,SETTLEMENT_DEBIT,CORR-LOAN-000887,EVT-LOAN-000887
LOAN-000894,862798,SUCCESS,2024-01-15T09:51Z,UTR-LOAN-000894-572,SETTLEMENT_DEBIT,CORR-LOAN-000894,EVT-LOAN-000894
LOAN-000898,426163,SUCCESS,2024-01-15T12:41Z,UTR-LOAN-000898-762,SETTLEMENT_DEBIT,CORR-LOAN-000898,EVT-LOAN-000898
LOAN-000930,626517,SUCCESS,2024-01-15T16:37Z,UTR-LOAN-000930-934,SETTLEMENT_DEBIT,CORR-LOAN-000930,EVT-LOAN-000930
LOAN-000931,255993,SUCCESS,2024-01-15T14:05Z,UTR-LOAN-000931-139,SETTLEMENT_DEBIT,CORR-LOAN-000931,EVT-LOAN-000931
LOAN-000955,108563,SUCCESS,2024-01-15T15:27Z,UTR-LOAN-000955-992,SETTLEMENT_DEBIT,CORR-LOAN-000955,EVT-LOAN-000955
LOAN-000960,422970,SUCCESS,2024-01-15T09:42Z,UTR-LOAN-000960-390,SETTLEMENT_DEBIT,CORR-LOAN-000960,EVT-LOAN-000960
LOAN-000973,895130,SUCCESS,2024-01-15T12:11Z,UTR-LOAN-000973-546,SETTLEMENT_DEBIT,CORR-LOAN-000973,EVT-LOAN-000973
LOAN-000994,679712,SUCCESS,2024-01-15T15:30Z,UTR-LOAN-000994-869,SETTLEMENT_DEBIT,CORR-LOAN-000994,EVT-LOAN-000994
LOAN-000996,946215,SUCCESS,2024-01-15T09:27Z,UTR-LOAN-000996-706,SETTLEMENT_DEBIT,CORR-LOAN-000996,EVT-LOAN-000996
