# batch_id=B-PARTNER_BETA-LMS-20240117,partner_code=PARTNER_BETA,business_date=2024-01-17,declared_count=106,declared_amount_paise=64781218
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000609,280936,SUCCESS,2024-01-17T12:26Z,UTR-LOAN-000609-191,LMS_BOOKING,CORR-LOAN-000609,EVT-LOAN-000609
LOAN-000614,724493,SUCCESS,2024-01-17T13:56Z,UTR-LOAN-000614-95,LMS_BOOKING,CORR-LOAN-000614,EVT-LOAN-000614
LOAN-000628,197884,SUCCESS,2024-01-17T17:16Z,UTR-LOAN-000628-659,LMS_BOOKING,CORR-LOAN-000628,EVT-LOAN-000628
LOAN-000637,686025,SUCCESS,2024-01-17T15:47Z,UTR-LOAN-000637-239,LMS_BOOKING,CORR-LOAN-000637,EVT-LOAN-000637
LOAN-000661,381546,SUCCESS,2024-01-17T17:36Z,UTR-LOAN-000661-671,LMS_BOOKING,CORR-LOAN-000661,EVT-LOAN-000661
LOAN-000668,830089,SUCCESS,2024-01-17T09:42Z,UTR-LOAN-000668-10,LMS_BOOKING,CORR-LOAN-000668,EVT-LOAN-000668
LOAN-000669,471048,SUCCESS,2024-01-17T13:20Z,UTR-LOAN-000669-745,LMS_BOOKING,CORR-LOAN-000669,EVT-LOAN-000669
LOAN-000670,525015,SUCCESS,2024-01-17T16:34Z,UTR-LOAN-000670-433,LMS_BOOKING,CORR-LOAN-000670,EVT-LOAN-000670
LOAN-000683,304772,SUCCESS,2024-01-17T14:47Z,UTR-LOAN-000683-378,LMS_BOOKING,CORR-LOAN-000683,EVT-LOAN-000683
LOAN-000685,843136,SUCCESS,2024-01-17T16:46Z,UTR-LOAN-000685-24,LMS_BOOKING,CORR-LOAN-000685,EVT-LOAN-000685
LOAN-000695,268274,SUCCESS,2024-01-17T15:09Z,UTR-LOAN-000695-154,LMS_BOOKING,CORR-LOAN-000695,EVT-LOAN-000695
LOAN-000699,645668,SUCCESS,2024-01-17T17:27Z,UTR-LOAN-000699-108,LMS_BOOKING,CORR-LOAN-000699,EVT-LOAN-000699
LOAN-000707,111575,SUCCESS,2024-01-17T13:52Z,UTR-LOAN-000707-854,LMS_BOOKING,CORR-LOAN-000707,EVT-LOAN-000707
LOAN-000711,985247,SUCCESS,2024-01-17T16:30Z,UTR-LOAN-000711-527,LMS_BOOKING,CORR-LOAN-000711,EVT-LOAN-000711
LOAN-000737,848073,SUCCESS,2024-01-17T16:39Z,UTR-LOAN-000737-945,LMS_BOOKING,CORR-LOAN-000737,EVT-LOAN-000737
LOAN-000748,844461,SUCCESS,2024-01-17T15:46Z,UTR-LOAN-000748-227,LMS_BOOKING,CORR-LOAN-000748,EVT-LOAN-000748
LOAN-000753,856735,SUCCESS,2024-01-17T14:36Z,UTR-LOAN-000753-285,LMS_BOOKING,CORR-LOAN-000753,EVT-LOAN-000753
LOAN-000754,682609,SUCCESS,2024-01-17T16:22Z,UTR-LOAN-000754-481,LMS_BOOKING,CORR-LOAN-000754,EVT-LOAN-000754
LOAN-000756,830238,SUCCESS,2024-01-17T17:01Z,UTR-LOAN-000756-235,LMS_BOOKING,CORR-LOAN-000756,EVT-LOAN-000756
LOAN-000759,751049,SUCCESS,2024-01-17T14:19Z,UTR-LOAN-000759-643,LMS_BOOKING,CORR-LOAN-000759,EVT-LOAN-000759
LOAN-000762,282883,SUCCESS,2024-01-17T11:07Z,UTR-LOAN-000762-251,LMS_BOOKING,CORR-LOAN-000762,EVT-LOAN-000762
LOAN-000799,850194,SUCCESS,2024-01-17T12:22Z,UTR-LOAN-000799-894,LMS_BOOKING,CORR-LOAN-000799,EVT-LOAN-000799
LOAN-000807,807752,SUCCESS,2024-01-17T18:13Z,UTR-LOAN-000807-449,LMS_BOOKING,CORR-LOAN-000807,EVT-LOAN-000807
LOAN-000812,963128,SUCCESS,2024-01-17T15:16Z,UTR-LOAN-000812-598,LMS_BOOKING,CORR-LOAN-000812,EVT-LOAN-000812
LOAN-000816,460473,SUCCESS,2024-01-17T18:30Z,UTR-LOAN-000816-727,LMS_BOOKING,CORR-LOAN-000816,EVT-LOAN-000816
LOAN-000844,304801,SUCCESS,2024-01-17T15:05Z,UTR-LOAN-000844-134,LMS_BOOKING,CORR-LOAN-000844,EVT-LOAN-000844
LOAN-000862,475822,SUCCESS,2024-01-17T13:05Z,UTR-LOAN-000862-593,LMS_BOOKING,CORR-LOAN-000862,EVT-LOAN-000862
LOAN-000869,571137,SUCCESS,2024-01-17T11:46Z,UTR-LOAN-000869-716,LMS_BOOKING,CORR-LOAN-000869,EVT-LOAN-000869
LOAN-000871,479949,SUCCESS,2024-01-17T15:27Z,UTR-LOAN-000871-512,LMS_BOOKING,CORR-LOAN-000871,EVT-LOAN-000871
LOAN-000880,863470,SUCCESS,2024-01-17T14:10Z,UTR-LOAN-000880-104,LMS_BOOKING,CORR-LOAN-000880,EVT-LOAN-000880
LOAN-000883,484554,SUCCESS,2024-01-17T15:49Z,UTR-LOAN-000883-388,LMS_BOOKING,CORR-LOAN-000883,EVT-LOAN-000883
LOAN-000888,982021,SUCCESS,2024-01-17T10:49Z,UTR-LOAN-000888-658,LMS_BOOKING,CORR-LOAN-000888,EVT-LOAN-000888
LOAN-000900,608182,SUCCESS,2024-01-17T13:11Z,UTR-LOAN-000900-980,LMS_BOOKING,CORR-LOAN-000900,EVT-LOAN-000900
LOAN-000911,743846,SUCCESS,2024-01-17T12:46Z,UTR-LOAN-000911-561,LMS_BOOKING,CORR-LOAN-000911,EVT-LOAN-000911
LOAN-000924,539344,SUCCESS,2024-01-17T16:08Z,UTR-LOAN-000924-461,LMS_BOOKING,CORR-LOAN-000924,EVT-LOAN-000924
LOAN-000941,107208,SUCCESS,2024-01-17T14:09Z,UTR-LOAN-000941-313,LMS_BOOKING,CORR-LOAN-000941,EVT-LOAN-000941
LOAN-000945,787698,SUCCESS,2024-01-17T15:48Z,UTR-LOAN-000945-398,LMS_BOOKING,CORR-LOAN-000945,EVT-LOAN-000945
LOAN-000951,385631,SUCCESS,2024-01-17T11:58Z,UTR-LOAN-000951-733,LMS_BOOKING,CORR-LOAN-000951,EVT-LOAN-000951
LOAN-000964,461141,SUCCESS,2024-01-17T09:27Z,UTR-LOAN-000964-558,LMS_BOOKING,CORR-LOAN-000964,EVT-LOAN-000964
LOAN-000965,868991,SUCCESS,2024-01-17T17:00Z,UTR-LOAN-000965-438,LMS_BOOKING,CORR-LOAN-000965,EVT-LOAN-000965
LOAN-000985,887458,SUCCESS,2024-01-17T14:08Z,UTR-LOAN-000985-391,LMS_BOOKING,CORR-LOAN-000985,EVT-LOAN-000985
LOAN-000988,662034,SUCCESS,2024-01-17T14:18Z,UTR-LOAN-000988-813,LMS_BOOKING,CORR-LOAN-000988,EVT-LOAN-000988
