# batch_id=B-PARTNER_BETA-BANK-20240116,partner_code=PARTNER_BETA,business_date=2024-01-16,declared_count=105,declared_amount_paise=57818049
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000257,362658,SUCCESS,2024-01-16T16:11Z,UTR-LOAN-000257-266,SETTLEMENT_DEBIT,CORR-LOAN-000257,EVT-LOAN-000257
LOAN-000268,652339,SUCCESS,2024-01-16T11:08Z,UTR-LOAN-000268-458,SETTLEMENT_DEBIT,CORR-LOAN-000268,EVT-LOAN-000268
LOAN-000279,911486,SUCCESS,2024-01-16T14:30Z,UTR-LOAN-000279-257,SETTLEMENT_DEBIT,CORR-LOAN-000279,EVT-LOAN-000279
LOAN-000326,881106,SUCCESS,2024-01-16T10:28Z,UTR-LOAN-000326-243,SETTLEMENT_DEBIT,CORR-LOAN-000326,EVT-LOAN-000326
LOAN-000332,799491,SUCCESS,2024-01-16T14:50Z,UTR-LOAN-000332-128,SETTLEMENT_DEBIT,CORR-LOAN-000332,EVT-LOAN-000332
LOAN-000337,976748,SUCCESS,2024-01-16T16:24Z,UTR-LOAN-000337-690,SETTLEMENT_DEBIT,CORR-LOAN-000337,EVT-LOAN-000337
LOAN-000338,721086,SUCCESS,2024-01-16T13:57Z,UTR-LOAN-000338-817,SETTLEMENT_DEBIT,CORR-LOAN-000338,EVT-LOAN-000338
LOAN-000342,578017,SUCCESS,2024-01-16T15:05Z,UTR-LOAN-000342-208,SETTLEMENT_DEBIT,CORR-LOAN-000342,EVT-LOAN-000342
LOAN-000344,163710,SUCCESS,2024-01-16T11:04Z,UTR-LOAN-000344-648,SETTLEMENT_DEBIT,CORR-LOAN-000344,EVT-LOAN-000344
LOAN-000358,798481,SUCCESS,2024-01-16T17:33Z,UTR-LOAN-000358-11,SETTLEMENT_DEBIT,CORR-LOAN-000358,EVT-LOAN-000358
LOAN-000363,368127,SUCCESS,2024-01-16T12:37Z,UTR-LOAN-000363-105,SETTLEMENT_DEBIT,CORR-LOAN-000363,EVT-LOAN-000363
LOAN-000366,197468,SUCCESS,2024-01-16T16:58Z,UTR-LOAN-000366-732,SETTLEMENT_DEBIT,CORR-LOAN-000366,EVT-LOAN-000366
LOAN-000409,417106,SUCCESS,2024-01-16T10:15Z,UTR-LOAN-000409-733,SETTLEMENT_DEBIT,CORR-LOAN-000409,EVT-LOAN-000409
LOAN-000419,305203,SUCCESS,2024-01-16T10:40Z,UTR-LOAN-000419-147,SETTLEMENT_DEBIT,CORR-LOAN-000419,EVT-LOAN-000419
LOAN-000421,914198,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000421-873,SETTLEMENT_DEBIT,CORR-LOAN-000421,EVT-LOAN-000421
LOAN-000428,753865,SUCCESS,2024-01-16T10:40Z,UTR-LOAN-000428-589,SETTLEMENT_DEBIT,CORR-LOAN-000428,EVT-LOAN-000428
LOAN-000442,579087,SUCCESS,2024-01-16T10:06Z,UTR-LOAN-000442-632,SETTLEMENT_DEBIT,CORR-LOAN-000442,EVT-LOAN-000442
LOAN-000455,456778,SUCCESS,2024-01-16T14:28Z,UTR-LOAN-000455-132,SETTLEMENT_DEBIT,CORR-LOAN-000455,EVT-LOAN-000455
LOAN-000457,896272,SUCCESS,2024-01-16T11:28Z,UTR-LOAN-000457-458,SETTLEMENT_DEBIT,CORR-LOAN-000457,EVT-LOAN-000457
LOAN-000460,987034,SUCCESS,2024-01-16T15:11Z,UTR-LOAN-000460-430,SETTLEMENT_DEBIT,CORR-LOAN-000460,EVT-LOAN-000460
LOAN-000482,139243,SUCCESS,2024-01-16T10:47Z,UTR-LOAN-000482-673,SETTLEMENT_DEBIT,CORR-LOAN-000482,EVT-LOAN-000482
LOAN-000509,886593,SUCCESS,2024-01-16T14:33Z,UTR-LOAN-000509-426,SETTLEMENT_DEBIT,CORR-LOAN-000509,EVT-LOAN-000509
LOAN-000518,276743,SUCCESS,2024-01-16T13:00Z,UTR-LOAN-000518-814,SETTLEMENT_DEBIT,CORR-LOAN-000518,EVT-LOAN-000518
LOAN-000524,928770,SUCCESS,2024-01-16T10:53Z,UTR-LOAN-000524-869,SETTLEMENT_DEBIT,CORR-LOAN-000524,EVT-LOAN-000524
LOAN-000525,294516,SUCCESS,2024-01-16T15:36Z,UTR-LOAN-000525-720,SETTLEMENT_DEBIT,CORR-LOAN-000525,EVT-LOAN-000525
LOAN-000528,162833,SUCCESS,2024-01-16T16:39Z,UTR-LOAN-000528-285,SETTLEMENT_DEBIT,CORR-LOAN-000528,EVT-LOAN-000528
LOAN-000543,108273,SUCCESS,2024-01-16T09:42Z,UTR-LOAN-000543-560,SETTLEMENT_DEBIT,CORR-LOAN-000543,EVT-LOAN-000543
LOAN-000546,672093,SUCCESS,2024-01-16T16:56Z,UTR-LOAN-000546-624,SETTLEMENT_DEBIT,CORR-LOAN-000546,EVT-LOAN-000546
LOAN-000547,519972,SUCCESS,2024-01-16T13:21Z,UTR-LOAN-000547-251,SETTLEMENT_DEBIT,CORR-LOAN-000547,EVT-LOAN-000547
LOAN-000552,605734,SUCCESS,2024-01-16T12:12Z,UTR-LOAN-000552-265,SETTLEMENT_DEBIT,CORR-LOAN-000552,EVT-LOAN-000552
LOAN-000552,605734,SUCCESS,2024-01-16T12:12Z,UTR-LOAN-000552-265,SETTLEMENT_DEBIT,CORR-LOAN-000552,EVT-LOAN-000552-DUP
LOAN-000571,114573,SUCCESS,2024-01-16T14:59Z,UTR-LOAN-000571-262,SETTLEMENT_DEBIT,CORR-LOAN-000571,EVT-LOAN-000571
LOAN-000595,618723,SUCCESS,2024-01-16T17:43Z,UTR-LOAN-000595-641,SETTLEMENT_DEBIT,CORR-LOAN-000595,EVT-LOAN-000595
LOAN-000596,855937,SUCCESS,2024-01-16T15:51Z,UTR-LOAN-000596-946,SETTLEMENT_DEBIT,CORR-LOAN-000596,EVT-LOAN-000596
LOAN-000601,771045,SUCCESS,2024-01-16T15:41Z,UTR-LOAN-000601-616,SETTLEMENT_DEBIT,CORR-LOAN-000601,EVT-LOAN-000601
LOAN-000633,264265,SUCCESS,2024-01-16T13:02Z,UTR-LOAN-000633-97,SETTLEMENT_DEBIT,CORR-LOAN-000633,EVT-LOAN-000633
LOAN-000644,951434,SUCCESS,2024-01-16T11:09Z,UTR-LOAN-000644-309,SETTLEMENT_DEBIT,CORR-LOAN-000644,EVT-LOAN-000644
LOAN-000648,397094,SUCCESS,2024-01-16T15:51Z,UTR-LOAN-000648-419,SETTLEMENT_DEBIT,CORR-LOAN-000648,EVT-LOAN-000648
LOAN-000653,944096,SUCCESS,2024-01-16T13:00Z,UTR-LOAN-000653-720,SETTLEMENT_DEBIT,CORR-LOAN-000653,EVT-LOAN-000653
LOAN-000657,970192,SUCCESS,2024-01-16T13:01Z,UTR-LOAN-000657-660,SETTLEMENT_DEBIT,CORR-LOAN-000657,EVT-LOAN-000657
LOAN-000671,920033,SUCCESS,2024-01-16T10:02Z,UTR-LOAN-000671-651,SETTLEMENT_DEBIT,CORR-LOAN-000671,EVT-LOAN-000671
LOAN-000679,434901,SUCCESS,2024-01-16T11:31Z,UTR-LOAN-000679-812,SETTLEMENT_DEBIT,CORR-LOAN-000679,EVT-LOAN-000679
LOAN-000682,259387,SUCCESS,2024-01-16T14:56Z,UTR-LOAN-000682-331,SETTLEMENT_DEBIT,CORR-LOAN-000682,EVT-LOAN-000682
LOAN-000690,954981,SUCCESS,2024-01-16T15:28Z,UTR-LOAN-000690-360,SETTLEMENT_DEBIT,CORR-LOAN-000690,EVT-LOAN-000690
LOAN-000701,227497,SUCCESS,2024-01-16T16:20Z,UTR-LOAN-000701-893,SETTLEMENT_DEBIT,CORR-LOAN-000701,EVT-LOAN-000701
LOAN-000706,645935,SUCCESS,2024-01-16T12:19Z,UTR-LOAN-000706-179,SETTLEMENT_DEBIT,CORR-LOAN-000706,EVT-LOAN-000706
LOAN-000717,703746,SUCCESS,2024-01-16T11:11Z,UTR-LOAN-000717-161,SETTLEMENT_DEBIT,CORR-LOAN-000717,EVT-LOAN-000717
LOAN-000724,370394,SUCCESS,2024-01-16T12:31Z,UTR-LOAN-000724-818,SETTLEMENT_DEBIT,CORR-LOAN-000724,EVT-LOAN-000724
LOAN-000730,611307,SUCCESS,2024-01-16T10:15Z,UTR-LOAN-000730-911,SETTLEMENT_DEBIT,CORR-LOAN-000730,EVT-LOAN-000730
LOAN-000743,828426,SUCCESS,2024-01-16T16:47Z,UTR-LOAN-000743-83,SETTLEMENT_DEBIT,CORR-LOAN-000743,EVT-LOAN-000743
LOAN-000746,955591,SUCCESS,2024-01-16T09:22Z,UTR-LOAN-000746-206,SETTLEMENT_DEBIT,CORR-LOAN-000746,EVT-LOAN-000746
LOAN-000755,744357,SUCCESS,2024-01-16T17:50Z,UTR-LOAN-000755-351,SETTLEMENT_DEBIT,CORR-LOAN-000755,EVT-LOAN-000755
LOAN-000757,308385,SUCCESS,2024-01-16T11:24Z,UTR-LOAN-000757-886,SETTLEMENT_DEBIT,CORR-LOAN-000757,EVT-LOAN-000757
LOAN-000772,209904,SUCCESS,2024-01-16T13:38Z,UTR-LOAN-000772-65,SETTLEMENT_DEBIT,CORR-LOAN-000772,EVT-LOAN-000772
LOAN-000773,622964,SUCCESS,2024-01-16T16:08Z,UTR-LOAN-000773-996,SETTLEMENT_DEBIT,CORR-LOAN-000773,EVT-LOAN-000773
LOAN-000789,331704,SUCCESS,2024-01-16T12:26Z,UTR-LOAN-000789-17,SETTLEMENT_DEBIT,CORR-LOAN-000789,EVT-LOAN-000789
LOAN-000790,420689,SUCCESS,2024-01-16T15:01Z,UTR-LOAN-000790-12,SETTLEMENT_DEBIT,CORR-LOAN-000790,EVT-LOAN-000790
LOAN-000803,166439,SUCCESS,2024-01-16T10:00Z,UTR-LOAN-000803-915,SETTLEMENT_DEBIT,CORR-LOAN-000803,EVT-LOAN-000803
LOAN-000823,782312,SUCCESS,2024-01-16T16:29Z,UTR-LOAN-000823-275,SETTLEMENT_DEBIT,CORR-LOAN-000823,EVT-LOAN-000823
LOAN-000828,333133,SUCCESS,2024-01-16T11:43Z,UTR-LOAN-000828-543,SETTLEMENT_DEBIT,CORR-LOAN-000828,EVT-LOAN-000828
LOAN-000837,454757,SUCCESS,2024-01-16T11:32Z,UTR-LOAN-000837-768,SETTLEMENT_DEBIT,CORR-LOAN-000837,EVT-LOAN-000837
LOAN-000846,353502,SUCCESS,2024-01-16T11:14Z,UTR-LOAN-000846-389,SETTLEMENT_DEBIT,CORR-LOAN-000846,EVT-LOAN-000846
LOAN-000866,829586,SUCCESS,2024-01-16T13:17Z,UTR-LOAN-000866-744,SETTLEMENT_DEBIT,CORR-LOAN-000866,EVT-LOAN-000866
LOAN-000870,253481,SUCCESS,2024-01-16T15:16Z,UTR-LOAN-000870-738,SETTLEMENT_DEBIT,CORR-LOAN-000870,EVT-LOAN-000870
LOAN-000886,595657,SUCCESS,2024-01-16T13:27Z,UTR-LOAN-000886-324,SETTLEMENT_DEBIT,CORR-LOAN-000886,EVT-LOAN-000886
LOAN-000891,509172,SUCCESS,2024-01-16T10:21Z,UTR-LOAN-000891-353,SETTLEMENT_DEBIT,CORR-LOAN-000891,EVT-LOAN-000891
LOAN-000892,150210,SUCCESS,2024-01-16T12:37Z,UTR-LOAN-000892-611,SETTLEMENT_DEBIT,CORR-LOAN-000892,EVT-LOAN-000892
LOAN-000903,518050,SUCCESS,2024-01-16T15:14Z,UTR-LOAN-000903-894,SETTLEMENT_DEBIT,CORR-LOAN-000903,EVT-LOAN-000903
LOAN-000908,602617,SUCCESS,2024-01-16T13:12Z,UTR-LOAN-000908-477,SETTLEMENT_DEBIT,CORR-LOAN-000908,EVT-LOAN-000908
LOAN-000913,485738,SUCCESS,2024-01-16T11:34Z,UTR-LOAN-000913-367,SETTLEMENT_DEBIT,CORR-LOAN-000913,EVT-LOAN-000913
LOAN-000916,294861,SUCCESS,2024-01-16T13:41Z,UTR-LOAN-000916-589,SETTLEMENT_DEBIT,CORR-LOAN-000916,EVT-LOAN-000916
LOAN-000919,424358,SUCCESS,2024-01-16T11:34Z,UTR-LOAN-000919-711,SETTLEMENT_DEBIT,CORR-LOAN-000919,EVT-LOAN-000919
LOAN-000922,666872,SUCCESS,2024-01-16T13:20Z,UTR-LOAN-000922-756,SETTLEMENT_DEBIT,CORR-LOAN-000922,EVT-LOAN-000922
LOAN-000927,372322,FAILED,2024-01-16T15:44Z,UTR-LOAN-000927-33,SETTLEMENT_DEBIT,CORR-LOAN-000927,EVT-LOAN-000927
LOAN-000940,771464,SUCCESS,2024-01-16T17:11Z,UTR-LOAN-000940-83,SETTLEMENT_DEBIT,CORR-LOAN-000940,EVT-LOAN-000940
LOAN-000990,316986,SUCCESS,2024-01-16T13:38Z,UTR-LOAN-000990-857,SETTLEMENT_DEBIT,CORR-LOAN-000990,EVT-LOAN-000990
LOAN-000995,213885,SUCCESS,2024-01-16T10:30Z,UTR-LOAN-000995-212,SETTLEMENT_DEBIT,CORR-LOAN-000995,EVT-LOAN-000995
