#HDR|B-PARTNER_GAMMA-ORIGINATOR-20240115|PARTNER_GAMMA|2024-01-15|51|27150808
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000217|798152|2024-01-15T11:21Z|SUCCESS|UTR-LOAN-000217-89|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000217|EVT-LOAN-000217
LOAN-000223|561012|2024-01-15T10:44Z|SUCCESS|UTR-LOAN-000223-632|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000223|EVT-LOAN-000223
LOAN-000231|864257|2024-01-15T11:22Z|SUCCESS|UTR-LOAN-000231-286|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000231|EVT-LOAN-000231
LOAN-000260|641593|2024-01-15T16:39Z|SUCCESS|UTR-LOAN-000260-51|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000260|EVT-LOAN-000260
LOAN-000262|-615035|2024-01-15T09:56Z|SUCCESS|UTR-LOAN-000262-418|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000262|EVT-LOAN-000262
LOAN-000264|873970|2024-01-15T13:31Z|SUCCESS|UTR-LOAN-000264-201|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000264|EVT-LOAN-000264
LOAN-000265|100916|2024-01-15T11:58Z|SUCCESS|UTR-LOAN-000265-165|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000265|EVT-LOAN-000265
LOAN-000271|846856|2024-01-15T15:35Z|SUCCESS|UTR-LOAN-000271-245|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000271|EVT-LOAN-000271
LOAN-000305|471434|2024-01-15T10:10Z|SUCCESS|UTR-LOAN-000305-322|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000305|EVT-LOAN-000305
LOAN-000310|931523|2024-01-15T11:11Z|SUCCESS|UTR-LOAN-000310-13|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000310|EVT-LOAN-000310
LOAN-000317|263297|2024-01-15T16:19Z|SUCCESS|UTR-LOAN-000317-23|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000317|EVT-LOAN-000317
LOAN-000321|658595|2024-01-15T14:04Z|SUCCESS|UTR-LOAN-000321-783|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000321|EVT-LOAN-000321
LOAN-000323|179883|2024-01-15T14:05Z|SUCCESS|UTR-LOAN-000323-974|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000323|EVT-LOAN-000323
LOAN-000328|772225|2024-01-15T14:05Z|SUCCESS|UTR-LOAN-000328-162|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000328|EVT-LOAN-000328
LOAN-000335|905162|2024-01-15T09:07Z|SUCCESS|UTR-LOAN-000335-221|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000335|EVT-LOAN-000335
LOAN-000354|398238|2024-01-15T11:04Z|SUCCESS|UTR-LOAN-000354-892|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000354|EVT-LOAN-000354
LOAN-000355|386134|2024-01-15T15:59Z|SUCCESS|UTR-LOAN-000355-939|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000355|EVT-LOAN-000355
LOAN-000356|637843|2024-01-15T10:11Z|SUCCESS|UTR-LOAN-000356-105|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000356|EVT-LOAN-000356
LOAN-000361|938889|2024-01-15T11:07Z|SUCCESS|UTR-LOAN-000361-930|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000361|EVT-LOAN-000361
LOAN-000362|260026|2024-01-15T12:08Z|SUCCESS|UTR-LOAN-000362-313|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000362|EVT-LOAN-000362
LOAN-000364|715405|2024-01-15T13:41Z|SUCCESS|UTR-LOAN-000364-243|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000364|EVT-LOAN-000364
LOAN-000376|501146|2024-01-15T15:20Z|SUCCESS|UTR-LOAN-000376-144|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000376|EVT-LOAN-000376
LOAN-000381|978009|2024-01-15T10:54Z|SUCCESS|UTR-LOAN-000381-229|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000381|EVT-LOAN-000381
LOAN-000392|321369|2024-01-15T10:38Z|SUCCESS|UTR-LOAN-000392-194|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000392|EVT-LOAN-000392
LOAN-000470|464939|2024-01-15T14:02Z|SUCCESS|UTR-LOAN-000470-462|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000470|EVT-LOAN-000470
LOAN-000471|277791|2024-01-15T11:17Z|SUCCESS|UTR-LOAN-000471-375|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000471|EVT-LOAN-000471
LOAN-000477|626700|2024-01-15T15:00Z|SUCCESS|UTR-LOAN-000477-394|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000477|EVT-LOAN-000477
LOAN-000480|805098|2024-01-15T10:04Z|SUCCESS|UTR-LOAN-000480-881|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000480|EVT-LOAN-000480
LOAN-000481|984583|2024-01-15T09:36Z|SUCCESS|UTR-LOAN-000481-542|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000481|EVT-LOAN-000481
LOAN-000498|304655|2024-01-15T12:54Z|SUCCESS|UTR-LOAN-000498-943|DISBURSEMENT_INSTRUCTION|CORR-LOAN-000498|EVT-LOAN-000498
