#HDR|B-PARTNER_GAMMA-LMS-20240117|PARTNER_GAMMA|2024-01-17|62|36196793
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000227|656309|2024-01-17T14:13Z|SUCCESS|UTR-LOAN-000227-251|LMS_BOOKING|CORR-LOAN-000227|EVT-LOAN-000227
LOAN-000240|513706|2024-01-17T12:00Z|SUCCESS|UTR-LOAN-000240-172|LMS_BOOKING|CORR-LOAN-000240|EVT-LOAN-000240
LOAN-000251|232366|2024-01-17T15:37Z|SUCCESS|UTR-LOAN-000251-394|LMS_BOOKING|CORR-LOAN-000251|EVT-LOAN-000251
LOAN-000273|843274|2024-01-17T10:24Z|SUCCESS|UTR-LOAN-000273-83|LMS_BOOKING|CORR-LOAN-000273|EVT-LOAN-000273
LOAN-000277|436592|2024-01-17T14:18Z|SUCCESS|UTR-LOAN-000277-247|LMS_BOOKING|CORR-LOAN-000277|EVT-LOAN-000277
LOAN-000284|848534|2024-01-17T10:56Z|SUCCESS|UTR-LOAN-000284-342|LMS_BOOKING|CORR-LOAN-000284|EVT-LOAN-000284
LOAN-000292|814208|2024-01-17T16:46Z|SUCCESS|UTR-LOAN-000292-491|LMS_BOOKING|CORR-LOAN-000292|EVT-LOAN-000292
LOAN-000304|300727|2024-01-17T14:59Z|SUCCESS|UTR-LOAN-000304-237|LMS_BOOKING|CORR-LOAN-000304|EVT-LOAN-000304
LOAN-000306|258337|2024-01-17T16:17Z|SUCCESS|UTR-LOAN-000306-246|LMS_BOOKING|CORR-LOAN-000306|EVT-LOAN-000306
LOAN-000307|328254|2024-01-17T09:50Z|SUCCESS|UTR-LOAN-000307-729|LMS_BOOKING|CORR-LOAN-000307|EVT-LOAN-000307
LOAN-000313|986484|2024-01-17T15:43Z|SUCCESS|UTR-LOAN-000313-122|LMS_BOOKING|CORR-LOAN-000313|EVT-LOAN-000313
LOAN-000315|254622|2024-01-17T13:24Z|SUCCESS|UTR-LOAN-000315-289|LMS_BOOKING|CORR-LOAN-000315|EVT-LOAN-000315
LOAN-000319|550481|2024-01-17T17:29Z|SUCCESS|UTR-LOAN-000319-93|LMS_BOOKING|CORR-LOAN-000319|EVT-LOAN-000319
LOAN-000334|291517|2024-01-17T11:01Z|SUCCESS|UTR-LOAN-000334-766|LMS_BOOKING|CORR-LOAN-000334|EVT-LOAN-000334
LOAN-000336|175920|2024-01-17T10:15Z|SUCCESS|UTR-LOAN-000336-725|LMS_BOOKING|CORR-LOAN-000336|EVT-LOAN-000336
LOAN-000360|997596|2024-01-17T15:43Z|SUCCESS|UTR-LOAN-000360-125|LMS_BOOKING|CORR-LOAN-000360|EVT-LOAN-000360
LOAN-000365|702522|2024-01-17T13:37Z|SUCCESS|UTR-LOAN-000365-330|LMS_BOOKING|CORR-LOAN-000365|EVT-LOAN-000365
LOAN-000377|705404|2024-01-17T15:48Z|SUCCESS|UTR-LOAN-000377-938|LMS_BOOKING|CORR-LOAN-000377|EVT-LOAN-000377
LOAN-000379|643734|2024-01-17T11:47Z|SUCCESS|UTR-LOAN-000379-233|LMS_BOOKING|CORR-LOAN-000379|EVT-LOAN-000379
LOAN-000382|836925|2024-01-17T16:48Z|SUCCESS|UTR-LOAN-000382-724|LMS_BOOKING|CORR-LOAN-000382|EVT-LOAN-000382
LOAN-000407|981804|2024-01-17T11:29Z|SUCCESS|UTR-LOAN-000407-963|LMS_BOOKING|CORR-LOAN-000407|EVT-LOAN-000407
LOAN-000416|844360|2024-01-17T15:34Z|SUCCESS|UTR-LOAN-000416-634|LMS_BOOKING|CORR-LOAN-000416|EVT-LOAN-000416
LOAN-000417|540050|2024-01-17T11:14Z|SUCCESS|UTR-LOAN-000417-261|LMS_BOOKING|CORR-LOAN-000417|EVT-LOAN-000417
LOAN-000418|579520|2024-01-17T14:52Z|SUCCESS|UTR-LOAN-000418-611|LMS_BOOKING|CORR-LOAN-000418|EVT-LOAN-000418
LOAN-000425|784854|2024-01-17T13:05Z|SUCCESS|UTR-LOAN-000425-440|LMS_BOOKING|CORR-LOAN-000425|EVT-LOAN-000425
LOAN-000429|893592|2024-01-17T14:24Z|SUCCESS|UTR-LOAN-000429-910|LMS_BOOKING|CORR-LOAN-000429|EVT-LOAN-000429
LOAN-000445|703993|2024-01-17T12:26Z|SUCCESS|UTR-LOAN-000445-364|LMS_BOOKING|CORR-LOAN-000445|EVT-LOAN-000445
LOAN-000449|397436|2024-01-17T11:25Z|SUCCESS|UTR-LOAN-000449-992|LMS_BOOKING|CORR-LOAN-000449|EVT-LOAN-000449
LOAN-000461|163658|2024-01-17T11:46Z|SUCCESS|UTR-LOAN-000461-183|LMS_BOOKING|CORR-LOAN-000461|EVT-LOAN-000461
LOAN-000466|584071|2024-01-17T14:36Z|SUCCESS|UTR-LOAN-000466-634|LMS_BOOKING|CORR-LOAN-000466|EVT-LOAN-000466
LOAN-000467|748006|2024-01-17T15:29Z|SUCCESS|UTR-LOAN-000467-477|LMS_BOOKING|CORR-LOAN-000467|EVT-LOAN-000467
LOAN-000475|776664|2024-01-17T12:24Z|SUCCESS|UTR-LOAN-000475-974|LMS_BOOKING|CORR-LOAN-000475|EVT-LOAN-000475
LOAN-000478|660745|2024-01-17T15:59Z|SUCCESS|UTR-LOAN-000478-825|LMS_BOOKING|CORR-LOAN-000478|EVT-LOAN-000478
LOAN-000493|444734|2024-01-17T13:57Z|SUCCESS|UTR-LOAN-000493-11|LMS_BOOKING|CORR-LOAN-000493|EVT-LOAN-000493
LOAN-000494|341709|2024-01-17T14:08Z|SUCCESS|UTR-LOAN-000494-784|LMS_BOOKING|CORR-LOAN-000494|EVT-LOAN-000494
