#HDR|B-PARTNER_GAMMA-BANK-20240116|PARTNER_GAMMA|2024-01-16|61|32508063
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000198|488940|2024-01-16T14:08Z|SUCCESS|UTR-LOAN-000198-609|SETTLEMENT_DEBIT|CORR-LOAN-000198|EVT-LOAN-000198
LOAN-000199|539541|2024-01-16T11:05Z|SUCCESS|UTR-LOAN-000199-962|SETTLEMENT_DEBIT|CORR-LOAN-000199|EVT-LOAN-000199
LOAN-000225|433829|2024-01-16T16:15Z|SUCCESS|UTR-LOAN-000225-162|SETTLEMENT_DEBIT|CORR-LOAN-000225|EVT-LOAN-000225
LOAN-000229|448791|2024-01-16T17:46Z|SUCCESS|UTR-LOAN-000229-603|SETTLEMENT_DEBIT|CORR-LOAN-000229|EVT-LOAN-000229
LOAN-000248|146935|2024-01-16T15:11Z|SUCCESS|UTR-LOAN-000248-548|SETTLEMENT_DEBIT|CORR-LOAN-000248|EVT-LOAN-000248
LOAN-000255|511889|2024-01-16T15:03Z|SUCCESS|UTR-LOAN-000255-80|SETTLEMENT_DEBIT|CORR-LOAN-000255|EVT-LOAN-000255
LOAN-000256|315077|2024-01-16T13:10Z|SUCCESS|UTR-LOAN-000256-227|SETTLEMENT_DEBIT|CORR-LOAN-000256|EVT-LOAN-000256
LOAN-000282|343920|2024-01-16T11:54Z|SUCCESS|UTR-LOAN-000282-549|SETTLEMENT_DEBIT|CORR-LOAN-000282|EVT-LOAN-000282
LOAN-000285|887512|2024-01-16T13:09Z|SUCCESS|UTR-LOAN-000285-979|SETTLEMENT_DEBIT|CORR-LOAN-000285|EVT-LOAN-000285
LOAN-000286|293091|2024-01-16T15:44Z|SUCCESS|UTR-LOAN-000286-834|SETTLEMENT_DEBIT|CORR-LOAN-000286|EVT-LOAN-000286
LOAN-000293|398692|2024-01-16T15:54Z|SUCCESS|UTR-LOAN-000293-338|SETTLEMENT_DEBIT|CORR-LOAN-000293|EVT-LOAN-000293
LOAN-000293|398692|2024-01-16T15:54Z|SUCCESS|UTR-LOAN-000293-338|SETTLEMENT_DEBIT|CORR-LOAN-000293|EVT-LOAN-000293-DUP
LOAN-000299|105545|2024-01-16T17:14Z|SUCCESS|UTR-LOAN-000299-684|SETTLEMENT_DEBIT|CORR-LOAN-000299|EVT-LOAN-000299
LOAN-000316|822782|2024-01-16T15:19Z|SUCCESS|UTR-LOAN-000316-441|SETTLEMENT_DEBIT|CORR-LOAN-000316|EVT-LOAN-000316
LOAN-000320|255187|2024-01-16T10:04Z|SUCCESS|UTR-LOAN-000320-654|SETTLEMENT_DEBIT|CORR-LOAN-000320|EVT-LOAN-000320
LOAN-000324|897256|2024-01-16T16:47Z|SUCCESS|UTR-LOAN-000324-949|SETTLEMENT_DEBIT|CORR-LOAN-000324|EVT-LOAN-000324
LOAN-000331|398723|2024-01-16T12:13Z|SUCCESS|UTR-LOAN-000331-461|SETTLEMENT_DEBIT|CORR-LOAN-000331|EVT-LOAN-000331
LOAN-000339|966280|2024-01-16T14:55Z|SUCCESS|UTR-LOAN-000339-657|SETTLEMENT_DEBIT|CORR-LOAN-000339|EVT-LOAN-000339
LOAN-000343|432609|2024-01-16T11:29Z|SUCCESS|UTR-LOAN-000343-214|SETTLEMENT_DEBIT|CORR-LOAN-000343|EVT-LOAN-000343
LOAN-000348|802856|2024-01-16T09:40Z|SUCCESS|UTR-LOAN-000348-414|SETTLEMENT_DEBIT|CORR-LOAN-000348|EVT-LOAN-000348
LOAN-000350|135901|2024-01-16T12:11Z|SUCCESS|UTR-LOAN-000350-97|SETTLEMENT_DEBIT|CORR-LOAN-000350|EVT-LOAN-000350
LOAN-000369|777776|2024-01-16T15:50Z|SUCCESS|UTR-LOAN-000369-876|SETTLEMENT_DEBIT|CORR-LOAN-000369|EVT-LOAN-000369
LOAN-000373|971631|2024-01-16T10:58Z|SUCCESS|UTR-LOAN-000373-310|SETTLEMENT_DEBIT|CORR-LOAN-000373|EVT-LOAN-000373
LOAN-000375|399798|2024-01-16T13:19Z|SUCCESS|UTR-LOAN-000375-63|SETTLEMENT_DEBIT|CORR-LOAN-000375|EVT-LOAN-000375
LOAN-000378|435658|2024-01-16T13:27Z|SUCCESS|UTR-LOAN-000378-154|SETTLEMENT_DEBIT|CORR-LOAN-000378|EVT-LOAN-000378
LOAN-000380|468180|2024-01-16T14:14Z|SUCCESS|UTR-LOAN-000380-126|SETTLEMENT_DEBIT|CORR-LOAN-000380|EVT-LOAN-000380
LOAN-000393|781471|2024-01-16T11:14Z|SUCCESS|UTR-LOAN-000393-352|SETTLEMENT_DEBIT|CORR-LOAN-000393|EVT-LOAN-000393
LOAN-000405|319950|2024-01-16T12:28Z|SUCCESS|UTR-LOAN-000405-25|SETTLEMENT_DEBIT|CORR-LOAN-000405|EVT-LOAN-000405
LOAN-000410|404491|2024-01-16T12:48Z|SUCCESS|UTR-LOAN-000410-176|SETTLEMENT_DEBIT|CORR-LOAN-000410|EVT-LOAN-000410
LOAN-000427|151517|2024-01-16T14:12Z|SUCCESS|UTR-LOAN-000427-14|SETTLEMENT_DEBIT|CORR-LOAN-000427|EVT-LOAN-000427
LOAN-000444|827442|2024-01-16T17:04Z|SUCCESS|UTR-LOAN-000444-130|SETTLEMENT_DEBIT|CORR-LOAN-000444|EVT-LOAN-000444
LOAN-000458|547042|2024-01-16T14:35Z|SUCCESS|UTR-LOAN-000458-785|SETTLEMENT_DEBIT|CORR-LOAN-000458|EVT-LOAN-000458
LOAN-000459|932575|2024-01-16T12:39Z|SUCCESS|UTR-LOAN-000459-824|SETTLEMENT_DEBIT|CORR-LOAN-000459|EVT-LOAN-000459
LOAN-000462|890982|2024-01-16T15:55Z|SUCCESS|UTR-LOAN-000462-74|SETTLEMENT_DEBIT|CORR-LOAN-000462|EVT-LOAN-000462
LOAN-000474|773365|2024-01-16T13:27Z|SUCCESS|UTR-LOAN-000474-490|SETTLEMENT_DEBIT|CORR-LOAN-000474|EVT-LOAN-000474
LOAN-000487|300262|2024-01-16T10:00Z|SUCCESS|UTR-LOAN-000487-185|SETTLEMENT_DEBIT|CORR-LOAN-000487|EVT-LOAN-000487
LOAN-000491|205763|2024-01-16T18:30Z|SUCCESS|UTR-LOAN-000491-939|SETTLEMENT_DEBIT|CORR-LOAN-000491|EVT-LOAN-000491
LOAN-000496|134252|2024-01-16T09:33Z|SUCCESS|UTR-LOAN-000496-177|SETTLEMENT_DEBIT|CORR-LOAN-000496|EVT-LOAN-000496
