# batch_id=B-PARTNER_BETA-LMS-20240116,partner_code=PARTNER_BETA,business_date=2024-01-16,declared_count=51,declared_amount_paise=30136394
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000183,499256,SUCCESS,2024-01-16T18:28Z,UTR-LOAN-000183-318,LMS_BOOKING,CORR-LOAN-000183,EVT-LOAN-000183
LOAN-000204,722747,SUCCESS,2024-01-16T16:09Z,UTR-LOAN-000204-731,LMS_BOOKING,CORR-LOAN-000204,EVT-LOAN-000204
LOAN-000216,454276,SUCCESS,2024-01-16T11:30Z,UTR-LOAN-000216-292,LMS_BOOKING,CORR-LOAN-000216,EVT-LOAN-000216
LOAN-000218,557951,SUCCESS,2024-01-16T16:00Z,UTR-LOAN-000218-580,LMS_BOOKING,CORR-LOAN-000218,EVT-LOAN-000218
LOAN-000224,248624,SUCCESS,2024-01-16T11:35Z,UTR-LOAN-000224-220,LMS_BOOKING,CORR-LOAN-000224,EVT-LOAN-000224
LOAN-000236,490894,SUCCESS,2024-01-16T15:34Z,UTR-LOAN-000236-765,LMS_BOOKING,CORR-LOAN-000236,EVT-LOAN-000236
LOAN-000245,714505,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000245-915,LMS_BOOKING,CORR-LOAN-000245,EVT-LOAN-000245
LOAN-000246,709870,SUCCESS,2024-01-16T13:29Z,UTR-LOAN-000246-542,LMS_BOOKING,CORR-LOAN-000246,EVT-LOAN-000246
LOAN-000257,362658,SUCCESS,2024-01-16T16:45Z,UTR-LOAN-000257-266,LMS_BOOKING,CORR-LOAN-000257,EVT-LOAN-000257
LOAN-000268,652339,SUCCESS,2024-01-16T10:59Z,UTR-LOAN-000268-458,LMS_BOOKING,CORR-LOAN-000268,EVT-LOAN-000268
LOAN-000279,911486,SUCCESS,2024-01-16T15:13Z,UTR-LOAN-000279-257,LMS_BOOKING,CORR-LOAN-000279,EVT-LOAN-000279
LOAN-000326,881106,SUCCESS,2024-01-16T12:04Z,UTR-LOAN-000326-243,LMS_BOOKING,CORR-LOAN-000326,EVT-LOAN-000326
LOAN-000332,799491,SUCCESS,2024-01-16T14:30Z,UTR-LOAN-000332-128,LMS_BOOKING,CORR-LOAN-000332,EVT-LOAN-000332
LOAN-000337,976748,SUCCESS,2024-01-16T17:39Z,UTR-LOAN-000337-690,LMS_BOOKING,CORR-LOAN-000337,EVT-LOAN-000337
LOAN-000338,721086,SUCCESS,2024-01-16T14:44Z,UTR-LOAN-000338-817,LMS_BOOKING,CORR-LOAN-000338,EVT-LOAN-000338
LOAN-000342,578017,SUCCESS,2024-01-16T15:22Z,UTR-LOAN-000342-208,LMS_BOOKING,CORR-LOAN-000342,EVT-LOAN-000342
LOAN-000344,163710,SUCCESS,2024-01-16T11:25Z,UTR-LOAN-000344-648,LMS_BOOKING,CORR-LOAN-000344,EVT-LOAN-000344
LOAN-000358,798481,SUCCESS,2024-01-16T17:00Z,UTR-LOAN-000358-11,LMS_BOOKING,CORR-LOAN-000358,EVT-LOAN-000358
LOAN-000363,368127,SUCCESS,2024-01-16T13:44Z,UTR-LOAN-000363-105,LMS_BOOKING,CORR-LOAN-000363,EVT-LOAN-000363
LOAN-000366,197468,SUCCESS,2024-01-16T17:38Z,UTR-LOAN-000366-732,LMS_BOOKING,CORR-LOAN-000366,EVT-LOAN-000366
LOAN-000406,434498,SUCCESS,2024-01-16T17:24Z,UTR-LOAN-000406-795,LMS_BOOKING,CORR-LOAN-000406,EVT-LOAN-000406
LOAN-000409,417106,SUCCESS,2024-01-16T10:30Z,UTR-LOAN-000409-733,LMS_BOOKING,CORR-LOAN-000409,EVT-LOAN-000409
LOAN-000419,305203,SUCCESS,2024-01-16T11:32Z,UTR-LOAN-000419-147,LMS_BOOKING,CORR-LOAN-000419,EVT-LOAN-000419
LOAN-000421,914198,SUCCESS,2024-01-16T15:21Z,UTR-LOAN-000421-873,LMS_BOOKING,CORR-LOAN-000421,EVT-LOAN-000421
LOAN-000428,743865,SUCCESS,2024-01-16T10:25Z,UTR-LOAN-000428-589,LMS_BOOKING,CORR-LOAN-000428,EVT-LOAN-000428
LOAN-000433,792351,SUCCESS,2024-01-16T17:27Z,UTR-LOAN-000433-343,LMS_BOOKING,CORR-LOAN-000433,EVT-LOAN-000433
LOAN-000442,579087,SUCCESS,2024-01-16T11:59Z,UTR-LOAN-000442-632,LMS_BOOKING,CORR-LOAN-000442,EVT-LOAN-000442
LOAN-000455,456778,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000455-132,LMS_BOOKING,CORR-LOAN-000455,EVT-LOAN-000455
LOAN-000457,896272,SUCCESS,2024-01-16T12:37Z,UTR-LOAN-000457-458,LMS_BOOKING,CORR-LOAN-000457,EVT-LOAN-000457
LOAN-000460,987034,SUCCESS,2024-01-16T15:31Z,UTR-LOAN-000460-430,LMS_BOOKING,CORR-LOAN-000460,EVT-LOAN-000460
LOAN-000482,139243,SUCCESS,2024-01-16T11:58Z,UTR-LOAN-000482-673,LMS_BOOKING,CORR-LOAN-000482,EVT-LOAN-000482
