# batch_id=B-PARTNER_BETA-LMS-20240115,partner_code=PARTNER_BETA,business_date=2024-01-15,declared_count=45,declared_amount_paise=23784407
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000232,572285,SUCCESS,2024-01-15T12:16Z,UTR-LOAN-000232-244,LMS_BOOKING,CORR-LOAN-000232,EVT-LOAN-000232
LOAN-000235,448188,SUCCESS,2024-01-15T10:21Z,UTR-LOAN-000235-15,LMS_BOOKING,CORR-LOAN-000235,EVT-LOAN-000235
LOAN-000237,453558,SUCCESS,2024-01-15T16:06Z,UTR-LOAN-000237-257,LMS_BOOKING,CORR-LOAN-000237,EVT-LOAN-000237
LOAN-000254,280009,SUCCESS,2024-01-15T14:53Z,UTR-LOAN-000254-717,LMS_BOOKING,CORR-LOAN-000254,EVT-LOAN-000254
LOAN-000266,481827,SUCCESS,2024-01-15T16:11Z,UTR-LOAN-000266-603,LMS_BOOKING,CORR-LOAN-000266,EVT-LOAN-000266
LOAN-000274,861190,SUCCESS,2024-01-15T14:25Z,UTR-LOAN-000274-700,LMS_BOOKING,CORR-LOAN-000274,EVT-LOAN-000274
LOAN-000278,283656,SUCCESS,2024-01-15T15:35Z,UTR-LOAN-000278-629,LMS_BOOKING,CORR-LOAN-000278,EVT-LOAN-000278
LOAN-000288,631643,SUCCESS,2024-01-15T10:39Z,UTR-LOAN-000288-979,LMS_BOOKING,CORR-LOAN-000288,EVT-LOAN-000288
LOAN-000294,943477,SUCCESS,2024-01-15T16:57Z,UTR-LOAN-000294-430,LMS_BOOKING,CORR-LOAN-000294,EVT-LOAN-000294
LOAN-000309,752568,SUCCESS,2024-01-15T15:02Z,UTR-LOAN-000309-732,LMS_BOOKING,CORR-LOAN-000309,EVT-LOAN-000309
LOAN-000349,588396,SUCCESS,2024-01-15T14:43Z,UTR-LOAN-000349-213,LMS_BOOKING,CORR-LOAN-000349,EVT-LOAN-000349
LOAN-000359,269507,SUCCESS,2024-01-15T17:10Z,UTR-LOAN-000359-523,LMS_BOOKING,CORR-LOAN-000359,EVT-LOAN-000359
LOAN-000372,768665,SUCCESS,2024-01-15T10:59Z,UTR-LOAN-000372-60,LMS_BOOKING,CORR-LOAN-000372,EVT-LOAN-000372
LOAN-000386,724062,SUCCESS,2024-01-15T16:52Z,UTR-LOAN-000386-798,LMS_BOOKING,CORR-LOAN-000386,EVT-LOAN-000386
LOAN-000391,659865,SUCCESS,2024-01-15T11:36Z,UTR-LOAN-000391-138,LMS_BOOKING,CORR-LOAN-000391,EVT-LOAN-000391
LOAN-000394,142906,SUCCESS,2024-01-15T11:23Z,UTR-LOAN-000394-42,LMS_BOOKING,CORR-LOAN-000394,EVT-LOAN-000394
LOAN-000400,436264,SUCCESS,2024-01-15T12:43Z,UTR-LOAN-000400-330,LMS_BOOKING,CORR-LOAN-000400,EVT-LOAN-000400
LOAN-000404,238374,SUCCESS,2024-01-15T11:08Z,UTR-LOAN-000404-831,LMS_BOOKING,CORR-LOAN-000404,EVT-LOAN-000404
LOAN-000413,419656,SUCCESS,2024-01-15T12:10Z,UTR-LOAN-000413-591,LMS_BOOKING,CORR-LOAN-000413,EVT-LOAN-000413
LOAN-000439,402565,SUCCESS,2024-01-15T16:57Z,UTR-LOAN-000439-224,LMS_BOOKING,CORR-LOAN-000439,EVT-LOAN-000439
LOAN-000443,527990,SUCCESS,2024-01-15T16:07Z,UTR-LOAN-000443-408,LMS_BOOKING,CORR-LOAN-000443,EVT-LOAN-000443
LOAN-000448,239528,SUCCESS,2024-01-15T18:32Z,UTR-LOAN-000448-884,LMS_BOOKING,CORR-LOAN-000448,EVT-LOAN-000448
LOAN-000450,541349,SUCCESS,2024-01-15T16:06Z,UTR-LOAN-000450-649,LMS_BOOKING,CORR-LOAN-000450,EVT-LOAN-000450
LOAN-000453,875607,SUCCESS,2024-01-15T12:46Z,UTR-LOAN-000453-292,LMS_BOOKING,CORR-LOAN-000453,EVT-LOAN-000453
LOAN-000486,158623,SUCCESS,2024-01-15T16:42Z,UTR-LOAN-000486-421,LMS_BOOKING,CORR-LOAN-000486,EVT-LOAN-000486
LOAN-000492,407693,SUCCESS,2024-01-15T10:56Z,UTR-LOAN-000492-8,LMS_BOOKING,CORR-LOAN-000492,EVT-LOAN-000492
LOAN-000495,702899,SUCCESS,2024-01-15T15:27Z,UTR-LOAN-000495-327,LMS_BOOKING,CORR-LOAN-000495,EVT-LOAN-000495
