#HDR|B-PARTNER_GAMMA-LMS-20240115|PARTNER_GAMMA|2024-01-15|51|28350878
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000134|293445|2024-01-15T14:27Z|SUCCESS|UTR-LOAN-000134-320|LMS_BOOKING|CORR-LOAN-000134|EVT-LOAN-000134
LOAN-000141|937488|2024-01-15T14:33Z|SUCCESS|UTR-LOAN-000141-454|LMS_BOOKING|CORR-LOAN-000141|EVT-LOAN-000141
LOAN-000142|934989|2024-01-15T16:51Z|SUCCESS|UTR-LOAN-000142-316|LMS_BOOKING|CORR-LOAN-000142|EVT-LOAN-000142
LOAN-000155|711510|2024-01-15T11:24Z|SUCCESS|UTR-LOAN-000155-343|LMS_BOOKING|CORR-LOAN-000155|EVT-LOAN-000155
LOAN-000164|148274|2024-01-15T13:09Z|SUCCESS|UTR-LOAN-000164-648|LMS_BOOKING|CORR-LOAN-000164|EVT-LOAN-000164
LOAN-000173|106416|2024-01-15T18:08Z|SUCCESS|UTR-LOAN-000173-861|LMS_BOOKING|CORR-LOAN-000173|EVT-LOAN-000173
LOAN-000191|470168|2024-01-15T16:13Z|SUCCESS|UTR-LOAN-000191-778|LMS_BOOKING|CORR-LOAN-000191|EVT-LOAN-000191
LOAN-000192|336126|2024-01-15T17:46Z|SUCCESS|UTR-LOAN-000192-992|LMS_BOOKING|CORR-LOAN-000192|EVT-LOAN-000192
LOAN-000196|767218|2024-01-15T13:14Z|SUCCESS|UTR-LOAN-000196-905|LMS_BOOKING|CORR-LOAN-000196|EVT-LOAN-000196
LOAN-000205|629938|2024-01-15T14:20Z|SUCCESS|UTR-LOAN-000205-382|LMS_BOOKING|CORR-LOAN-000205|EVT-LOAN-000205
LOAN-000217|788152|2024-01-15T12:00Z|SUCCESS|UTR-LOAN-000217-89|LMS_BOOKING|CORR-LOAN-000217|EVT-LOAN-000217
LOAN-000223|561012|2024-01-15T11:49Z|SUCCESS|UTR-LOAN-000223-632|LMS_BOOKING|CORR-LOAN-000223|EVT-LOAN-000223
LOAN-000231|864257|2024-01-15T12:46Z|SUCCESS|UTR-LOAN-000231-286|LMS_BOOKING|CORR-LOAN-000231|EVT-LOAN-000231
LOAN-000260|641593|2024-01-15T17:18Z|SUCCESS|UTR-LOAN-000260-51|LMS_BOOKING|CORR-LOAN-000260|EVT-LOAN-000260
LOAN-000262|615035|2024-01-15T10:50Z|SUCCESS|UTR-LOAN-000262-418|LMS_BOOKING|CORR-LOAN-000262|EVT-LOAN-000262
LOAN-000264|873970|2024-01-15T13:55Z|SUCCESS|UTR-LOAN-000264-201|LMS_BOOKING|CORR-LOAN-000264|EVT-LOAN-000264
LOAN-000265|100916|2024-01-15T13:08Z|SUCCESS|UTR-LOAN-000265-165|LMS_BOOKING|CORR-LOAN-000265|EVT-LOAN-000265
LOAN-000271|846856|2024-01-15T16:48Z|SUCCESS|UTR-LOAN-000271-245|LMS_BOOKING|CORR-LOAN-000271|EVT-LOAN-000271
LOAN-000305|471434|2024-01-15T11:26Z|SUCCESS|UTR-LOAN-000305-322|LMS_BOOKING|CORR-LOAN-000305|EVT-LOAN-000305
LOAN-000310|931523|2024-01-15T12:12Z|SUCCESS|UTR-LOAN-000310-13|LMS_BOOKING|CORR-LOAN-000310|EVT-LOAN-000310
LOAN-000317|263297|2024-01-15T16:39Z|SUCCESS|UTR-LOAN-000317-23|LMS_BOOKING|CORR-LOAN-000317|EVT-LOAN-000317
LOAN-000321|648595|2024-01-15T14:32Z|SUCCESS|UTR-LOAN-000321-783|LMS_BOOKING|CORR-LOAN-000321|EVT-LOAN-000321
LOAN-000323|179883|2024-01-15T15:28Z|SUCCESS|UTR-LOAN-000323-974|LMS_BOOKING|CORR-LOAN-000323|EVT-LOAN-000323
LOAN-000328|772225|2024-01-15T15:05Z|SUCCESS|UTR-LOAN-000328-162|LMS_BOOKING|CORR-LOAN-000328|EVT-LOAN-000328
LOAN-000335|905162|2024-01-15T10:17Z|SUCCESS|UTR-LOAN-000335-221|LMS_BOOKING|CORR-LOAN-000335|EVT-LOAN-000335
LOAN-000354|398238|2024-01-15T12:54Z|SUCCESS|UTR-LOAN-000354-892|LMS_BOOKING|CORR-LOAN-000354|EVT-LOAN-000354
LOAN-000355|386134|2024-01-15T17:34Z|SUCCESS|UTR-LOAN-000355-939|LMS_BOOKING|CORR-LOAN-000355|EVT-LOAN-000355
LOAN-000356|637843|2024-01-15T11:23Z|SUCCESS|UTR-LOAN-000356-105|LMS_BOOKING|CORR-LOAN-000356|EVT-LOAN-000356
LOAN-000361|938889|2024-01-15T12:44Z|SUCCESS|UTR-LOAN-000361-930|LMS_BOOKING|CORR-LOAN-000361|EVT-LOAN-000361
LOAN-000362|260026|2024-01-15T13:05Z|SUCCESS|UTR-LOAN-000362-313|LMS_BOOKING|CORR-LOAN-000362|EVT-LOAN-000362
LOAN-000364|715405|2024-01-15T15:03Z|SUCCESS|UTR-LOAN-000364-243|LMS_BOOKING|CORR-LOAN-000364|EVT-LOAN-000364
LOAN-000376|501146|2024-01-15T16:14Z|SUCCESS|UTR-LOAN-000376-144|LMS_BOOKING|CORR-LOAN-000376|EVT-LOAN-000376
LOAN-000381|978009|2024-01-15T11:52Z|SUCCESS|UTR-LOAN-000381-229|LMS_BOOKING|CORR-LOAN-000381|EVT-LOAN-000381
LOAN-000392|321369|2024-01-15T12:14Z|SUCCESS|UTR-LOAN-000392-194|LMS_BOOKING|CORR-LOAN-000392|EVT-LOAN-000392
LOAN-000470|464939|2024-01-15T15:48Z|SUCCESS|UTR-LOAN-000470-462|LMS_BOOKING|CORR-LOAN-000470|EVT-LOAN-000470
LOAN-000471|277791|2024-01-15T11:44Z|SUCCESS|UTR-LOAN-000471-375|LMS_BOOKING|CORR-LOAN-000471|EVT-LOAN-000471
LOAN-000477|626700|2024-01-15T16:27Z|SUCCESS|UTR-LOAN-000477-394|LMS_BOOKING|CORR-LOAN-000477|EVT-LOAN-000477
LOAN-000480|805098|2024-01-15T10:09Z|SUCCESS|UTR-LOAN-000480-881|LMS_BOOKING|CORR-LOAN-000480|EVT-LOAN-000480
LOAN-000481|984583|2024-01-15T11:33Z|SUCCESS|UTR-LOAN-000481-542|LMS_BOOKING|CORR-LOAN-000481|EVT-LOAN-000481
LOAN-000498|304655|2024-01-15T14:30Z|SUCCESS|UTR-LOAN-000498-943|LMS_BOOKING|CORR-LOAN-000498|EVT-LOAN-000498
