# batch_id=B-PARTNER_BETA-ORIGINATOR-20240116,partner_code=PARTNER_BETA,business_date=2024-01-16,declared_count=51,declared_amount_paise=30166394
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000218,557951,SUCCESS,2024-01-16T14:15Z,UTR-LOAN-000218-580,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000218,EVT-LOAN-000218
LOAN-000224,248624,SUCCESS,2024-01-16T11:18Z,UTR-LOAN-000224-220,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000224,EVT-LOAN-000224
LOAN-000236,490894,SUCCESS,2024-01-16T14:21Z,UTR-LOAN-000236-765,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000236,EVT-LOAN-000236
LOAN-000245,714505,SUCCESS,2024-01-16T13:52Z,UTR-LOAN-000245-915,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000245,EVT-LOAN-000245
LOAN-000246,709870,SUCCESS,2024-01-16T12:02Z,UTR-LOAN-000246-542,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000246,EVT-LOAN-000246
LOAN-000257,362658,SUCCESS,2024-01-16T15:36Z,UTR-LOAN-000257-266,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000257,EVT-LOAN-000257
LOAN-000268,652339,SUCCESS,2024-01-16T10:35Z,UTR-LOAN-000268-458,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000268,EVT-LOAN-000268
LOAN-000279,911486,SUCCESS,2024-01-16T13:52Z,UTR-LOAN-000279-257,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000279,EVT-LOAN-000279
LOAN-000326,881106,SUCCESS,2024-01-16T10:15Z,UTR-LOAN-000326-243,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000326,EVT-LOAN-000326
LOAN-000332,799491,SUCCESS,2024-01-16T14:01Z,UTR-LOAN-000332-128,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000332,EVT-LOAN-000332
LOAN-000337,976748,SUCCESS,2024-01-16T15:42Z,UTR-LOAN-000337-690,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000337,EVT-LOAN-000337
LOAN-000338,721086,SUCCESS,2024-01-16T13:25Z,UTR-LOAN-000338-817,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000338,EVT-LOAN-000338
LOAN-000342,578017,SUCCESS,2024-01-16T14:11Z,UTR-LOAN-000342-208,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000342,EVT-LOAN-000342
LOAN-000344,163710,SUCCESS,2024-01-16T10:17Z,UTR-LOAN-000344-648,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000344,EVT-LOAN-000344
LOAN-000358,798481,SUCCESS,2024-01-16T16:36Z,UTR-LOAN-000358-11,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000358,EVT-LOAN-000358
LOAN-000363,368127,SUCCESS,2024-01-16T12:24Z,UTR-LOAN-000363-105,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000363,EVT-LOAN-000363
LOAN-000366,197468,SUCCESS,2024-01-16T16:30Z,UTR-LOAN-000366-732,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000366,EVT-LOAN-000366
LOAN-000406,434498,SUCCESS,2024-01-16T16:28Z,UTR-LOAN-000406-795,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000406,EVT-LOAN-000406
LOAN-000409,417106,SUCCESS,2024-01-16T09:29Z,UTR-LOAN-000409-733,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000409,EVT-LOAN-000409
LOAN-000419,305203,SUCCESS,2024-01-16T09:49Z,UTR-LOAN-000419-147,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000419,EVT-LOAN-000419
LOAN-000421,914198,SUCCESS,2024-01-16T13:52Z,UTR-LOAN-000421-873,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000421,EVT-LOAN-000421
LOAN-000428,753865,SUCCESS,2024-01-16T09:43Z,UTR-LOAN-000428-589,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000428,EVT-LOAN-000428
LOAN-000433,792351,SUCCESS,2024-01-16T16:41Z,UTR-LOAN-000433-343,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000433,EVT-LOAN-000433
LOAN-000442,579087,SUCCESS,2024-01-16T10:04Z,UTR-LOAN-000442-632,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000442,EVT-LOAN-000442
LOAN-000455,456778,SUCCESS,2024-01-16T13:43Z,UTR-LOAN-000455-132,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000455,EVT-LOAN-000455
LOAN-000457,896272,SUCCESS,2024-01-16T10:47Z,UTR-LOAN-000457-458,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000457,EVT-LOAN-000457
LOAN-000460,987034,SUCCESS,2024-01-16T14:37Z,UTR-LOAN-000460-430,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000460,EVT-LOAN-000460
LOAN-000482,139243,SUCCESS,2024-01-16T10:42Z,UTR-LOAN-000482-673,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000482,EVT-LOAN-000482
