# batch_id=B-PARTNER_BETA-BANK-20240116,partner_code=PARTNER_BETA,business_date=2024-01-16,declared_count=49,declared_amount_paise=29025844
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000279,911486,SUCCESS,2024-01-16T14:30Z,UTR-LOAN-000279-257,SETTLEMENT_DEBIT,CORR-LOAN-000279,EVT-LOAN-000279
LOAN-000326,881106,SUCCESS,2024-01-16T10:28Z,UTR-LOAN-000326-243,SETTLEMENT_DEBIT,CORR-LOAN-000326,EVT-LOAN-000326
LOAN-000332,799491,SUCCESS,2024-01-16T14:50Z,UTR-LOAN-000332-128,SETTLEMENT_DEBIT,CORR-LOAN-000332,EVT-LOAN-000332
LOAN-000337,976748,SUCCESS,2024-01-16T16:24Z,UTR-LOAN-000337-690,SETTLEMENT_DEBIT,CORR-LOAN-000337,EVT-LOAN-000337
LOAN-000338,721086,SUCCESS,2024-01-16T13:57Z,UTR-LOAN-000338-817,SETTLEMENT_DEBIT,CORR-LOAN-000338,EVT-LOAN-000338
LOAN-000342,578017,SUCCESS,2024-01-16T15:05Z,UTR-LOAN-000342-208,SETTLEMENT_DEBIT,CORR-LOAN-000342,EVT-LOAN-000342
LOAN-000344,163710,SUCCESS,2024-01-16T11:04Z,UTR-LOAN-000344-648,SETTLEMENT_DEBIT,CORR-LOAN-000344,EVT-LOAN-000344
LOAN-000358,798481,SUCCESS,2024-01-16T17:33Z,UTR-LOAN-000358-11,SETTLEMENT_DEBIT,CORR-LOAN-000358,EVT-LOAN-000358
LOAN-000363,368127,SUCCESS,2024-01-16T12:37Z,UTR-LOAN-000363-105,SETTLEMENT_DEBIT,CORR-LOAN-000363,EVT-LOAN-000363
LOAN-000366,197468,SUCCESS,2024-01-16T18:30Z,UTR-LOAN-000366-732,SETTLEMENT_DEBIT,CORR-LOAN-000366,EVT-LOAN-000366
LOAN-000406,434498,SUCCESS,2024-01-16T17:13Z,UTR-LOAN-000406-795,SETTLEMENT_DEBIT,CORR-LOAN-000406,EVT-LOAN-000406
LOAN-000409,417106,SUCCESS,2024-01-16T10:15Z,UTR-LOAN-000409-733,SETTLEMENT_DEBIT,CORR-LOAN-000409,EVT-LOAN-000409
LOAN-000419,305203,SUCCESS,2024-01-16T10:40Z,UTR-LOAN-000419-147,SETTLEMENT_DEBIT,CORR-LOAN-000419,EVT-LOAN-000419
LOAN-000421,914198,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000421-873,SETTLEMENT_DEBIT,CORR-LOAN-000421,EVT-LOAN-000421
LOAN-000428,753865,SUCCESS,2024-01-16T10:40Z,UTR-LOAN-000428-589,SETTLEMENT_DEBIT,CORR-LOAN-000428,EVT-LOAN-000428
LOAN-000433,792351,SUCCESS,2024-01-16T16:43Z,UTR-LOAN-000433-343,SETTLEMENT_DEBIT,CORR-LOAN-000433,EVT-LOAN-000433
LOAN-000442,579087,SUCCESS,2024-01-16T10:06Z,UTR-LOAN-000442-632,SETTLEMENT_DEBIT,CORR-LOAN-000442,EVT-LOAN-000442
LOAN-000455,456778,SUCCESS,2024-01-16T14:28Z,UTR-LOAN-000455-132,SETTLEMENT_DEBIT,CORR-LOAN-000455,EVT-LOAN-000455
LOAN-000457,896272,SUCCESS,2024-01-16T11:28Z,UTR-LOAN-000457-458,SETTLEMENT_DEBIT,CORR-LOAN-000457,EVT-LOAN-000457
LOAN-000460,987034,SUCCESS,2024-01-16T15:11Z,UTR-LOAN-000460-430,SETTLEMENT_DEBIT,CORR-LOAN-000460,EVT-LOAN-000460
LOAN-000482,139243,SUCCESS,2024-01-16T10:47Z,UTR-LOAN-000482-673,SETTLEMENT_DEBIT,CORR-LOAN-000482,EVT-LOAN-000482
