# batch_id=B-PARTNER_BETA-BANK-20240117,partner_code=PARTNER_BETA,business_date=2024-01-17,declared_count=50,declared_amount_paise=28756250
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000252,742288,SUCCESS,2024-01-17T17:01Z,UTR-LOAN-000252-884,SETTLEMENT_DEBIT,CORR-LOAN-000252,EVT-LOAN-000252
LOAN-000298,417310,SUCCESS,2024-01-17T11:57Z,UTR-LOAN-000298-702,SETTLEMENT_DEBIT,CORR-LOAN-000298,EVT-LOAN-000298
LOAN-000303,347592,SUCCESS,2024-01-17T13:54Z,UTR-LOAN-000303-28,SETTLEMENT_DEBIT,CORR-LOAN-000303,EVT-LOAN-000303
LOAN-000308,246596,SUCCESS,2024-01-17T13:47Z,UTR-LOAN-000308-205,SETTLEMENT_DEBIT,CORR-LOAN-000308,EVT-LOAN-000308
LOAN-000312,392133,SUCCESS,2024-01-17T10:42Z,UTR-LOAN-000312-794,SETTLEMENT_DEBIT,CORR-LOAN-000312,EVT-LOAN-000312
LOAN-000318,200031,SUCCESS,2024-01-17T14:30Z,UTR-LOAN-000318-672,SETTLEMENT_DEBIT,CORR-LOAN-000318,EVT-LOAN-000318
LOAN-000340,381229,SUCCESS,2024-01-17T12:53Z,UTR-LOAN-000340-868,SETTLEMENT_DEBIT,CORR-LOAN-000340,EVT-LOAN-000340
LOAN-000341,332531,SUCCESS,2024-01-17T14:00Z,UTR-LOAN-000341-412,SETTLEMENT_DEBIT,CORR-LOAN-000341,EVT-LOAN-000341
LOAN-000345,516487,SUCCESS,2024-01-17T13:33Z,UTR-LOAN-000345-889,SETTLEMENT_DEBIT,CORR-LOAN-000345,EVT-LOAN-000345
LOAN-000351,725172,SUCCESS,2024-01-17T10:53Z,UTR-LOAN-000351-379,SETTLEMENT_DEBIT,CORR-LOAN-000351,EVT-LOAN-000351
LOAN-000368,230987,SUCCESS,2024-01-17T12:38Z,UTR-LOAN-000368-967,SETTLEMENT_DEBIT,CORR-LOAN-000368,EVT-LOAN-000368
LOAN-000370,875614,SUCCESS,2024-01-17T16:55Z,UTR-LOAN-000370-974,SETTLEMENT_DEBIT,CORR-LOAN-000370,EVT-LOAN-000370
LOAN-000389,810166,SUCCESS,2024-01-17T14:06Z,UTR-LOAN-000389-376,SETTLEMENT_DEBIT,CORR-LOAN-000389,EVT-LOAN-000389
LOAN-000414,522239,SUCCESS,2024-01-17T10:57Z,UTR-LOAN-000414-33,SETTLEMENT_DEBIT,CORR-LOAN-000414,EVT-LOAN-000414
LOAN-000415,546848,SUCCESS,2024-01-17T11:39Z,UTR-LOAN-000415-492,SETTLEMENT_DEBIT,CORR-LOAN-000415,EVT-LOAN-000415
LOAN-000422,298676,SUCCESS,2024-01-17T17:24Z,UTR-LOAN-000422-320,SETTLEMENT_DEBIT,CORR-LOAN-000422,EVT-LOAN-000422
LOAN-000424,735095,SUCCESS,2024-01-17T17:21Z,UTR-LOAN-000424-305,SETTLEMENT_DEBIT,CORR-LOAN-000424,EVT-LOAN-000424
LOAN-000434,936738,SUCCESS,2024-01-17T12:09Z,UTR-LOAN-000434-606,SETTLEMENT_DEBIT,CORR-LOAN-000434,EVT-LOAN-000434
LOAN-000435,10000,SUCCESS,2024-01-17T16:33Z,UTR-LOAN-000435-957,REVERSAL,CORR-REV-LOAN-000435,EVT-REV-LOAN-000435
LOAN-000440,273591,FAILED,2024-01-17T15:33Z,UTR-LOAN-000440-910,SETTLEMENT_DEBIT,CORR-LOAN-000440,EVT-LOAN-000440
LOAN-000456,627352,SUCCESS,2024-01-17T16:33Z,UTR-LOAN-000456-866,SETTLEMENT_DEBIT,CORR-LOAN-000456,EVT-LOAN-000456
LOAN-000463,987143,SUCCESS,2024-01-17T13:56Z,UTR-LOAN-000463-556,SETTLEMENT_DEBIT,CORR-LOAN-000463,EVT-LOAN-000463
LOAN-000468,910407,SUCCESS,2024-01-17T16:54Z,UTR-LOAN-000468-747,SETTLEMENT_DEBIT,CORR-LOAN-000468,EVT-LOAN-000468
LOAN-000484,143600,SUCCESS,2024-01-17T10:43Z,UTR-LOAN-000484-988,SETTLEMENT_DEBIT,CORR-LOAN-000484,EVT-LOAN-000484
