# batch_id=B-PARTNER_BETA-LMS-20240116,partner_code=PARTNER_BETA,business_date=2024-01-16,declared_count=214,declared_amount_paise=119800193
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000183,499256,SUCCESS,2024-01-16T18:28Z,UTR-LOAN-000183-318,LMS_BOOKING,CORR-LOAN-000183,EVT-LOAN-000183
LOAN-000204,732747,SUCCESS,2024-01-16T16:09Z,UTR-LOAN-000204-731,LMS_BOOKING,CORR-LOAN-000204,EVT-LOAN-000204
LOAN-000216,454276,SUCCESS,2024-01-16T11:30Z,UTR-LOAN-000216-292,LMS_BOOKING,CORR-LOAN-000216,EVT-LOAN-000216
LOAN-000218,557951,SUCCESS,2024-01-16T16:00Z,UTR-LOAN-000218-580,LMS_BOOKING,CORR-LOAN-000218,EVT-LOAN-000218
LOAN-000224,248624,SUCCESS,2024-01-16T11:35Z,UTR-LOAN-000224-220,LMS_BOOKING,CORR-LOAN-000224,EVT-LOAN-000224
LOAN-000236,490894,SUCCESS,2024-01-16T15:34Z,UTR-LOAN-000236-765,LMS_BOOKING,CORR-LOAN-000236,EVT-LOAN-000236
LOAN-000245,714505,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000245-915,LMS_BOOKING,CORR-LOAN-000245,EVT-LOAN-000245
LOAN-000246,709870,SUCCESS,2024-01-16T13:29Z,UTR-LOAN-000246-542,LMS_BOOKING,CORR-LOAN-000246,EVT-LOAN-000246
LOAN-000257,362658,SUCCESS,2024-01-16T16:45Z,UTR-LOAN-000257-266,LMS_BOOKING,CORR-LOAN-000257,EVT-LOAN-000257
LOAN-000268,652339,SUCCESS,2024-01-16T10:59Z,UTR-LOAN-000268-458,LMS_BOOKING,CORR-LOAN-000268,EVT-LOAN-000268
LOAN-000279,911486,SUCCESS,2024-01-16T15:13Z,UTR-LOAN-000279-257,LMS_BOOKING,CORR-LOAN-000279,EVT-LOAN-000279
LOAN-000326,881106,SUCCESS,2024-01-16T12:04Z,UTR-LOAN-000326-243,LMS_BOOKING,CORR-LOAN-000326,EVT-LOAN-000326
LOAN-000332,799491,SUCCESS,2024-01-16T14:30Z,UTR-LOAN-000332-128,LMS_BOOKING,CORR-LOAN-000332,EVT-LOAN-000332
LOAN-000337,976748,SUCCESS,2024-01-16T17:39Z,UTR-LOAN-000337-690,LMS_BOOKING,CORR-LOAN-000337,EVT-LOAN-000337
LOAN-000338,721086,SUCCESS,2024-01-16T14:44Z,UTR-LOAN-000338-817,LMS_BOOKING,CORR-LOAN-000338,EVT-LOAN-000338
LOAN-000342,578017,SUCCESS,2024-01-16T15:22Z,UTR-LOAN-000342-208,LMS_BOOKING,CORR-LOAN-000342,EVT-LOAN-000342
LOAN-000344,163710,SUCCESS,2024-01-16T11:25Z,UTR-LOAN-000344-648,LMS_BOOKING,CORR-LOAN-000344,EVT-LOAN-000344
LOAN-000358,798481,SUCCESS,2024-01-16T17:00Z,UTR-LOAN-000358-11,LMS_BOOKING,CORR-LOAN-000358,EVT-LOAN-000358
LOAN-000363,368127,SUCCESS,2024-01-16T13:44Z,UTR-LOAN-000363-105,LMS_BOOKING,CORR-LOAN-000363,EVT-LOAN-000363
LOAN-000366,197468,SUCCESS,2024-01-16T17:38Z,UTR-LOAN-000366-732,LMS_BOOKING,CORR-LOAN-000366,EVT-LOAN-000366
LOAN-000406,434498,SUCCESS,2024-01-16T17:24Z,UTR-LOAN-000406-795,LMS_BOOKING,CORR-LOAN-000406,EVT-LOAN-000406
LOAN-000419,305203,SUCCESS,2024-01-16T11:32Z,UTR-LOAN-000419-147,LMS_BOOKING,CORR-LOAN-000419,EVT-LOAN-000419
LOAN-000421,914198,SUCCESS,2024-01-16T15:21Z,UTR-LOAN-000421-873,LMS_BOOKING,CORR-LOAN-000421,EVT-LOAN-000421
LOAN-000428,753865,SUCCESS,2024-01-16T10:25Z,UTR-LOAN-000428-589,LMS_BOOKING,CORR-LOAN-000428,EVT-LOAN-000428
LOAN-000433,792351,SUCCESS,2024-01-16T17:27Z,UTR-LOAN-000433-343,LMS_BOOKING,CORR-LOAN-000433,EVT-LOAN-000433
LOAN-000442,579087,SUCCESS,2024-01-16T11:59Z,UTR-LOAN-000442-632,LMS_BOOKING,CORR-LOAN-000442,EVT-LOAN-000442
LOAN-000455,456778,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000455-132,LMS_BOOKING,CORR-LOAN-000455,EVT-LOAN-000455
LOAN-000457,896272,SUCCESS,2024-01-16T12:37Z,UTR-LOAN-000457-458,LMS_BOOKING,CORR-LOAN-000457,EVT-LOAN-000457
LOAN-000460,987034,SUCCESS,2024-01-16T15:31Z,UTR-LOAN-000460-430,LMS_BOOKING,CORR-LOAN-000460,EVT-LOAN-000460
LOAN-000482,139243,SUCCESS,2024-01-16T11:58Z,UTR-LOAN-000482-673,LMS_BOOKING,CORR-LOAN-000482,EVT-LOAN-000482
LOAN-000509,886593,SUCCESS,2024-01-16T14:23Z,UTR-LOAN-000509-426,LMS_BOOKING,CORR-LOAN-000509,EVT-LOAN-000509
LOAN-000518,276743,SUCCESS,2024-01-16T14:49Z,UTR-LOAN-000518-814,LMS_BOOKING,CORR-LOAN-000518,EVT-LOAN-000518
LOAN-000524,928770,SUCCESS,2024-01-16T11:17Z,UTR-LOAN-000524-869,LMS_BOOKING,CORR-LOAN-000524,EVT-LOAN-000524
LOAN-000525,294516,SUCCESS,2024-01-16T15:43Z,UTR-LOAN-000525-720,LMS_BOOKING,CORR-LOAN-000525,EVT-LOAN-000525
LOAN-000528,162833,SUCCESS,2024-01-16T17:09Z,UTR-LOAN-000528-285,LMS_BOOKING,CORR-LOAN-000528,EVT-LOAN-000528
LOAN-000543,108273,SUCCESS,2024-01-16T09:54Z,UTR-LOAN-000543-560,LMS_BOOKING,CORR-LOAN-000543,EVT-LOAN-000543
LOAN-000546,672093,SUCCESS,2024-01-16T17:13Z,UTR-LOAN-000546-624,LMS_BOOKING,CORR-LOAN-000546,EVT-LOAN-000546
LOAN-000547,519972,SUCCESS,2024-01-16T14:38Z,UTR-LOAN-000547-251,LMS_BOOKING,CORR-LOAN-000547,EVT-LOAN-000547
LOAN-000552,605734,SUCCESS,2024-01-16T13:23Z,UTR-LOAN-000552-265,LMS_BOOKING,CORR-LOAN-000552,EVT-LOAN-000552
LOAN-000571,114573,SUCCESS,2024-01-16T14:52Z,UTR-LOAN-000571-262,LMS_BOOKING,CORR-LOAN-000571,EVT-LOAN-000571
LOAN-000595,618723,SUCCESS,2024-01-16T18:16Z,UTR-LOAN-000595-641,LMS_BOOKING,CORR-LOAN-000595,EVT-LOAN-000595
LOAN-000596,855937,SUCCESS,2024-01-16T16:42Z,UTR-LOAN-000596-946,LMS_BOOKING,CORR-LOAN-000596,EVT-LOAN-000596
LOAN-000601,771045,SUCCESS,2024-01-16T15:08Z,UTR-LOAN-000601-616,LMS_BOOKING,CORR-LOAN-000601,EVT-LOAN-000601
LOAN-000633,264265,SUCCESS,2024-01-16T12:58Z,UTR-LOAN-000633-97,LMS_BOOKING,CORR-LOAN-000633,EVT-LOAN-000633
LOAN-000644,951434,SUCCESS,2024-01-16T11:45Z,UTR-LOAN-000644-309,LMS_BOOKING,CORR-LOAN-000644,EVT-LOAN-000644
LOAN-000648,397094,SUCCESS,2024-01-16T15:39Z,UTR-LOAN-000648-419,LMS_BOOKING,CORR-LOAN-000648,EVT-LOAN-000648
LOAN-000653,944096,SUCCESS,2024-01-16T12:22Z,UTR-LOAN-000653-720,LMS_BOOKING,CORR-LOAN-000653,EVT-LOAN-000653
LOAN-000657,970192,SUCCESS,2024-01-16T14:28Z,UTR-LOAN-000657-660,LMS_BOOKING,CORR-LOAN-000657,EVT-LOAN-000657
LOAN-000671,920033,SUCCESS,2024-01-16T10:10Z,UTR-LOAN-000671-651,LMS_BOOKING,CORR-LOAN-000671,EVT-LOAN-000671
LOAN-000679,434901,SUCCESS,2024-01-16T11:53Z,UTR-LOAN-000679-812,LMS_BOOKING,CORR-LOAN-000679,EVT-LOAN-000679
LOAN-000682,259387,SUCCESS,2024-01-16T15:57Z,UTR-LOAN-000682-331,LMS_BOOKING,CORR-LOAN-000682,EVT-LOAN-000682
LOAN-000690,954981,SUCCESS,2024-01-16T15:04Z,UTR-LOAN-000690-360,LMS_BOOKING,CORR-LOAN-000690,EVT-LOAN-000690
LOAN-000701,227497,SUCCESS,2024-01-16T17:41Z,UTR-LOAN-000701-893,LMS_BOOKING,CORR-LOAN-000701,EVT-LOAN-000701
LOAN-000706,645935,SUCCESS,2024-01-16T13:25Z,UTR-LOAN-000706-179,LMS_BOOKING,CORR-LOAN-000706,EVT-LOAN-000706
LOAN-000717,703746,SUCCESS,2024-01-16T12:09Z,UTR-LOAN-000717-161,LMS_BOOKING,CORR-LOAN-000717,EVT-LOAN-000717
LOAN-000724,370394,SUCCESS,2024-01-16T12:46Z,UTR-LOAN-000724-818,LMS_BOOKING,CORR-LOAN-000724,EVT-LOAN-000724
LOAN-000730,611307,SUCCESS,2024-01-16T10:19Z,UTR-LOAN-000730-911,LMS_BOOKING,CORR-LOAN-000730,EVT-LOAN-000730
LOAN-000743,828426,SUCCESS,2024-01-16T17:12Z,UTR-LOAN-000743-83,LMS_BOOKING,CORR-LOAN-000743,EVT-LOAN-000743
LOAN-000746,955591,SUCCESS,2024-01-16T10:00Z,UTR-LOAN-000746-206,LMS_BOOKING,CORR-LOAN-000746,EVT-LOAN-000746
LOAN-000750,657325,SUCCESS,2024-01-16T10:59Z,UTR-LOAN-000750-383,LMS_BOOKING,CORR-LOAN-000750,EVT-LOAN-000750
LOAN-000755,744357,SUCCESS,2024-01-16T17:46Z,UTR-LOAN-000755-351,LMS_BOOKING,CORR-LOAN-000755,EVT-LOAN-000755
LOAN-000757,308385,SUCCESS,2024-01-16T11:11Z,UTR-LOAN-000757-886,LMS_BOOKING,CORR-LOAN-000757,EVT-LOAN-000757
LOAN-000772,209904,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000772-65,LMS_BOOKING,CORR-LOAN-000772,EVT-LOAN-000772
LOAN-000773,622964,SUCCESS,2024-01-16T16:21Z,UTR-LOAN-000773-996,LMS_BOOKING,CORR-LOAN-000773,EVT-LOAN-000773
LOAN-000789,331704,SUCCESS,2024-01-16T13:27Z,UTR-LOAN-000789-17,LMS_BOOKING,CORR-LOAN-000789,EVT-LOAN-000789
LOAN-000790,420689,SUCCESS,2024-01-16T15:06Z,UTR-LOAN-000790-12,LMS_BOOKING,CORR-LOAN-000790,EVT-LOAN-000790
LOAN-000803,166439,SUCCESS,2024-01-16T10:51Z,UTR-LOAN-000803-915,LMS_BOOKING,CORR-LOAN-000803,EVT-LOAN-000803
LOAN-000823,782312,SUCCESS,2024-01-16T17:14Z,UTR-LOAN-000823-275,LMS_BOOKING,CORR-LOAN-000823,EVT-LOAN-000823
LOAN-000828,333133,SUCCESS,2024-01-16T12:30Z,UTR-LOAN-000828-543,LMS_BOOKING,CORR-LOAN-000828,EVT-LOAN-000828
LOAN-000837,454757,SUCCESS,2024-01-16T11:13Z,UTR-LOAN-000837-768,LMS_BOOKING,CORR-LOAN-000837,EVT-LOAN-000837
LOAN-000846,353502,SUCCESS,2024-01-16T11:16Z,UTR-LOAN-000846-389,LMS_BOOKING,CORR-LOAN-000846,EVT-LOAN-000846
LOAN-000866,829586,SUCCESS,2024-01-16T13:30Z,UTR-LOAN-000866-744,LMS_BOOKING,CORR-LOAN-000866,EVT-LOAN-000866
LOAN-000870,253481,SUCCESS,2024-01-16T15:04Z,UTR-LOAN-000870-738,LMS_BOOKING,CORR-LOAN-000870,EVT-LOAN-000870
LOAN-000886,595657,SUCCESS,2024-01-16T14:43Z,UTR-LOAN-000886-324,LMS_BOOKING,CORR-LOAN-000886,EVT-LOAN-000886
LOAN-000891,509172,SUCCESS,2024-01-16T11:37Z,UTR-LOAN-000891-353,LMS_BOOKING,CORR-LOAN-000891,EVT-LOAN-000891
LOAN-000892,150210,SUCCESS,2024-01-16T13:21Z,UTR-LOAN-000892-611,LMS_BOOKING,CORR-LOAN-000892,EVT-LOAN-000892
LOAN-000903,518050,SUCCESS,2024-01-16T16:13Z,UTR-LOAN-000903-894,LMS_BOOKING,CORR-LOAN-000903,EVT-LOAN-000903
LOAN-000908,602617,SUCCESS,2024-01-16T13:16Z,UTR-LOAN-000908-477,LMS_BOOKING,CORR-LOAN-000908,EVT-LOAN-000908
LOAN-000913,485738,SUCCESS,2024-01-16T13:15Z,UTR-LOAN-000913-367,LMS_BOOKING,CORR-LOAN-000913,EVT-LOAN-000913
LOAN-000916,294861,SUCCESS,2024-01-16T13:44Z,UTR-LOAN-000916-589,LMS_BOOKING,CORR-LOAN-000916,EVT-LOAN-000916
LOAN-000919,424358,SUCCESS,2024-01-16T13:06Z,UTR-LOAN-000919-711,LMS_BOOKING,CORR-LOAN-000919,EVT-LOAN-000919
LOAN-000922,666872,SUCCESS,2024-01-16T14:59Z,UTR-LOAN-000922-756,LMS_BOOKING,CORR-LOAN-000922,EVT-LOAN-000922
LOAN-000927,372322,SUCCESS,2024-01-16T16:55Z,UTR-LOAN-000927-33,LMS_BOOKING,CORR-LOAN-000927,EVT-LOAN-000927
LOAN-000940,771464,SUCCESS,2024-01-16T17:01Z,UTR-LOAN-000940-83,LMS_BOOKING,CORR-LOAN-000940,EVT-LOAN-000940
LOAN-000990,316986,SUCCESS,2024-01-16T14:26Z,UTR-LOAN-000990-857,LMS_BOOKING,CORR-LOAN-000990,EVT-LOAN-000990
LOAN-000995,213885,SUCCESS,2024-01-16T10:26Z,UTR-LOAN-000995-212,LMS_BOOKING,CORR-LOAN-000995,EVT-LOAN-000995
LOAN-001001,639512,SUCCESS,2024-01-16T11:59Z,UTR-LOAN-001001-861,LMS_BOOKING,CORR-LOAN-001001,EVT-LOAN-001001
LOAN-001017,196894,SUCCESS,2024-01-16T10:54Z,UTR-LOAN-001017-672,LMS_BOOKING,CORR-LOAN-001017,EVT-LOAN-001017
LOAN-001033,261621,SUCCESS,2024-01-16T10:15Z,UTR-LOAN-001033-387,LMS_BOOKING,CORR-LOAN-001033,EVT-LOAN-001033
LOAN-001059,902282,SUCCESS,2024-01-16T17:32Z,UTR-LOAN-001059-100,LMS_BOOKING,CORR-LOAN-001059,EVT-LOAN-001059
LOAN-001063,562829,SUCCESS,2024-01-16T14:39Z,UTR-LOAN-001063-804,LMS_BOOKING,CORR-LOAN-001063,EVT-LOAN-001063
LOAN-001073,685415,SUCCESS,2024-01-16T16:42Z,UTR-LOAN-001073-940,LMS_BOOKING,CORR-LOAN-001073,EVT-LOAN-001073
LOAN-001078,499441,SUCCESS,2024-01-16T15:55Z,UTR-LOAN-001078-705,LMS_BOOKING,CORR-LOAN-001078,EVT-LOAN-001078
LOAN-001085,381105,SUCCESS,2024-01-16T12:14Z,UTR-LOAN-001085-699,LMS_BOOKING,CORR-LOAN-001085,EVT-LOAN-001085
LOAN-001086,939256,SUCCESS,2024-01-16T17:18Z,UTR-LOAN-001086-768,LMS_BOOKING,CORR-LOAN-001086,EVT-LOAN-001086
LOAN-001091,334003,SUCCESS,2024-01-16T16:10Z,UTR-LOAN-001091-655,LMS_BOOKING,CORR-LOAN-001091,EVT-LOAN-001091
LOAN-001125,959621,SUCCESS,2024-01-16T13:36Z,UTR-LOAN-001125-506,LMS_BOOKING,CORR-LOAN-001125,EVT-LOAN-001125
LOAN-001126,874822,SUCCESS,2024-01-16T16:07Z,UTR-LOAN-001126-774,LMS_BOOKING,CORR-LOAN-001126,EVT-LOAN-001126
LOAN-001149,412649,SUCCESS,2024-01-16T17:12Z,UTR-LOAN-001149-305,LMS_BOOKING,CORR-LOAN-001149,EVT-LOAN-001149
LOAN-001153,497249,SUCCESS,2024-01-16T14:19Z,UTR-LOAN-001153-741,LMS_BOOKING,CORR-LOAN-001153,EVT-LOAN-001153
LOAN-001159,174967,SUCCESS,2024-01-16T17:09Z,UTR-LOAN-001159-145,LMS_BOOKING,CORR-LOAN-001159,EVT-LOAN-001159
LOAN-001172,491616,SUCCESS,2024-01-16T17:37Z,UTR-LOAN-001172-420,LMS_BOOKING,CORR-LOAN-001172,EVT-LOAN-001172
LOAN-001180,306184,SUCCESS,2024-01-16T11:02Z,UTR-LOAN-001180-224,LMS_BOOKING,CORR-LOAN-001180,EVT-LOAN-001180
LOAN-001182,230696,SUCCESS,2024-01-16T14:17Z,UTR-LOAN-001182-113,LMS_BOOKING,CORR-LOAN-001182,EVT-LOAN-001182
LOAN-001184,946068,SUCCESS,2024-01-16T10:55Z,UTR-LOAN-001184-200,LMS_BOOKING,CORR-LOAN-001184,EVT-LOAN-001184
LOAN-001190,174313,SUCCESS,2024-01-16T11:18Z,UTR-LOAN-001190-779,LMS_BOOKING,CORR-LOAN-001190,EVT-LOAN-001190
LOAN-001219,967709,SUCCESS,2024-01-16T11:49Z,UTR-LOAN-001219-807,LMS_BOOKING,CORR-LOAN-001219,EVT-LOAN-001219
LOAN-001225,874866,SUCCESS,2024-01-16T11:05Z,UTR-LOAN-001225-832,LMS_BOOKING,CORR-LOAN-001225,EVT-LOAN-001225
LOAN-001246,961650,SUCCESS,2024-01-16T12:02Z,UTR-LOAN-001246-841,LMS_BOOKING,CORR-LOAN-001246,EVT-LOAN-001246
LOAN-001254,208372,SUCCESS,2024-01-16T17:01Z,UTR-LOAN-001254-784,LMS_BOOKING,CORR-LOAN-001254,EVT-LOAN-001254
LOAN-001259,530167,SUCCESS,2024-01-16T14:48Z,UTR-LOAN-001259-920,LMS_BOOKING,CORR-LOAN-001259,EVT-LOAN-001259
LOAN-001275,713066,SUCCESS,2024-01-16T12:43Z,UTR-LOAN-001275-620,LMS_BOOKING,CORR-LOAN-001275,EVT-LOAN-001275
LOAN-001281,446858,SUCCESS,2024-01-16T17:28Z,UTR-LOAN-001281-119,LMS_BOOKING,CORR-LOAN-001281,EVT-LOAN-001281
LOAN-001282,379186,SUCCESS,2024-01-16T15:42Z,UTR-LOAN-001282-665,LMS_BOOKING,CORR-LOAN-001282,EVT-LOAN-001282
LOAN-001290,938045,SUCCESS,2024-01-16T15:21Z,UTR-LOAN-001290-642,LMS_BOOKING,CORR-LOAN-001290,EVT-LOAN-001290
LOAN-001295,758540,SUCCESS,2024-01-16T16:23Z,UTR-LOAN-001295-942,LMS_BOOKING,CORR-LOAN-001295,EVT-LOAN-001295
LOAN-001297,552977,SUCCESS,2024-01-16T14:07Z,UTR-LOAN-001297-440,LMS_BOOKING,CORR-LOAN-001297,EVT-LOAN-001297
LOAN-001300,840842,SUCCESS,2024-01-16T13:26Z,UTR-LOAN-001300-907,LMS_BOOKING,CORR-LOAN-001300,EVT-LOAN-001300
LOAN-001308,943572,SUCCESS,2024-01-16T13:26Z,UTR-LOAN-001308-121,LMS_BOOKING,CORR-LOAN-001308,EVT-LOAN-001308
LOAN-001329,987025,SUCCESS,2024-01-16T12:20Z,UTR-LOAN-001329-79,LMS_BOOKING,CORR-LOAN-001329,EVT-LOAN-001329
LOAN-001333,357864,SUCCESS,2024-01-16T11:56Z,UTR-LOAN-001333-122,LMS_BOOKING,CORR-LOAN-001333,EVT-LOAN-001333
LOAN-001335,565154,SUCCESS,2024-01-16T10:43Z,UTR-LOAN-001335-368,LMS_BOOKING,CORR-LOAN-001335,EVT-LOAN-001335
LOAN-001337,560428,SUCCESS,2024-01-16T12:38Z,UTR-LOAN-001337-984,LMS_BOOKING,CORR-LOAN-001337,EVT-LOAN-001337
LOAN-001348,752918,SUCCESS,2024-01-16T12:17Z,UTR-LOAN-001348-352,LMS_BOOKING,CORR-LOAN-001348,EVT-LOAN-001348
LOAN-001349,573581,SUCCESS,2024-01-16T14:46Z,UTR-LOAN-001349-810,LMS_BOOKING,CORR-LOAN-001349,EVT-LOAN-001349
LOAN-001351,198371,SUCCESS,2024-01-16T12:36Z,UTR-LOAN-001351-648,LMS_BOOKING,CORR-LOAN-001351,EVT-LOAN-001351
LOAN-001362,468680,SUCCESS,2024-01-16T12:42Z,UTR-LOAN-001362-368,LMS_BOOKING,CORR-LOAN-001362,EVT-LOAN-001362
LOAN-001378,643175,SUCCESS,2024-01-16T16:46Z,UTR-LOAN-001378-19,LMS_BOOKING,CORR-LOAN-001378,EVT-LOAN-001378
LOAN-001399,243561,SUCCESS,2024-01-16T16:45Z,UTR-LOAN-001399-961,LMS_BOOKING,CORR-LOAN-001399,EVT-LOAN-001399
LOAN-001420,651800,SUCCESS,2024-01-16T15:51Z,UTR-LOAN-001420-162,LMS_BOOKING,CORR-LOAN-001420,EVT-LOAN-001420
LOAN-001427,594734,SUCCESS,2024-01-16T17:23Z,UTR-LOAN-001427-968,LMS_BOOKING,CORR-LOAN-001427,EVT-LOAN-001427
LOAN-001431,960320,SUCCESS,2024-01-16T11:52Z,UTR-LOAN-001431-340,LMS_BOOKING,CORR-LOAN-001431,EVT-LOAN-001431
LOAN-001466,995305,SUCCESS,2024-01-16T10:10Z,UTR-LOAN-001466-663,LMS_BOOKING,CORR-LOAN-001466,EVT-LOAN-001466
LOAN-001486,339303,SUCCESS,2024-01-16T15:18Z,UTR-LOAN-001486-697,LMS_BOOKING,CORR-LOAN-001486,EVT-LOAN-001486
LOAN-001503,189400,SUCCESS,2024-01-16T16:56Z,UTR-LOAN-001503-279,LMS_BOOKING,CORR-LOAN-001503,EVT-LOAN-001503
LOAN-001507,679427,SUCCESS,2024-01-16T13:44Z,UTR-LOAN-001507-380,LMS_BOOKING,CORR-LOAN-001507,EVT-LOAN-001507
LOAN-001537,844380,SUCCESS,2024-01-16T10:35Z,UTR-LOAN-001537-434,LMS_BOOKING,CORR-LOAN-001537,EVT-LOAN-001537
LOAN-001540,432498,SUCCESS,2024-01-16T16:23Z,UTR-LOAN-001540-597,LMS_BOOKING,CORR-LOAN-001540,EVT-LOAN-001540
LOAN-001553,284651,SUCCESS,2024-01-16T12:54Z,UTR-LOAN-001553-28,LMS_BOOKING,CORR-LOAN-001553,EVT-LOAN-001553
LOAN-001554,536450,SUCCESS,2024-01-16T10:56Z,UTR-LOAN-001554-837,LMS_BOOKING,CORR-LOAN-001554,EVT-LOAN-001554
LOAN-001559,270798,SUCCESS,2024-01-16T14:36Z,UTR-LOAN-001559-805,LMS_BOOKING,CORR-LOAN-001559,EVT-LOAN-001559
LOAN-001570,469063,SUCCESS,2024-01-16T16:51Z,UTR-LOAN-001570-823,LMS_BOOKING,CORR-LOAN-001570,EVT-LOAN-001570
LOAN-001571,111824,SUCCESS,2024-01-16T16:37Z,UTR-LOAN-001571-796,LMS_BOOKING,CORR-LOAN-001571,EVT-LOAN-001571
LOAN-001574,358019,SUCCESS,2024-01-16T12:31Z,UTR-LOAN-001574-761,LMS_BOOKING,CORR-LOAN-001574,EVT-LOAN-001574
LOAN-001580,560439,SUCCESS,2024-01-16T13:09Z,UTR-LOAN-001580-574,LMS_BOOKING,CORR-LOAN-001580,EVT-LOAN-001580
LOAN-001584,538814,SUCCESS,2024-01-16T15:43Z,UTR-LOAN-001584-958,LMS_BOOKING,CORR-LOAN-001584,EVT-LOAN-001584
LOAN-001585,893947,SUCCESS,2024-01-16T17:59Z,UTR-LOAN-001585-706,LMS_BOOKING,CORR-LOAN-001585,EVT-LOAN-001585
LOAN-001586,904461,SUCCESS,2024-01-16T16:35Z,UTR-LOAN-001586-847,LMS_BOOKING,CORR-LOAN-001586,EVT-LOAN-001586
LOAN-001610,945251,SUCCESS,2024-01-16T13:33Z,UTR-LOAN-001610-936,LMS_BOOKING,CORR-LOAN-001610,EVT-LOAN-001610
LOAN-001627,687123,SUCCESS,2024-01-16T18:25Z,UTR-LOAN-001627-238,LMS_BOOKING,CORR-LOAN-001627,EVT-LOAN-001627
LOAN-001640,283247,SUCCESS,2024-01-16T11:03Z,UTR-LOAN-001640-761,LMS_BOOKING,CORR-LOAN-001640,EVT-LOAN-001640
LOAN-001647,261691,SUCCESS,2024-01-16T11:26Z,UTR-LOAN-001647-311,LMS_BOOKING,CORR-LOAN-001647,EVT-LOAN-001647
LOAN-001650,305481,SUCCESS,2024-01-16T12:21Z,UTR-LOAN-001650-919,LMS_BOOKING,CORR-LOAN-001650,EVT-LOAN-001650
LOAN-001653,461547,SUCCESS,2024-01-16T15:31Z,UTR-LOAN-001653-656,LMS_BOOKING,CORR-LOAN-001653,EVT-LOAN-001653
