# batch_id=B-PARTNER_BETA-BANK-20240115,partner_code=PARTNER_BETA,business_date=2024-01-15,declared_count=198,declared_amount_paise=104221927
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000687,617477,SUCCESS,2024-01-15T16:32Z,UTR-LOAN-000687-521,SETTLEMENT_DEBIT,CORR-LOAN-000687,EVT-LOAN-000687
LOAN-000694,160074,SUCCESS,2024-01-15T16:51Z,UTR-LOAN-000694-799,SETTLEMENT_DEBIT,CORR-LOAN-000694,EVT-LOAN-000694
LOAN-000697,686073,SUCCESS,2024-01-15T15:26Z,UTR-LOAN-000697-921,SETTLEMENT_DEBIT,CORR-LOAN-000697,EVT-LOAN-000697
LOAN-000705,238573,SUCCESS,2024-01-15T10:23Z,UTR-LOAN-000705-987,SETTLEMENT_DEBIT,CORR-LOAN-000705,EVT-LOAN-000705
LOAN-000712,433317,SUCCESS,2024-01-15T14:47Z,UTR-LOAN-000712-483,SETTLEMENT_DEBIT,CORR-LOAN-000712,EVT-LOAN-000712
LOAN-000719,385216,SUCCESS,2024-01-15T16:15Z,UTR-LOAN-000719-626,SETTLEMENT_DEBIT,CORR-LOAN-000719,EVT-LOAN-000719
LOAN-000721,784739,SUCCESS,2024-01-15T15:51Z,UTR-LOAN-000721-467,SETTLEMENT_DEBIT,CORR-LOAN-000721,EVT-LOAN-000721
LOAN-000738,612549,SUCCESS,2024-01-15T13:15Z,UTR-LOAN-000738-803,SETTLEMENT_DEBIT,CORR-LOAN-000738,EVT-LOAN-000738
LOAN-000741,351167,SUCCESS,2024-01-15T09:23Z,UTR-LOAN-000741-542,SETTLEMENT_DEBIT,CORR-LOAN-000741,EVT-LOAN-000741
LOAN-000752,432877,SUCCESS,2024-01-15T11:47Z,UTR-LOAN-000752-902,SETTLEMENT_DEBIT,CORR-LOAN-000752,EVT-LOAN-000752
LOAN-000761,121392,SUCCESS,2024-01-15T09:13Z,UTR-LOAN-000761-97,SETTLEMENT_DEBIT,CORR-LOAN-000761,EVT-LOAN-000761
LOAN-000774,948852,SUCCESS,2024-01-15T17:12Z,UTR-LOAN-000774-778,SETTLEMENT_DEBIT,CORR-LOAN-000774,EVT-LOAN-000774
LOAN-000793,443167,SUCCESS,2024-01-15T15:43Z,UTR-LOAN-000793-164,SETTLEMENT_DEBIT,CORR-LOAN-000793,EVT-LOAN-000793
LOAN-000794,651133,SUCCESS,2024-01-15T15:45Z,UTR-LOAN-000794-881,SETTLEMENT_DEBIT,CORR-LOAN-000794,EVT-LOAN-000794
LOAN-000801,865669,SUCCESS,2024-01-15T10:02Z,UTR-LOAN-000801-386,SETTLEMENT_DEBIT,CORR-LOAN-000801,EVT-LOAN-000801
LOAN-000808,798659,SUCCESS,2024-01-15T16:05Z,UTR-LOAN-000808-642,SETTLEMENT_DEBIT,CORR-LOAN-000808,EVT-LOAN-000808
LOAN-000813,988276,SUCCESS,2024-01-15T16:27Z,UTR-LOAN-000813-32,SETTLEMENT_DEBIT,CORR-LOAN-000813,EVT-LOAN-000813
LOAN-000825,371344,SUCCESS,2024-01-15T16:28Z,UTR-LOAN-000825-681,SETTLEMENT_DEBIT,CORR-LOAN-000825,EVT-LOAN-000825
LOAN-000827,958076,SUCCESS,2024-01-15T12:18Z,UTR-LOAN-000827-874,SETTLEMENT_DEBIT,CORR-LOAN-000827,EVT-LOAN-000827
LOAN-000838,824235,SUCCESS,2024-01-15T11:32Z,UTR-LOAN-000838-427,SETTLEMENT_DEBIT,CORR-LOAN-000838,EVT-LOAN-000838
LOAN-000851,378302,SUCCESS,2024-01-15T12:09Z,UTR-LOAN-000851-962,SETTLEMENT_DEBIT,CORR-LOAN-000851,EVT-LOAN-000851
LOAN-000872,495607,SUCCESS,2024-01-15T13:40Z,UTR-LOAN-000872-366,SETTLEMENT_DEBIT,CORR-LOAN-000872,EVT-LOAN-000872
LOAN-000874,836054,SUCCESS,2024-01-15T16:28Z,UTR-LOAN-000874-365,SETTLEMENT_DEBIT,CORR-LOAN-000874,EVT-LOAN-000874
LOAN-000878,522173,SUCCESS,2024-01-15T16:10Z,UTR-LOAN-000878-371,SETTLEMENT_DEBIT,CORR-LOAN-000878,EVT-LOAN-000878
LOAN-000887,556367,SUCCESS,2024-01-15T16:32Z,UTR-LOAN-000887-220,SETTLEMENT_DEBIT,CORR-LOAN-000887,EVT-LOAN-000887
LOAN-000894,862798,SUCCESS,2024-01-15T09:51Z,UTR-LOAN-000894-572,SETTLEMENT_DEBIT,CORR-LOAN-000894,EVT-LOAN-000894
LOAN-000898,426163,SUCCESS,2024-01-15T12:41Z,UTR-LOAN-000898-762,SETTLEMENT_DEBIT,CORR-LOAN-000898,EVT-LOAN-000898
LOAN-000930,626517,SUCCESS,2024-01-15T16:37Z,UTR-LOAN-000930-934,SETTLEMENT_DEBIT,CORR-LOAN-000930,EVT-LOAN-000930
LOAN-000931,255993,SUCCESS,2024-01-15T14:05Z,UTR-LOAN-000931-139,SETTLEMENT_DEBIT,CORR-LOAN-000931,EVT-LOAN-000931
LOAN-000955,108563,SUCCESS,2024-01-15T15:27Z,UTR-LOAN-000955-992,SETTLEMENT_DEBIT,CORR-LOAN-000955,EVT-LOAN-000955
LOAN-000960,422970,SUCCESS,2024-01-15T09:42Z,UTR-LOAN-000960-390,SETTLEMENT_DEBIT,CORR-LOAN-000960,EVT-LOAN-000960
LOAN-000973,895130,SUCCESS,2024-01-15T12:11Z,UTR-LOAN-000973-546,SETTLEMENT_DEBIT,CORR-LOAN-000973,EVT-LOAN-000973
LOAN-000994,679712,SUCCESS,2024-01-15T15:30Z,UTR-LOAN-000994-869,SETTLEMENT_DEBIT,CORR-LOAN-000994,EVT-LOAN-000994
LOAN-000996,946215,SUCCESS,2024-01-15T09:27Z,UTR-LOAN-000996-706,SETTLEMENT_DEBIT,CORR-LOAN-000996,EVT-LOAN-000996
LOAN-001016,857576,SUCCESS,2024-01-15T11:36Z,UTR-LOAN-001016-414,SETTLEMENT_DEBIT,CORR-LOAN-001016,EVT-LOAN-001016
LOAN-001028,141787,SUCCESS,2024-01-15T17:03Z,UTR-LOAN-001028-280,SETTLEMENT_DEBIT,CORR-LOAN-001028,EVT-LOAN-001028
LOAN-001038,610519,SUCCESS,2024-01-15T13:12Z,UTR-LOAN-001038-47,SETTLEMENT_DEBIT,CORR-LOAN-001038,EVT-LOAN-001038
LOAN-001039,745651,SUCCESS,2024-01-15T11:24Z,UTR-LOAN-001039-712,SETTLEMENT_DEBIT,CORR-LOAN-001039,EVT-LOAN-001039
LOAN-001062,425803,SUCCESS,2024-01-15T13:03Z,UTR-LOAN-001062-609,SETTLEMENT_DEBIT,CORR-LOAN-001062,EVT-LOAN-001062
LOAN-001080,373621,SUCCESS,2024-01-15T11:47Z,UTR-LOAN-001080-580,SETTLEMENT_DEBIT,CORR-LOAN-001080,EVT-LOAN-001080
LOAN-001082,288191,SUCCESS,2024-01-15T15:35Z,UTR-LOAN-001082-390,SETTLEMENT_DEBIT,CORR-LOAN-001082,EVT-LOAN-001082
LOAN-001083,492107,SUCCESS,2024-01-15T11:32Z,UTR-LOAN-001083-862,SETTLEMENT_DEBIT,CORR-LOAN-001083,EVT-LOAN-001083
LOAN-001084,595380,SUCCESS,2024-01-15T16:48Z,UTR-LOAN-001084-665,SETTLEMENT_DEBIT,CORR-LOAN-001084,EVT-LOAN-001084
LOAN-001102,712367,SUCCESS,2024-01-15T09:29Z,UTR-LOAN-001102-733,SETTLEMENT_DEBIT,CORR-LOAN-001102,EVT-LOAN-001102
LOAN-001115,779958,SUCCESS,2024-01-15T15:54Z,UTR-LOAN-001115-77,SETTLEMENT_DEBIT,CORR-LOAN-001115,EVT-LOAN-001115
LOAN-001118,914182,SUCCESS,2024-01-15T12:58Z,UTR-LOAN-001118-497,SETTLEMENT_DEBIT,CORR-LOAN-001118,EVT-LOAN-001118
LOAN-001140,632643,SUCCESS,2024-01-15T15:05Z,UTR-LOAN-001140-745,SETTLEMENT_DEBIT,CORR-LOAN-001140,EVT-LOAN-001140
LOAN-001144,870634,SUCCESS,2024-01-15T16:55Z,UTR-LOAN-001144-475,SETTLEMENT_DEBIT,CORR-LOAN-001144,EVT-LOAN-001144
LOAN-001145,583429,SUCCESS,2024-01-15T16:08Z,UTR-LOAN-001145-64,SETTLEMENT_DEBIT,CORR-LOAN-001145,EVT-LOAN-001145
LOAN-001146,137693,SUCCESS,2024-01-15T11:38Z,UTR-LOAN-001146-900,SETTLEMENT_DEBIT,CORR-LOAN-001146,EVT-LOAN-001146
LOAN-001147,721347,SUCCESS,2024-01-15T12:39Z,UTR-LOAN-001147-686,SETTLEMENT_DEBIT,CORR-LOAN-001147,EVT-LOAN-001147
LOAN-001163,216642,SUCCESS,2024-01-15T13:41Z,UTR-LOAN-001163-708,SETTLEMENT_DEBIT,CORR-LOAN-001163,EVT-LOAN-001163
LOAN-001167,388991,SUCCESS,2024-01-15T17:02Z,UTR-LOAN-001167-207,SETTLEMENT_DEBIT,CORR-LOAN-001167,EVT-LOAN-001167
LOAN-001194,456184,SUCCESS,2024-01-15T12:55Z,UTR-LOAN-001194-270,SETTLEMENT_DEBIT,CORR-LOAN-001194,EVT-LOAN-001194
LOAN-001212,177288,SUCCESS,2024-01-15T09:53Z,UTR-LOAN-001212-91,SETTLEMENT_DEBIT,CORR-LOAN-001212,EVT-LOAN-001212
LOAN-001214,671388,SUCCESS,2024-01-15T17:45Z,UTR-LOAN-001214-320,SETTLEMENT_DEBIT,CORR-LOAN-001214,EVT-LOAN-001214
LOAN-001228,793256,SUCCESS,2024-01-15T16:00Z,UTR-LOAN-001228-958,SETTLEMENT_DEBIT,CORR-LOAN-001228,EVT-LOAN-001228
LOAN-001242,330360,SUCCESS,2024-01-15T11:15Z,UTR-LOAN-001242-235,SETTLEMENT_DEBIT,CORR-LOAN-001242,EVT-LOAN-001242
LOAN-001244,898378,SUCCESS,2024-01-15T12:46Z,UTR-LOAN-001244-176,SETTLEMENT_DEBIT,CORR-LOAN-001244,EVT-LOAN-001244
LOAN-001245,124811,SUCCESS,2024-01-15T17:02Z,UTR-LOAN-001245-654,SETTLEMENT_DEBIT,CORR-LOAN-001245,EVT-LOAN-001245
LOAN-001247,783063,SUCCESS,2024-01-15T11:56Z,UTR-LOAN-001247-49,SETTLEMENT_DEBIT,CORR-LOAN-001247,EVT-LOAN-001247
LOAN-001250,477786,SUCCESS,2024-01-15T10:58Z,UTR-LOAN-001250-535,SETTLEMENT_DEBIT,CORR-LOAN-001250,EVT-LOAN-001250
LOAN-001253,369575,SUCCESS,2024-01-15T13:29Z,UTR-LOAN-001253-800,SETTLEMENT_DEBIT,CORR-LOAN-001253,EVT-LOAN-001253
LOAN-001266,185046,SUCCESS,2024-01-15T17:13Z,UTR-LOAN-001266-764,SETTLEMENT_DEBIT,CORR-LOAN-001266,EVT-LOAN-001266
LOAN-001272,262349,SUCCESS,2024-01-15T15:18Z,UTR-LOAN-001272-343,SETTLEMENT_DEBIT,CORR-LOAN-001272,EVT-LOAN-001272
LOAN-001279,433268,SUCCESS,2024-01-15T14:54Z,UTR-LOAN-001279-513,SETTLEMENT_DEBIT,CORR-LOAN-001279,EVT-LOAN-001279
LOAN-001292,511696,SUCCESS,2024-01-15T14:38Z,UTR-LOAN-001292-501,SETTLEMENT_DEBIT,CORR-LOAN-001292,EVT-LOAN-001292
LOAN-001293,847420,SUCCESS,2024-01-15T10:34Z,UTR-LOAN-001293-756,SETTLEMENT_DEBIT,CORR-LOAN-001293,EVT-LOAN-001293
LOAN-001294,101351,SUCCESS,2024-01-15T12:07Z,UTR-LOAN-001294-79,SETTLEMENT_DEBIT,CORR-LOAN-001294,EVT-LOAN-001294
LOAN-001321,984059,SUCCESS,2024-01-15T09:10Z,UTR-LOAN-001321-210,SETTLEMENT_DEBIT,CORR-LOAN-001321,EVT-LOAN-001321
LOAN-001328,562652,SUCCESS,2024-01-15T15:07Z,UTR-LOAN-001328-161,SETTLEMENT_DEBIT,CORR-LOAN-001328,EVT-LOAN-001328
LOAN-001342,122816,SUCCESS,2024-01-15T14:09Z,UTR-LOAN-001342-448,SETTLEMENT_DEBIT,CORR-LOAN-001342,EVT-LOAN-001342
LOAN-001343,764436,SUCCESS,2024-01-15T14:19Z,UTR-LOAN-001343-926,SETTLEMENT_DEBIT,CORR-LOAN-001343,EVT-LOAN-001343
LOAN-001344,176729,SUCCESS,2024-01-15T11:07Z,UTR-LOAN-001344-553,SETTLEMENT_DEBIT,CORR-LOAN-001344,EVT-LOAN-001344
LOAN-001370,362179,SUCCESS,2024-01-15T14:24Z,UTR-LOAN-001370-702,SETTLEMENT_DEBIT,CORR-LOAN-001370,EVT-LOAN-001370
LOAN-001388,935915,SUCCESS,2024-01-15T14:00Z,UTR-LOAN-001388-742,SETTLEMENT_DEBIT,CORR-LOAN-001388,EVT-LOAN-001388
LOAN-001391,943922,SUCCESS,2024-01-15T14:10Z,UTR-LOAN-001391-601,SETTLEMENT_DEBIT,CORR-LOAN-001391,EVT-LOAN-001391
LOAN-001410,515431,SUCCESS,2024-01-15T11:28Z,UTR-LOAN-001410-614,SETTLEMENT_DEBIT,CORR-LOAN-001410,EVT-LOAN-001410
LOAN-001413,305190,SUCCESS,2024-01-15T16:41Z,UTR-LOAN-001413-302,SETTLEMENT_DEBIT,CORR-LOAN-001413,EVT-LOAN-001413
LOAN-001425,687518,SUCCESS,2024-01-15T10:03Z,UTR-LOAN-001425-878,SETTLEMENT_DEBIT,CORR-LOAN-001425,EVT-LOAN-001425
LOAN-001432,581677,SUCCESS,2024-01-15T10:31Z,UTR-LOAN-001432-766,SETTLEMENT_DEBIT,CORR-LOAN-001432,EVT-LOAN-001432
LOAN-001439,978436,SUCCESS,2024-01-15T15:41Z,UTR-LOAN-001439-790,SETTLEMENT_DEBIT,CORR-LOAN-001439,EVT-LOAN-001439
LOAN-001459,529375,SUCCESS,2024-01-15T15:29Z,UTR-LOAN-001459-54,SETTLEMENT_DEBIT,CORR-LOAN-001459,EVT-LOAN-001459
LOAN-001473,649731,SUCCESS,2024-01-15T09:06Z,UTR-LOAN-001473-965,SETTLEMENT_DEBIT,CORR-LOAN-001473,EVT-LOAN-001473
LOAN-001492,911444,SUCCESS,2024-01-15T13:05Z,UTR-LOAN-001492-782,SETTLEMENT_DEBIT,CORR-LOAN-001492,EVT-LOAN-001492
LOAN-001493,196064,SUCCESS,2024-01-15T14:43Z,UTR-LOAN-001493-444,SETTLEMENT_DEBIT,CORR-LOAN-001493,EVT-LOAN-001493
LOAN-001497,347837,SUCCESS,2024-01-15T15:58Z,UTR-LOAN-001497-926,SETTLEMENT_DEBIT,CORR-LOAN-001497,EVT-LOAN-001497
LOAN-001505,832398,SUCCESS,2024-01-15T16:07Z,UTR-LOAN-001505-363,SETTLEMENT_DEBIT,CORR-LOAN-001505,EVT-LOAN-001505
LOAN-001506,227476,SUCCESS,2024-01-15T11:34Z,UTR-LOAN-001506-520,SETTLEMENT_DEBIT,CORR-LOAN-001506,EVT-LOAN-001506
LOAN-001527,920560,SUCCESS,2024-01-15T12:49Z,UTR-LOAN-001527-394,SETTLEMENT_DEBIT,CORR-LOAN-001527,EVT-LOAN-001527
LOAN-001530,682806,SUCCESS,2024-01-15T13:12Z,UTR-LOAN-001530-813,SETTLEMENT_DEBIT,CORR-LOAN-001530,EVT-LOAN-001530
LOAN-001542,628249,SUCCESS,2024-01-15T11:43Z,UTR-LOAN-001542-749,SETTLEMENT_DEBIT,CORR-LOAN-001542,EVT-LOAN-001542
LOAN-001557,966507,SUCCESS,2024-01-15T15:15Z,UTR-LOAN-001557-529,SETTLEMENT_DEBIT,CORR-LOAN-001557,EVT-LOAN-001557
LOAN-001560,369624,SUCCESS,2024-01-15T16:41Z,UTR-LOAN-001560-274,SETTLEMENT_DEBIT,CORR-LOAN-001560,EVT-LOAN-001560
LOAN-001583,229045,SUCCESS,2024-01-15T14:35Z,UTR-LOAN-001583-676,SETTLEMENT_DEBIT,CORR-LOAN-001583,EVT-LOAN-001583
LOAN-001600,835586,SUCCESS,2024-01-15T09:53Z,UTR-LOAN-001600-974,SETTLEMENT_DEBIT,CORR-LOAN-001600,EVT-LOAN-001600
LOAN-001624,356041,SUCCESS,2024-01-15T11:28Z,UTR-LOAN-001624-132,SETTLEMENT_DEBIT,CORR-LOAN-001624,EVT-LOAN-001624
LOAN-001636,172924,SUCCESS,2024-01-15T16:55Z,UTR-LOAN-001636-603,SETTLEMENT_DEBIT,CORR-LOAN-001636,EVT-LOAN-001636
LOAN-001645,423330,SUCCESS,2024-01-15T11:32Z,UTR-LOAN-001645-529,SETTLEMENT_DEBIT,CORR-LOAN-001645,EVT-LOAN-001645
LOAN-001646,463390,SUCCESS,2024-01-15T13:01Z,UTR-LOAN-001646-827,SETTLEMENT_DEBIT,CORR-LOAN-001646,EVT-LOAN-001646
LOAN-001655,341494,SUCCESS,2024-01-15T12:25Z,UTR-LOAN-001655-515,SETTLEMENT_DEBIT,CORR-LOAN-001655,EVT-LOAN-001655
LOAN-001660,796793,SUCCESS,2024-01-15T12:54Z,UTR-LOAN-001660-348,SETTLEMENT_DEBIT,CORR-LOAN-001660,EVT-LOAN-001660
LOAN-001679,818481,SUCCESS,2024-01-15T12:52Z,UTR-LOAN-001679-340,SETTLEMENT_DEBIT,CORR-LOAN-001679,EVT-LOAN-001679
