# batch_id=B-PARTNER_BETA-ORIGINATOR-20240115,partner_code=PARTNER_BETA,business_date=2024-01-15,declared_count=198,declared_amount_paise=104221927
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-000827,958076,SUCCESS,2024-01-15T12:14Z,UTR-LOAN-000827-874,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000827,EVT-LOAN-000827
LOAN-000838,824235,SUCCESS,2024-01-15T11:05Z,UTR-LOAN-000838-427,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000838,EVT-LOAN-000838
LOAN-000851,378302,SUCCESS,2024-01-15T12:05Z,UTR-LOAN-000851-962,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000851,EVT-LOAN-000851
LOAN-000872,495607,SUCCESS,2024-01-15T12:46Z,UTR-LOAN-000872-366,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000872,EVT-LOAN-000872
LOAN-000874,836054,SUCCESS,2024-01-15T15:42Z,UTR-LOAN-000874-365,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000874,EVT-LOAN-000874
LOAN-000878,522173,SUCCESS,2024-01-15T16:04Z,UTR-LOAN-000878-371,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000878,EVT-LOAN-000878
LOAN-000887,556367,SUCCESS,2024-01-15T15:36Z,UTR-LOAN-000887-220,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000887,EVT-LOAN-000887
LOAN-000894,862798,SUCCESS,2024-01-15T09:43Z,UTR-LOAN-000894-572,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000894,EVT-LOAN-000894
LOAN-000898,426163,SUCCESS,2024-01-15T12:11Z,UTR-LOAN-000898-762,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000898,EVT-LOAN-000898
LOAN-000930,626517,SUCCESS,2024-01-15T16:01Z,UTR-LOAN-000930-934,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000930,EVT-LOAN-000930
LOAN-000931,255993,SUCCESS,2024-01-15T13:28Z,UTR-LOAN-000931-139,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000931,EVT-LOAN-000931
LOAN-000955,108563,SUCCESS,2024-01-15T14:36Z,UTR-LOAN-000955-992,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000955,EVT-LOAN-000955
LOAN-000960,422970,SUCCESS,2024-01-15T09:27Z,UTR-LOAN-000960-390,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000960,EVT-LOAN-000960
LOAN-000973,895130,SUCCESS,2024-01-15T11:55Z,UTR-LOAN-000973-546,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000973,EVT-LOAN-000973
LOAN-000994,679712,SUCCESS,2024-01-15T15:00Z,UTR-LOAN-000994-869,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000994,EVT-LOAN-000994
LOAN-000996,946215,SUCCESS,2024-01-15T09:25Z,UTR-LOAN-000996-706,DISBURSEMENT_INSTRUCTION,CORR-LOAN-000996,EVT-LOAN-000996
LOAN-001016,857576,SUCCESS,2024-01-15T11:31Z,UTR-LOAN-001016-414,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001016,EVT-LOAN-001016
LOAN-001028,141787,SUCCESS,2024-01-15T16:31Z,UTR-LOAN-001028-280,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001028,EVT-LOAN-001028
LOAN-001038,610519,SUCCESS,2024-01-15T12:47Z,UTR-LOAN-001038-47,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001038,EVT-LOAN-001038
LOAN-001039,745651,SUCCESS,2024-01-15T10:52Z,UTR-LOAN-001039-712,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001039,EVT-LOAN-001039
LOAN-001062,425803,SUCCESS,2024-01-15T12:43Z,UTR-LOAN-001062-609,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001062,EVT-LOAN-001062
LOAN-001080,373621,SUCCESS,2024-01-15T11:06Z,UTR-LOAN-001080-580,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001080,EVT-LOAN-001080
LOAN-001082,288191,SUCCESS,2024-01-15T15:29Z,UTR-LOAN-001082-390,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001082,EVT-LOAN-001082
LOAN-001083,492107,SUCCESS,2024-01-15T11:21Z,UTR-LOAN-001083-862,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001083,EVT-LOAN-001083
LOAN-001084,595380,SUCCESS,2024-01-15T16:44Z,UTR-LOAN-001084-665,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001084,EVT-LOAN-001084
LOAN-001102,712367,SUCCESS,2024-01-15T09:19Z,UTR-LOAN-001102-733,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001102,EVT-LOAN-001102
LOAN-001115,779958,SUCCESS,2024-01-15T15:11Z,UTR-LOAN-001115-77,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001115,EVT-LOAN-001115
LOAN-001118,914182,SUCCESS,2024-01-15T12:58Z,UTR-LOAN-001118-497,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001118,EVT-LOAN-001118
LOAN-001140,632643,SUCCESS,2024-01-15T15:00Z,UTR-LOAN-001140-745,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001140,EVT-LOAN-001140
LOAN-001144,870634,SUCCESS,2024-01-15T16:14Z,UTR-LOAN-001144-475,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001144,EVT-LOAN-001144
LOAN-001145,583429,SUCCESS,2024-01-15T15:32Z,UTR-LOAN-001145-64,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001145,EVT-LOAN-001145
LOAN-001146,137693,SUCCESS,2024-01-15T10:39Z,UTR-LOAN-001146-900,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001146,EVT-LOAN-001146
LOAN-001147,721347,SUCCESS,2024-01-15T11:42Z,UTR-LOAN-001147-686,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001147,EVT-LOAN-001147
LOAN-001163,216642,SUCCESS,2024-01-15T12:59Z,UTR-LOAN-001163-708,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001163,EVT-LOAN-001163
LOAN-001167,388991,SUCCESS,2024-01-15T16:10Z,UTR-LOAN-001167-207,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001167,EVT-LOAN-001167
LOAN-001194,456184,SUCCESS,2024-01-15T12:45Z,UTR-LOAN-001194-270,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001194,EVT-LOAN-001194
LOAN-001212,177288,SUCCESS,2024-01-15T09:16Z,UTR-LOAN-001212-91,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001212,EVT-LOAN-001212
LOAN-001214,671388,SUCCESS,2024-01-15T16:58Z,UTR-LOAN-001214-320,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001214,EVT-LOAN-001214
LOAN-001228,793256,SUCCESS,2024-01-15T15:41Z,UTR-LOAN-001228-958,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001228,EVT-LOAN-001228
LOAN-001242,330360,SUCCESS,2024-01-15T10:59Z,UTR-LOAN-001242-235,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001242,EVT-LOAN-001242
LOAN-001244,898378,SUCCESS,2024-01-15T12:43Z,UTR-LOAN-001244-176,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001244,EVT-LOAN-001244
LOAN-001245,124811,SUCCESS,2024-01-15T16:17Z,UTR-LOAN-001245-654,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001245,EVT-LOAN-001245
LOAN-001247,783063,SUCCESS,2024-01-15T11:18Z,UTR-LOAN-001247-49,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001247,EVT-LOAN-001247
LOAN-001250,477786,SUCCESS,2024-01-15T10:27Z,UTR-LOAN-001250-535,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001250,EVT-LOAN-001250
LOAN-001253,369575,SUCCESS,2024-01-15T12:50Z,UTR-LOAN-001253-800,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001253,EVT-LOAN-001253
LOAN-001266,185046,SUCCESS,2024-01-15T16:43Z,UTR-LOAN-001266-764,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001266,EVT-LOAN-001266
LOAN-001272,262349,SUCCESS,2024-01-15T14:37Z,UTR-LOAN-001272-343,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001272,EVT-LOAN-001272
LOAN-001279,433268,SUCCESS,2024-01-15T14:48Z,UTR-LOAN-001279-513,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001279,EVT-LOAN-001279
LOAN-001292,511696,SUCCESS,2024-01-15T14:11Z,UTR-LOAN-001292-501,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001292,EVT-LOAN-001292
LOAN-001293,847420,SUCCESS,2024-01-15T09:41Z,UTR-LOAN-001293-756,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001293,EVT-LOAN-001293
LOAN-001294,101351,SUCCESS,2024-01-15T11:28Z,UTR-LOAN-001294-79,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001294,EVT-LOAN-001294
LOAN-001321,984059,SUCCESS,2024-01-15T09:01Z,UTR-LOAN-001321-210,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001321,EVT-LOAN-001321
LOAN-001328,562652,SUCCESS,2024-01-15T14:56Z,UTR-LOAN-001328-161,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001328,EVT-LOAN-001328
LOAN-001342,122816,SUCCESS,2024-01-15T13:55Z,UTR-LOAN-001342-448,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001342,EVT-LOAN-001342
LOAN-001343,764436,SUCCESS,2024-01-15T13:37Z,UTR-LOAN-001343-926,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001343,EVT-LOAN-001343
LOAN-001344,176729,SUCCESS,2024-01-15T10:58Z,UTR-LOAN-001344-553,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001344,EVT-LOAN-001344
LOAN-001370,362179,SUCCESS,2024-01-15T13:42Z,UTR-LOAN-001370-702,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001370,EVT-LOAN-001370
LOAN-001388,935915,SUCCESS,2024-01-15T13:33Z,UTR-LOAN-001388-742,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001388,EVT-LOAN-001388
LOAN-001391,943922,SUCCESS,2024-01-15T13:37Z,UTR-LOAN-001391-601,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001391,EVT-LOAN-001391
LOAN-001410,515431,SUCCESS,2024-01-15T11:17Z,UTR-LOAN-001410-614,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001410,EVT-LOAN-001410
LOAN-001413,305190,SUCCESS,2024-01-15T16:23Z,UTR-LOAN-001413-302,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001413,EVT-LOAN-001413
LOAN-001425,687518,SUCCESS,2024-01-15T09:29Z,UTR-LOAN-001425-878,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001425,EVT-LOAN-001425
LOAN-001432,581677,SUCCESS,2024-01-15T10:17Z,UTR-LOAN-001432-766,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001432,EVT-LOAN-001432
LOAN-001439,978436,SUCCESS,2024-01-15T15:02Z,UTR-LOAN-001439-790,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001439,EVT-LOAN-001439
LOAN-001459,529375,SUCCESS,2024-01-15T14:51Z,UTR-LOAN-001459-54,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001459,EVT-LOAN-001459
LOAN-001473,649731,SUCCESS,2024-01-15T09:01Z,UTR-LOAN-001473-965,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001473,EVT-LOAN-001473
LOAN-001492,911444,SUCCESS,2024-01-15T12:49Z,UTR-LOAN-001492-782,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001492,EVT-LOAN-001492
LOAN-001493,196064,SUCCESS,2024-01-15T14:14Z,UTR-LOAN-001493-444,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001493,EVT-LOAN-001493
LOAN-001497,347837,SUCCESS,2024-01-15T15:18Z,UTR-LOAN-001497-926,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001497,EVT-LOAN-001497
LOAN-001505,832398,SUCCESS,2024-01-15T15:18Z,UTR-LOAN-001505-363,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001505,EVT-LOAN-001505
LOAN-001506,227476,SUCCESS,2024-01-15T10:50Z,UTR-LOAN-001506-520,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001506,EVT-LOAN-001506
LOAN-001527,920560,SUCCESS,2024-01-15T12:40Z,UTR-LOAN-001527-394,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001527,EVT-LOAN-001527
LOAN-001530,682806,SUCCESS,2024-01-15T12:22Z,UTR-LOAN-001530-813,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001530,EVT-LOAN-001530
LOAN-001542,628249,SUCCESS,2024-01-15T11:13Z,UTR-LOAN-001542-749,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001542,EVT-LOAN-001542
LOAN-001557,966507,SUCCESS,2024-01-15T15:12Z,UTR-LOAN-001557-529,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001557,EVT-LOAN-001557
LOAN-001560,369624,SUCCESS,2024-01-15T16:24Z,UTR-LOAN-001560-274,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001560,EVT-LOAN-001560
LOAN-001583,229045,SUCCESS,2024-01-15T13:55Z,UTR-LOAN-001583-676,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001583,EVT-LOAN-001583
LOAN-001600,835586,SUCCESS,2024-01-15T09:52Z,UTR-LOAN-001600-974,DISBURSEMENT_INSTRUCTION,CORR-LOAN-001600,EVT-LOAN-001600
